h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.396474,0.336863,0.396474,0.336863,"{'att': 197, 'def': 31}","{'att': 195, 'def': 26}",4,4,0,0,1.3135,d,2016-08-01 20:30:00,0,1,0,1,0.05961099999999997
a,0.767945,1.5312,0.767945,1.5312,"{'att': 155, 'def': 29}","{'att': 246, 'def': 17}",4,6,0,1,0.7195,l,2016-08-06 20:30:00,0,0,1,0,-0.7632549999999999
h,0.824549,0.436448,0.824549,0.436448,"{'att': 265, 'def': 18}","{'att': 131, 'def': 19}",2,7,1,1,1.7129,d,2016-08-13 21:30:00,0,1,0,1,0.388101
h,1.74836,0.968127,0.981934,0.968127,"{'att': 112, 'def': 17}","{'att': 225, 'def': 22}",12,5,1,2,2.0267,l,2016-08-19 20:30:00,0,0,1,0,0.013807000000000014
a,1.4484,0.332097,1.4484,0.332097,"{'att': 81, 'def': 22}","{'att': 231, 'def': 18}",4,4,1,1,2.3185,d,2016-08-27 14:00:00,0,1,0,1,1.1163029999999998
h,2.52178,0.233805,2.52178,0.233805,"{'att': 199, 'def': 17}","{'att': 247, 'def': 21}",4,1,3,1,2.855,w,2016-09-12 20:30:00,1,0,0,3,2.2879750000000003
a,0.42655,2.77633,0.42655,2.02205,"{'att': 191, 'def': 15}","{'att': 184, 'def': 31}",3,16,1,4,0.1041,l,2016-09-19 20:30:00,0,0,1,0,-1.5955000000000001
h,1.36894,0.732446,1.36894,0.732446,"{'att': 177, 'def': 26}","{'att': 157, 'def': 23}",6,7,2,1,1.9069,w,2016-09-26 20:30:00,1,0,0,3,0.636494
a,0.207567,0.413244,0.207567,0.413244,"{'att': 252, 'def': 17}","{'att': 145, 'def': 25}",1,6,0,1,0.9464,l,2016-10-02 20:00:00,0,0,1,0,-0.205677
h,2.11246,1.40501,2.11246,1.40501,"{'att': 188, 'def': 19}","{'att': 190, 'def': 29}",6,10,3,0,1.9215,w,2016-10-15 18:00:00,1,0,0,3,0.7074499999999999
a,0.556855,1.29023,0.556855,0.536037,"{'att': 192, 'def': 25}","{'att': 274, 'def': 33}",6,4,1,3,0.6188,l,2016-10-22 20:30:00,0,0,1,0,0.020818000000000003
h,0.936674,0.927407,0.936674,0.927407,"{'att': 214, 'def': 27}","{'att': 239, 'def': 19}",2,5,2,0,1.3516,w,2016-10-31 20:30:00,1,0,0,3,0.009267000000000025
a,1.95216,2.79396,1.19789,2.03968,"{'att': 126, 'def': 14}","{'att': 230, 'def': 25}",6,6,3,2,0.7166,w,2016-11-05 14:30:00,1,0,0,3,-0.8417900000000003
h,0.245227,0.32163,0.245227,0.32163,"{'att': 316, 'def': 25}","{'att': 204, 'def': 35}",2,5,0,0,1.1095000000000002,d,2016-11-18 20:30:00,0,1,0,1,-0.07640300000000003
a,1.17545,0.945601,1.17545,0.945601,"{'att': 249, 'def': 29}","{'att': 151, 'def': 32}",0,10,0,0,1.5182000000000002,d,2016-11-26 15:00:00,0,1,0,1,0.22984900000000008
h,0.864974,0.230731,0.864974,0.230731,"{'att': 154, 'def': 27}","{'att': 202, 'def': 38}",3,3,1,0,1.9397000000000002,w,2016-11-30 20:00:00,1,0,0,3,0.634243
a,0.87465,1.353,0.87465,1.353,"{'att': 252, 'def': 20}","{'att': 130, 'def': 30}",9,1,1,2,0.9498,l,2016-12-05 20:30:00,0,0,1,0,-0.47834999999999994
a,0.18488,1.23294,0.18488,0.478663,"{'att': 105, 'def': 24}","{'att': 217, 'def': 29}",1,4,1,0,0.3095,w,2017-03-06 16:30:00,1,0,0,3,-0.293783
h,0.420725,0.470842,0.420725,0.470842,"{'att': 101, 'def': 19}","{'att': 323, 'def': 23}",3,3,0,0,1.1938,d,2017-03-11 13:30:00,0,1,0,1,-0.05011699999999997
a,1.36965,0.765137,1.36965,0.765137,"{'att': 125, 'def': 24}","{'att': 220, 'def': 29}",1,4,0,1,1.8909000000000002,l,2017-03-18 11:00:00,0,0,1,0,0.6045130000000001
h,0.588563,0.913294,0.588563,0.913294,"{'att': 274, 'def': 18}","{'att': 260, 'def': 32}",5,7,0,2,0.9851000000000001,l,2017-04-02 12:00:00,0,0,1,0,-0.3247310000000001
a,3.50517,0.973182,1.99662,0.973182,"{'att': 134, 'def': 45}","{'att': 254, 'def': 25}",9,3,2,2,2.8443,d,2017-04-10 13:00:00,0,1,0,1,1.023438
h,0.691265,0.72169,0.691265,0.72169,"{'att': 256, 'def': 15}","{'att': 245, 'def': 28}",3,8,0,1,1.2891,l,2017-04-15 17:30:00,0,0,1,0,-0.030425000000000035
a,0.740408,1.09446,0.740408,1.09446,"{'att': 183, 'def': 20}","{'att': 189, 'def': 25}",7,3,0,0,1.0458,d,2017-04-23 12:30:00,0,1,0,1,-0.35405200000000003
h,0.501925,1.98245,0.501925,1.98245,"{'att': 142, 'def': 22}","{'att': 284, 'def': 25}",8,2,0,1,0.26180000000000003,l,2017-04-26 17:30:00,0,0,1,0,-1.480525
a,0.971388,1.97202,0.971388,1.97202,"{'att': 189, 'def': 19}","{'att': 171, 'def': 21}",2,11,1,0,0.544,w,2017-04-29 14:30:00,1,0,0,3,-1.000632
h,1.28288,0.502857,0.528601,0.502857,"{'att': 160, 'def': 17}","{'att': 264, 'def': 26}",3,3,2,1,2.1523,w,2017-05-07 14:30:00,1,0,0,3,0.02574399999999999
a,1.19709,1.35064,1.19709,1.35064,"{'att': 189, 'def': 14}","{'att': 289, 'def': 28}",5,3,2,4,1.1720000000000002,l,2017-05-14 17:00:00,0,0,1,0,-0.15355000000000008
h,0.339136,2.22703,0.339136,2.22703,"{'att': 285, 'def': 15}","{'att': 150, 'def': 13}",1,25,0,2,0.21300000000000002,l,2017-05-17 17:30:00,0,0,1,0,-1.8878940000000002
a,1.37809,1.125,1.37809,1.125,"{'att': 284, 'def': 17}","{'att': 193, 'def': 17}",4,15,2,1,1.5659,w,2017-05-21 13:00:00,1,0,0,3,0.25309000000000004
