h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.977467,1.90184,0.977467,1.14756,"{'att': 201, 'def': 18}","{'att': 233, 'def': 32}",5,11,1,3,0.6508,l,2017-07-15 18:00:00,0,0,1,0,-0.17009299999999994
h,1.42786,0.421445,1.42786,0.421445,"{'att': 148, 'def': 20}","{'att': 190, 'def': 32}",4,3,1,0,2.2339,w,2017-07-21 17:30:00,1,0,0,3,1.0064149999999998
a,0.474898,2.14578,0.474898,2.14578,"{'att': 262, 'def': 16}","{'att': 207, 'def': 32}",5,13,0,1,0.2784,l,2017-07-30 15:30:00,0,0,1,0,-1.6708819999999998
h,0.651772,1.1303,0.651772,1.1303,"{'att': 164, 'def': 18}","{'att': 229, 'def': 30}",8,2,0,1,0.8779000000000001,l,2017-08-04 18:00:00,0,0,1,0,-0.47852800000000006
a,1.33058,1.02721,1.33058,1.02721,"{'att': 136, 'def': 15}","{'att': 225, 'def': 26}",10,1,0,2,1.5699,l,2017-08-08 09:00:00,0,0,1,0,0.30337000000000014
h,0.993959,1.57319,0.993959,0.818942,"{'att': 166, 'def': 22}","{'att': 251, 'def': 23}",5,2,1,3,0.821,l,2017-08-12 18:00:00,0,0,1,0,0.1750170000000001
a,0.0831628,0.672563,0.0831628,0.672563,"{'att': 282, 'def': 14}","{'att': 223, 'def': 24}",3,11,0,6,0.615,l,2017-08-19 18:00:00,0,0,1,0,-0.5894002
h,0.898598,0.946892,0.898598,0.946892,"{'att': 280, 'def': 28}","{'att': 133, 'def': 22}",2,3,1,0,1.2866000000000002,w,2017-08-25 18:00:00,1,0,0,3,-0.04829399999999995
a,0.708093,0.906305,0.708093,0.906305,"{'att': 176, 'def': 10}","{'att': 145, 'def': 14}",3,7,2,2,1.162,d,2017-09-09 12:00:00,0,1,0,1,-0.19821200000000005
h,0.794167,3.15392,0.794167,3.15392,"{'att': 313, 'def': 17}","{'att': 236, 'def': 32}",5,10,1,5,0.1371,l,2017-09-16 17:00:00,0,0,1,0,-2.359753
a,0.764125,1.7553,0.764125,1.00102,"{'att': 266, 'def': 29}","{'att': 157, 'def': 20}",2,3,2,2,0.5721,d,2017-09-23 17:00:00,0,1,0,1,-0.23689499999999997
h,1.00591,1.91064,1.00591,1.91064,"{'att': 333, 'def': 18}","{'att': 88, 'def': 24}",4,11,2,2,0.7268000000000001,d,2017-10-01 17:00:00,0,1,0,1,-0.9047299999999998
a,1.14199,1.32718,1.14199,1.32718,"{'att': 340, 'def': 31}","{'att': 137, 'def': 13}",5,7,1,2,1.2186000000000001,l,2017-10-14 14:30:00,0,0,1,0,-0.18518999999999997
h,1.62744,1.30769,0.873166,1.30769,"{'att': 175, 'def': 16}","{'att': 113, 'def': 12}",4,8,3,2,1.6497,w,2017-10-22 17:00:00,1,0,0,3,-0.434524
a,0.25091,0.855003,0.25091,0.855003,"{'att': 215, 'def': 16}","{'att': 137, 'def': 25}",4,4,1,1,0.7001999999999999,d,2017-10-30 16:30:00,0,1,0,1,-0.604093
a,1.23712,0.736363,1.23712,0.736363,"{'att': 197, 'def': 15}","{'att': 142, 'def': 21}",1,9,2,1,1.7685000000000002,w,2017-11-05 11:00:00,1,0,0,3,0.500757
h,0.167547,0.801309,0.167547,0.801309,"{'att': 194, 'def': 17}","{'att': 239, 'def': 38}",3,13,0,1,0.6053,l,2017-11-19 11:00:00,0,0,1,0,-0.633762
a,0.79514,1.58716,0.79514,0.832883,"{'att': 303, 'def': 24}","{'att': 205, 'def': 18}",8,13,0,2,0.6544999999999999,l,2017-11-26 13:30:00,0,0,1,0,-0.03774300000000008
h,3.4108,0.285137,3.4108,0.285137,"{'att': 138, 'def': 18}","{'att': 325, 'def': 6}",17,1,4,0,2.9272,w,2017-12-03 16:00:00,1,0,0,3,3.1256630000000003
a,0.616825,2.13619,0.616825,2.13619,"{'att': 128, 'def': 35}","{'att': 294, 'def': 22}",1,8,0,2,0.3274,l,2017-12-09 11:00:00,0,0,1,0,-1.519365
