h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.36875,0.316317,1.36875,0.316317,"{'att': 222, 'def': 26}","{'att': 370, 'def': 29}",8,6,2,1,2.3075,w,2019-07-14 16:00:00,1,0,0,3,1.052433
a,3.49532,0.451965,2.74105,0.451965,"{'att': 223, 'def': 14}","{'att': 310, 'def': 17}",11,7,2,0,2.9094,w,2019-07-21 18:30:00,1,0,0,3,2.289085
a,2.05033,1.95859,1.29605,1.95859,"{'att': 168, 'def': 11}","{'att': 301, 'def': 23}",12,7,2,0,1.4436,w,2019-07-28 11:00:00,1,0,0,3,-0.6625400000000001
h,1.68841,0.180588,1.68841,0.180588,"{'att': 212, 'def': 24}","{'att': 222, 'def': 24}",7,1,1,1,2.5897,d,2019-08-03 19:30:00,0,1,0,1,1.507822
a,1.80941,0.87339,1.80941,0.87339,"{'att': 203, 'def': 26}","{'att': 200, 'def': 38}",10,5,2,0,2.1114,w,2019-08-10 17:00:00,1,0,0,3,0.93602
h,2.90532,0.414236,2.90532,0.414236,"{'att': 133, 'def': 27}","{'att': 221, 'def': 13}",12,0,0,0,2.8321,d,2019-08-17 17:00:00,0,1,0,1,2.4910840000000003
a,1.54003,1.0643,1.54003,1.0643,"{'att': 109, 'def': 19}","{'att': 242, 'def': 19}",14,3,0,1,1.7333,l,2019-08-24 14:30:00,0,0,1,0,0.47573
a,0.901396,0.639681,0.901396,0.639681,"{'att': 224, 'def': 22}","{'att': 172, 'def': 25}",6,6,1,0,1.5844000000000003,w,2019-09-01 17:00:00,1,0,0,3,0.2617149999999999
h,3.47259,0.760863,1.96404,0.760863,"{'att': 196, 'def': 32}","{'att': 312, 'def': 8}",12,4,3,1,2.8455,w,2019-09-13 17:00:00,1,0,0,3,1.2031770000000002
h,3.67424,0.2166,3.67424,0.2166,"{'att': 239, 'def': 18}","{'att': 286, 'def': 9}",15,4,5,0,2.9778,w,2019-09-21 16:00:00,1,0,0,3,3.45764
a,0.25472,0.760537,0.25472,0.760537,"{'att': 189, 'def': 30}","{'att': 313, 'def': 24}",8,7,0,1,0.7438,l,2019-09-28 16:00:00,0,0,1,0,-0.505817
a,2.37289,0.64958,2.37289,0.64958,"{'att': 213, 'def': 25}","{'att': 328, 'def': 18}",18,10,3,1,2.596,w,2019-10-06 09:30:00,1,0,0,3,1.72331
h,3.68195,1.02271,2.1734,0.268432,"{'att': 128, 'def': 21}","{'att': 230, 'def': 15}",7,7,6,1,2.8668,w,2019-10-19 17:00:00,1,0,0,3,1.904968
a,1.91545,0.145866,1.91545,0.145866,"{'att': 197, 'def': 7}","{'att': 258, 'def': 25}",10,2,2,0,2.6702,w,2019-10-27 11:00:00,1,0,0,3,1.769584
h,1.78483,0.734565,1.78483,0.734565,"{'att': 79, 'def': 12}","{'att': 295, 'def': 15}",22,4,1,1,2.137,d,2019-11-02 16:00:00,0,1,0,1,1.050265
a,2.602,0.827823,2.602,0.827823,"{'att': 238, 'def': 21}","{'att': 203, 'def': 11}",12,4,1,0,2.6474,w,2019-11-10 11:00:00,1,0,0,3,1.774177
a,1.76461,1.08527,1.76461,1.08527,"{'att': 259, 'def': 29}","{'att': 315, 'def': 17}",13,5,2,1,1.8848999999999998,w,2019-11-23 11:00:00,1,0,0,3,0.67934
h,1.46174,0.878405,1.46174,0.878405,"{'att': 215, 'def': 22}","{'att': 185, 'def': 27}",2,3,1,0,1.8139999999999998,w,2019-12-01 16:00:00,1,0,0,3,0.583335
h,1.27732,0.258974,1.27732,0.258974,"{'att': 224, 'def': 13}","{'att': 456, 'def': 19}",12,1,3,0,2.2666,w,2019-12-06 16:30:00,1,0,0,3,1.018346
h,0.708547,0.792557,0.708547,0.792557,"{'att': 159, 'def': 17}","{'att': 206, 'def': 23}",6,3,0,0,1.2264,d,2020-02-29 16:00:00,0,1,0,1,-0.08400999999999992
h,1.44574,1.0025,1.44574,1.0025,"{'att': 72, 'def': 10}","{'att': 306, 'def': 16}",21,3,0,0,1.6855000000000002,d,2020-03-09 16:00:00,0,1,0,1,0.4432400000000001
h,5.70401,1.27022,4.94973,0.515942,"{'att': 211, 'def': 24}","{'att': 202, 'def': 21}",24,4,7,1,2.9531,w,2020-03-14 13:30:00,1,0,0,3,4.433788
a,2.47011,1.2273,1.71583,1.2273,"{'att': 202, 'def': 11}","{'att': 218, 'def': 29}",10,9,4,0,2.3157,w,2020-06-20 16:00:00,1,0,0,3,0.4885299999999999
h,2.97422,0.312747,1.46567,0.312747,"{'att': 158, 'def': 16}","{'att': 201, 'def': 18}",21,0,2,1,2.8931000000000004,w,2020-06-26 17:30:00,1,0,0,3,1.152923
a,1.56525,1.22019,1.56525,0.465915,"{'att': 195, 'def': 13}","{'att': 292, 'def': 11}",33,2,2,1,1.6209000000000002,w,2020-07-01 14:30:00,1,0,0,3,1.099335
a,2.12262,2.09177,1.36834,1.24691,"{'att': 221, 'def': 18}","{'att': 137, 'def': 15}",6,10,4,2,1.4086,w,2020-07-05 17:30:00,1,0,0,3,0.12142999999999993
h,1.04534,1.33435,1.04534,1.33435,"{'att': 99, 'def': 23}","{'att': 230, 'def': 18}",6,6,2,1,1.1106,w,2020-07-08 15:00:00,1,0,0,3,-0.28901
a,0.774906,1.04445,0.774906,1.04445,"{'att': 205, 'def': 15}","{'att': 303, 'def': 13}",9,10,1,1,1.1111,d,2020-07-11 15:30:00,0,1,0,1,-0.2695440000000001
h,2.34559,0.949121,2.34559,0.949121,"{'att': 135, 'def': 16}","{'att': 273, 'def': 13}",18,3,4,1,2.4312,w,2020-07-15 17:30:00,1,0,0,3,1.3964690000000002
a,1.21449,0.525819,1.21449,0.525819,"{'att': 148, 'def': 17}","{'att': 345, 'def': 24}",7,5,2,1,2.0346,w,2020-07-22 16:00:00,1,0,0,3,0.688671
