h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.904152,1.64952,0.904152,0.89524,"{'att': 240, 'def': 11}","{'att': 132, 'def': 20}",9,14,2,1,0.7604,w,2023-07-22 17:00:00,1,0,0,3,0.00891199999999992
h,2.15324,0.990775,1.39896,0.990775,"{'att': 221, 'def': 15}","{'att': 220, 'def': 25}",7,7,3,3,2.2874,d,2023-07-29 12:00:00,0,1,0,1,0.408185
h,3.42621,1.82454,2.67194,1.82454,"{'att': 264, 'def': 6}","{'att': 128, 'def': 23}",4,11,5,1,2.3993,w,2023-08-05 12:00:00,1,0,0,3,0.8474000000000002
a,3.16197,0.469582,2.19365,0.469582,"{'att': 227, 'def': 24}","{'att': 206, 'def': 17}",9,3,1,1,2.9321,d,2023-08-12 12:00:00,0,1,0,1,1.724068
a,0.456659,1.08746,0.456659,0.30713,"{'att': 139, 'def': 25}","{'att': 241, 'def': 27}",4,5,1,2,0.6161,l,2023-08-18 16:30:00,0,0,1,0,0.14952899999999997
h,1.26138,0.524464,1.26138,0.524464,"{'att': 205, 'def': 7}","{'att': 186, 'def': 29}",7,9,2,1,2.0383,w,2023-08-27 14:30:00,1,0,0,3,0.7369159999999999
h,1.56197,0.991017,0.807693,0.991017,"{'att': 188, 'def': 10}","{'att': 198, 'def': 19}",6,6,3,0,1.8568000000000002,w,2023-09-02 14:30:00,1,0,0,3,-0.18332400000000004
a,2.10847,1.85496,2.10847,1.10069,"{'att': 221, 'def': 27}","{'att': 198, 'def': 24}",10,14,2,2,1.5642,d,2023-09-16 11:00:00,0,1,0,1,1.0077800000000001
h,0.477627,1.9584,0.477627,1.20413,"{'att': 346, 'def': 16}","{'att': 192, 'def': 21}",1,7,2,1,0.2893,w,2023-09-23 11:00:00,1,0,0,3,-0.7265029999999999
h,1.24555,1.04278,1.24555,1.04278,"{'att': 254, 'def': 14}","{'att': 80, 'def': 25}",9,10,4,0,1.5081,w,2023-10-01 13:30:00,1,0,0,3,0.2027699999999999
a,0.241282,0.778884,0.241282,0.778884,"{'att': 169, 'def': 18}","{'att': 360, 'def': 15}",8,4,0,2,0.7062999999999999,l,2023-10-08 11:00:00,0,0,1,0,-0.537602
a,0.411007,2.54894,0.411007,2.54894,"{'att': 267, 'def': 7}","{'att': 194, 'def': 20}",7,13,1,3,0.1915,l,2023-10-22 13:30:00,0,0,1,0,-2.137933
h,1.21854,1.23471,1.21854,1.23471,"{'att': 252, 'def': 14}","{'att': 154, 'def': 20}",11,8,1,1,1.3051000000000001,d,2023-10-28 13:30:00,0,1,0,1,-0.016170000000000018
a,0.361649,2.26041,0.361649,2.26041,"{'att': 280, 'def': 18}","{'att': 245, 'def': 15}",11,7,1,2,0.1175,l,2023-11-05 11:00:00,0,0,1,0,-1.898761
h,4.11679,0.686918,2.60824,0.686918,"{'att': 195, 'def': 23}","{'att': 203, 'def': 18}",15,7,3,1,2.9273,w,2023-11-11 11:00:00,1,0,0,3,1.921322
