h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.810915,0.445878,0.810915,0.445878,"{'att': 170, 'def': 22}","{'att': 242, 'def': 26}",6,4,0,0,1.7316,d,2020-08-09 16:00:00,0,1,0,1,0.36503700000000006
h,0.697373,1.38681,0.697373,0.632538,"{'att': 116, 'def': 16}","{'att': 261, 'def': 28}",9,3,2,3,0.6958,l,2020-08-14 15:00:00,0,0,1,0,0.06483499999999998
a,0.663454,1.94598,0.663454,1.94598,"{'att': 340, 'def': 30}","{'att': 126, 'def': 21}",2,9,0,2,0.38839999999999997,l,2020-08-18 17:00:00,0,0,1,0,-1.282526
h,1.61554,0.799801,0.861264,0.799801,"{'att': 195, 'def': 15}","{'att': 175, 'def': 26}",4,3,2,0,2.1069,w,2020-08-22 14:30:00,1,0,0,3,0.061463000000000045
h,1.38733,0.292204,1.38733,0.292204,"{'att': 108, 'def': 15}","{'att': 224, 'def': 20}",8,1,1,1,2.2782,d,2020-08-25 17:30:00,0,1,0,1,1.095126
a,0.45495,1.00804,0.45495,1.00804,"{'att': 356, 'def': 28}","{'att': 103, 'def': 23}",1,3,1,2,0.7603,l,2020-08-29 15:00:00,0,0,1,0,-0.5530900000000001
a,0.435142,3.11381,0.435142,3.11381,"{'att': 261, 'def': 19}","{'att': 230, 'def': 18}",3,10,1,3,0.0992,l,2020-09-14 15:30:00,0,0,1,0,-2.678668
h,0.745575,1.42162,0.745575,0.667348,"{'att': 235, 'def': 15}","{'att': 125, 'def': 15}",4,4,3,2,0.7204999999999999,w,2020-09-20 11:00:00,1,0,0,3,0.07822699999999994
h,0.788594,1.78099,0.788594,1.78099,"{'att': 96, 'def': 24}","{'att': 164, 'def': 15}",4,1,2,3,0.5595,l,2020-09-27 11:00:00,0,0,1,0,-0.9923960000000001
a,0.349452,2.1935,0.349452,1.43923,"{'att': 236, 'def': 22}","{'att': 136, 'def': 19}",3,8,1,1,0.188,d,2020-10-03 13:30:00,0,1,0,1,-1.089778
h,0.615914,0.514849,0.615914,0.514849,"{'att': 246, 'def': 30}","{'att': 190, 'def': 21}",7,8,1,0,1.3839,w,2020-10-18 11:00:00,1,0,0,3,0.10106499999999996
a,0.836686,2.65588,0.836686,1.90161,"{'att': 266, 'def': 15}","{'att': 175, 'def': 21}",4,21,1,5,0.2631,l,2020-10-26 16:00:00,0,0,1,0,-1.064924
a,0.526046,2.53314,0.526046,2.53314,"{'att': 167, 'def': 20}","{'att': 195, 'def': 10}",10,6,1,3,0.21000000000000002,l,2020-10-31 11:00:00,0,0,1,0,-2.007094
h,1.7763,1.22757,1.7763,1.22757,"{'att': 160, 'def': 18}","{'att': 151, 'def': 25}",6,7,1,1,1.8334000000000001,d,2020-11-07 13:30:00,0,1,0,1,0.5487299999999999
a,0.600145,1.67947,0.600145,0.925196,"{'att': 216, 'def': 21}","{'att': 194, 'def': 18}",9,7,0,1,0.47809999999999997,l,2020-11-21 16:00:00,0,0,1,0,-0.325051
h,0.301104,2.26639,0.301104,2.26639,"{'att': 255, 'def': 27}","{'att': 138, 'def': 22}",6,14,0,0,0.1534,d,2020-11-28 11:00:00,0,1,0,1,-1.9652859999999999
a,0.585184,2.17992,0.585184,2.17992,"{'att': 232, 'def': 12}","{'att': 282, 'def': 31}",3,6,0,1,0.3172,l,2020-12-06 13:30:00,0,0,1,0,-1.5947360000000002
a,1.68285,0.337969,1.68285,0.337969,"{'att': 154, 'def': 15}","{'att': 324, 'def': 26}",8,3,0,1,2.4997000000000003,l,2020-12-11 16:00:00,0,0,1,0,1.344881
a,1.48884,1.13571,1.48884,0.381437,"{'att': 128, 'def': 30}","{'att': 207, 'def': 17}",9,2,0,1,1.6332,l,2020-12-16 15:00:00,0,0,1,0,1.107403
a,0.317879,2.48832,0.317879,2.48832,"{'att': 225, 'def': 16}","{'att': 257, 'def': 16}",5,9,0,4,0.07919999999999999,l,2021-02-27 16:00:00,0,0,1,0,-2.170441
h,0.48557,1.20412,0.48557,1.20412,"{'att': 296, 'def': 25}","{'att': 104, 'def': 32}",3,4,0,3,0.6808000000000001,l,2021-03-08 11:00:00,0,0,1,0,-0.71855
h,1.09631,1.80783,0.342033,1.80783,"{'att': 238, 'def': 29}","{'att': 135, 'def': 17}",4,6,2,1,0.7353000000000001,w,2021-03-13 11:00:00,1,0,0,3,-1.465797
a,0.498013,1.20574,0.498013,1.20574,"{'att': 199, 'def': 26}","{'att': 212, 'def': 30}",3,4,0,2,0.7127000000000001,l,2021-03-17 17:00:00,0,0,1,0,-0.707727
a,1.3921,0.826308,0.637829,0.826308,"{'att': 148, 'def': 21}","{'att': 247, 'def': 27}",4,4,0,2,1.8995,l,2021-04-04 11:00:00,0,0,1,0,-0.18847900000000006
h,0.528954,0.458769,0.528954,0.458769,"{'att': 227, 'def': 16}","{'att': 132, 'def': 21}",5,2,1,0,1.3485,w,2021-04-11 11:00:00,1,0,0,3,0.07018500000000005
h,3.20169,0.247377,2.44742,0.247377,"{'att': 157, 'def': 23}","{'att': 255, 'def': 16}",12,1,4,0,2.9389,w,2021-04-18 11:00:00,1,0,0,3,2.200043
a,1.38662,1.22045,0.632345,0.466175,"{'att': 231, 'def': 21}","{'att': 97, 'def': 19}",2,2,0,1,1.4875,l,2021-04-25 13:30:00,0,0,1,0,0.16617000000000004
h,0.551701,1.15945,0.551701,1.15945,"{'att': 219, 'def': 25}","{'att': 154, 'def': 19}",4,9,1,2,0.7471,l,2021-05-03 13:30:00,0,0,1,0,-0.6077490000000001
h,0.827418,1.90911,0.827418,1.15483,"{'att': 261, 'def': 11}","{'att': 95, 'def': 14}",2,0,2,4,0.5487,l,2021-05-08 13:30:00,0,0,1,0,-0.32741200000000004
a,0.300656,1.48452,0.300656,1.48452,"{'att': 87, 'def': 8}","{'att': 136, 'def': 10}",1,3,1,2,0.3751,l,2021-05-16 13:00:00,0,0,1,0,-1.183864
