h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.98579,0.158377,1.98579,0.158377,"{'att': 134, 'def': 27}","{'att': 344, 'def': 17}",12,2,3,0,2.7424,w,2016-08-01 20:30:00,1,0,0,3,1.827413
h,1.78248,0.381362,0.922604,0.381362,"{'att': 239, 'def': 15}","{'att': 313, 'def': 24}",9,5,4,0,2.6069,w,2016-08-08 20:30:00,1,0,0,3,0.541242
a,0.665069,0.729801,0.665069,0.729801,"{'att': 173, 'def': 18}","{'att': 347, 'def': 17}",14,3,1,1,1.2153,d,2016-08-13 19:00:00,0,1,0,1,-0.06473200000000001
a,0.615712,1.52985,0.615712,1.52985,"{'att': 190, 'def': 23}","{'att': 220, 'def': 32}",4,11,0,2,0.6082000000000001,l,2016-08-21 19:00:00,0,0,1,0,-0.9141379999999999
h,1.22349,1.563,0.469212,0.808723,"{'att': 131, 'def': 27}","{'att': 166, 'def': 21}",7,9,1,2,1.0231999999999999,l,2016-08-28 20:15:00,0,0,1,0,-0.33951099999999995
a,0.377297,0.0843245,0.377297,0.0843245,"{'att': 204, 'def': 38}","{'att': 256, 'def': 22}",2,2,0,0,1.5419,d,2016-09-11 15:00:00,0,1,0,1,0.29297249999999997
h,2.03214,0.428456,1.27786,0.428456,"{'att': 123, 'def': 24}","{'att': 250, 'def': 20}",6,5,2,1,2.6573,w,2016-09-18 21:00:00,1,0,0,3,0.849404
a,0.477177,1.05506,0.477177,1.05506,"{'att': 286, 'def': 24}","{'att': 204, 'def': 22}",3,14,1,1,0.7521,d,2016-09-24 18:00:00,0,1,0,1,-0.5778830000000001
h,0.413244,0.207567,0.413244,0.207567,"{'att': 145, 'def': 25}","{'att': 252, 'def': 17}",6,1,1,0,1.4774,w,2016-10-02 20:00:00,1,0,0,3,0.205677
a,0.990291,0.4008,0.990291,0.4008,"{'att': 66, 'def': 25}","{'att': 260, 'def': 16}",18,3,0,0,1.8675,d,2016-10-16 20:00:00,0,1,0,1,0.589491
h,1.45616,0.330617,1.45616,0.330617,"{'att': 158, 'def': 26}","{'att': 362, 'def': 17}",7,4,1,0,2.4256,w,2016-10-23 20:00:00,1,0,0,3,1.125543
a,0.576885,0.478123,0.576885,0.478123,"{'att': 273, 'def': 34}","{'att': 152, 'def': 33}",4,5,0,0,1.4137,d,2016-10-30 20:30:00,0,1,0,1,0.09876199999999996
h,1.20411,0.380994,1.20411,0.380994,"{'att': 118, 'def': 32}","{'att': 306, 'def': 17}",5,2,3,3,2.1726,d,2016-11-06 20:30:00,0,1,0,1,0.823116
h,0.969496,0.103506,0.969496,0.103506,"{'att': 260, 'def': 44}","{'att': 345, 'def': 18}",10,2,3,0,2.2481999999999998,w,2016-11-20 15:30:00,1,0,0,3,0.86599
h,0.929763,1.29248,0.929763,1.29248,"{'att': 142, 'def': 37}","{'att': 236, 'def': 14}",4,2,2,1,1.0158,w,2016-11-27 20:00:00,1,0,0,3,-0.36271700000000007
a,0.231879,1.07989,0.231879,1.07989,"{'att': 280, 'def': 15}","{'att': 287, 'def': 24}",1,1,1,2,0.5523,l,2016-12-01 19:00:00,0,0,1,0,-0.8480110000000001
h,0.869653,0.857209,0.869653,0.857209,"{'att': 179, 'def': 20}","{'att': 247, 'def': 20}",12,3,1,1,1.2872,d,2016-12-05 20:00:00,0,1,0,1,0.01244400000000001
h,1.04975,0.88513,0.295473,0.88513,"{'att': 188, 'def': 24}","{'att': 229, 'def': 29}",3,6,2,2,1.5287,d,2017-03-05 13:30:00,0,1,0,1,-0.589657
a,1.14356,1.21144,1.14356,1.21144,"{'att': 166, 'def': 16}","{'att': 322, 'def': 37}",7,17,2,1,1.3289000000000002,w,2017-03-13 16:30:00,1,0,0,3,-0.06788000000000016
h,1.03734,0.141867,1.03734,0.141867,"{'att': 153, 'def': 34}","{'att': 286, 'def': 34}",12,4,0,0,2.2100999999999997,d,2017-03-19 13:30:00,0,1,0,1,0.895473
a,0.487343,0.635029,0.487343,0.635029,"{'att': 118, 'def': 24}","{'att': 284, 'def': 32}",8,3,0,0,1.1469,d,2017-04-03 17:30:00,0,1,0,1,-0.14768599999999993
h,1.1082,1.12286,0.353929,1.12286,"{'att': 160, 'def': 23}","{'att': 290, 'def': 16}",4,8,1,1,1.3659,d,2017-04-09 14:30:00,0,1,0,1,-0.768931
a,0.72169,0.691265,0.72169,0.691265,"{'att': 245, 'def': 28}","{'att': 256, 'def': 15}",8,3,1,0,1.3296,w,2017-04-15 17:30:00,1,0,0,3,0.030425000000000035
h,0.861916,0.707111,0.861916,0.707111,"{'att': 154, 'def': 24}","{'att': 361, 'def': 24}",10,4,2,0,1.4644,w,2017-04-23 15:00:00,1,0,0,3,0.15480499999999997
a,1.6679,0.66652,1.6679,0.66652,"{'att': 142, 'def': 29}","{'att': 348, 'def': 16}",11,7,2,0,2.1715,w,2017-04-27 15:00:00,1,0,0,3,1.00138
h,0.502484,0.320035,0.502484,0.320035,"{'att': 126, 'def': 35}","{'att': 334, 'def': 23}",7,2,0,0,1.4572,d,2017-05-01 16:00:00,0,1,0,1,0.18244900000000003
