h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.21674,1.18057,1.46246,0.426297,"{'att': 300, 'def': 30}","{'att': 228, 'def': 16}",6,4,3,0,2.1833,w,2021-07-25 14:30:00,1,0,0,3,1.0361630000000002
h,2.2873,1.10117,1.53302,1.10117,"{'att': 80, 'def': 25}","{'att': 234, 'def': 27}",10,6,0,1,2.2669,l,2021-08-01 17:00:00,0,0,1,0,0.43185000000000007
a,1.70759,0.996821,1.70759,0.996821,"{'att': 169, 'def': 21}","{'att': 280, 'def': 12}",7,7,2,3,1.9806,l,2021-08-07 14:00:00,0,0,1,0,0.710769
h,3.16369,0.904383,2.40942,0.904383,"{'att': 209, 'def': 16}","{'att': 293, 'def': 13}",27,1,3,2,2.7205999999999997,w,2021-08-15 17:00:00,1,0,0,3,1.5050369999999997
a,0.888149,0.776008,0.888149,0.776008,"{'att': 190, 'def': 32}","{'att': 325, 'def': 14}",14,1,1,2,1.4083999999999999,l,2021-08-22 13:00:00,0,0,1,0,0.11214099999999994
h,1.64346,1.0449,1.64346,1.0449,"{'att': 195, 'def': 27}","{'att': 384, 'def': 17}",12,0,2,0,1.8107,w,2021-08-27 17:30:00,1,0,0,3,0.59856
a,1.40952,0.604933,0.655241,0.604933,"{'att': 204, 'def': 24}","{'att': 254, 'def': 24}",4,6,1,1,2.1444,d,2021-09-13 16:30:00,0,1,0,1,0.05030799999999991
a,1.23157,0.310526,1.23157,0.310526,"{'att': 195, 'def': 24}","{'att': 229, 'def': 33}",5,3,2,0,2.2465,w,2021-09-18 16:00:00,1,0,0,3,0.921044
h,3.9991,1.66495,3.24482,1.66495,"{'att': 180, 'def': 14}","{'att': 191, 'def': 26}",6,13,3,0,2.6310000000000002,w,2021-09-26 16:00:00,1,0,0,3,1.5798699999999999
a,2.08355,1.65056,2.08355,1.65056,"{'att': 167, 'def': 23}","{'att': 231, 'def': 18}",9,9,0,0,1.6632,d,2021-10-02 16:00:00,0,1,0,1,0.43298999999999976
h,1.8954,1.08175,1.14113,1.08175,"{'att': 126, 'def': 16}","{'att': 280, 'def': 11}",14,2,1,1,1.9968000000000001,d,2021-10-17 16:00:00,0,1,0,1,0.05937999999999999
a,3.52152,0.0766626,2.76725,0.0766626,"{'att': 166, 'def': 25}","{'att': 293, 'def': 20}",18,0,4,1,2.9724000000000004,w,2021-10-23 11:00:00,1,0,0,3,2.6905874
h,0.566173,2.15043,0.566173,2.15043,"{'att': 199, 'def': 13}","{'att': 284, 'def': 20}",4,4,0,1,0.336,l,2021-10-30 16:00:00,0,0,1,0,-1.584257
a,0.828049,0.453863,0.828049,0.453863,"{'att': 129, 'def': 19}","{'att': 309, 'def': 21}",11,2,0,1,1.6523999999999999,l,2021-11-06 13:30:00,0,0,1,0,0.374186
h,2.04354,1.34073,1.28926,0.586456,"{'att': 145, 'def': 25}","{'att': 148, 'def': 18}",8,10,2,1,1.9286,w,2021-11-20 16:00:00,1,0,0,3,0.7028040000000001
a,2.07569,0.962017,1.32142,0.962017,"{'att': 222, 'def': 25}","{'att': 292, 'def': 19}",17,4,3,3,2.2568,d,2021-11-27 16:00:00,0,1,0,1,0.35940300000000003
a,3.03827,2.13492,2.28399,2.13492,"{'att': 247, 'def': 23}","{'att': 304, 'def': 19}",11,12,2,1,2.0204,w,2021-12-05 16:00:00,1,0,0,3,0.14907000000000004
h,0.748525,0.162353,0.748525,0.162353,"{'att': 89, 'def': 16}","{'att': 317, 'def': 20}",13,3,0,0,1.8766,d,2021-12-12 16:00:00,0,1,0,1,0.586172
h,1.35314,0.661908,0.59886,0.661908,"{'att': 243, 'def': 25}","{'att': 215, 'def': 23}",7,11,2,1,2.0536,w,2022-03-07 11:00:00,1,0,0,3,-0.0630480000000001
a,0.994358,1.51706,0.240083,0.762782,"{'att': 223, 'def': 19}","{'att': 248, 'def': 24}",2,6,2,1,0.8663000000000001,w,2022-03-13 16:00:00,1,0,0,3,-0.522699
a,1.19952,2.41598,1.19952,1.6617,"{'att': 93, 'def': 13}","{'att': 398, 'def': 27}",5,9,1,1,0.5446,d,2022-03-20 11:00:00,0,1,0,1,-0.46218000000000004
h,0.432527,1.95396,0.432527,1.19969,"{'att': 149, 'def': 17}","{'att': 329, 'def': 26}",4,10,0,1,0.28600000000000003,l,2022-04-03 11:00:00,0,0,1,0,-0.7671629999999999
a,0.176705,0.698958,0.176705,0.698958,"{'att': 154, 'def': 24}","{'att': 332, 'def': 28}",5,4,1,0,0.6857,w,2022-04-09 13:30:00,1,0,0,3,-0.522253
a,0.179475,1.47428,0.179475,1.47428,"{'att': 265, 'def': 27}","{'att': 382, 'def': 13}",3,11,0,2,0.3103,l,2022-04-17 13:30:00,0,0,1,0,-1.294805
h,0.389506,3.48876,0.389506,3.48876,"{'att': 361, 'def': 21}","{'att': 265, 'def': 11}",6,17,1,3,0.0412,l,2022-04-25 16:00:00,0,0,1,0,-3.099254
h,0.749182,1.98414,0.749182,1.98414,"{'att': 295, 'def': 20}","{'att': 160, 'def': 20}",7,13,2,1,0.5053,w,2022-04-30 13:30:00,1,0,0,3,-1.234958
h,1.49144,0.443629,1.49144,0.443629,"{'att': 111, 'def': 21}","{'att': 213, 'def': 19}",13,4,1,0,2.3888,w,2022-05-04 16:00:00,1,0,0,3,1.047811
a,1.10686,0.760725,0.352583,0.760725,"{'att': 127, 'def': 16}","{'att': 286, 'def': 14}",5,0,1,1,1.7497,d,2022-05-08 13:30:00,0,1,0,1,-0.408142
h,0.703908,1.32347,0.703908,1.32347,"{'att': 184, 'def': 18}","{'att': 260, 'def': 23}",3,17,1,0,0.8103,w,2022-05-15 16:00:00,1,0,0,3,-0.619562
h,0.664296,1.70168,0.664296,0.947409,"{'att': 146, 'def': 19}","{'att': 364, 'def': 28}",9,6,1,1,0.4901,d,2022-05-21 14:00:00,0,1,0,1,-0.28311299999999995
