h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.98716,0.291351,1.98716,0.291351,"{'att': 199, 'def': 26}","{'att': 306, 'def': 15}",7,2,2,0,2.7007,w,2020-08-11 15:00:00,1,0,0,3,1.6958090000000001
a,1.68169,0.604044,0.756036,0.604044,"{'att': 170, 'def': 28}","{'att': 239, 'def': 20}",9,6,2,0,2.3615999999999997,w,2020-08-15 17:00:00,1,0,0,3,0.15199200000000002
h,1.18066,0.677191,1.18066,0.677191,"{'att': 174, 'def': 14}","{'att': 300, 'def': 19}",22,7,2,1,1.7793,w,2020-08-19 17:00:00,1,0,0,3,0.503469
h,3.73475,0.298788,3.73475,0.298788,"{'att': 181, 'def': 21}","{'att': 265, 'def': 9}",13,2,4,1,2.9559,w,2020-08-22 15:00:00,1,0,0,3,3.435962
a,0.737699,0.153465,0.737699,0.153465,"{'att': 130, 'def': 12}","{'att': 225, 'def': 13}",10,1,0,1,1.8666,l,2020-08-26 17:45:00,0,0,1,0,0.584234
a,0.608877,0.3042,0.608877,0.3042,"{'att': 189, 'def': 17}","{'att': 209, 'def': 17}",11,8,0,0,1.6177,d,2020-08-30 13:00:00,0,1,0,1,0.304677
h,3.11381,0.435142,3.11381,0.435142,"{'att': 230, 'def': 18}","{'att': 261, 'def': 19}",10,3,3,1,2.843,w,2020-09-14 15:30:00,1,0,0,3,2.678668
a,1.48651,0.598191,1.48651,0.598191,"{'att': 280, 'def': 19}","{'att': 258, 'def': 24}",5,8,1,1,2.0873,d,2020-09-19 13:30:00,0,1,0,1,0.888319
h,2.82175,0.461226,2.06748,0.461226,"{'att': 221, 'def': 7}","{'att': 355, 'def': 11}",16,5,6,0,2.7946,w,2020-09-26 13:30:00,1,0,0,3,1.6062540000000003
a,1.8535,1.724,1.8535,1.724,"{'att': 307, 'def': 24}","{'att': 172, 'def': 19}",10,3,1,1,1.4000000000000001,d,2020-10-03 16:00:00,0,1,0,1,0.12949999999999995
h,1.12652,1.00443,1.12652,1.00443,"{'att': 191, 'def': 11}","{'att': 258, 'def': 17}",5,7,3,1,1.4542000000000002,w,2020-10-17 11:00:00,1,0,0,3,0.12209000000000003
h,1.04974,0.972905,1.04974,0.972905,"{'att': 148, 'def': 29}","{'att': 293, 'def': 14}",8,2,1,2,1.4104999999999999,l,2020-10-24 13:30:00,0,0,1,0,0.07683499999999988
a,1.40536,0.700412,1.40536,0.700412,"{'att': 192, 'def': 16}","{'att': 261, 'def': 15}",6,5,2,0,2.0326999999999997,w,2020-11-01 11:00:00,1,0,0,3,0.7049479999999999
h,2.66564,0.998271,1.91137,0.243996,"{'att': 193, 'def': 20}","{'att': 263, 'def': 21}",12,4,3,1,2.5727,w,2020-11-08 16:00:00,1,0,0,3,1.6673740000000001
a,0.473721,1.82562,0.473721,1.07134,"{'att': 172, 'def': 21}","{'att': 259, 'def': 18}",6,8,2,2,0.3414,d,2020-11-21 13:30:00,0,1,0,1,-0.5976189999999999
a,2.26639,0.301104,2.26639,0.301104,"{'att': 138, 'def': 22}","{'att': 255, 'def': 27}",14,6,0,0,2.7514000000000003,d,2020-11-28 11:00:00,0,1,0,1,1.9652859999999999
h,5.63745,0.859035,4.1289,0.859035,"{'att': 266, 'def': 15}","{'att': 262, 'def': 11}",21,6,5,1,2.9729,w,2020-12-05 16:00:00,1,0,0,3,3.269865
h,2.20146,1.56597,1.44719,0.811698,"{'att': 248, 'def': 23}","{'att': 283, 'def': 17}",11,9,3,1,1.8841,w,2020-12-12 16:00:00,1,0,0,3,0.635492
h,2.61976,0.132915,2.61976,0.132915,"{'att': 168, 'def': 36}","{'att': 190, 'def': 19}",23,0,3,1,2.8559000000000005,w,2020-12-16 17:00:00,1,0,0,3,2.4868449999999998
h,2.62189,0.82017,2.62189,0.82017,"{'att': 228, 'def': 16}","{'att': 217, 'def': 19}",27,3,2,2,2.533,d,2021-02-27 13:30:00,0,1,0,1,1.80172
a,2.97429,1.28667,2.22002,0.532399,"{'att': 107, 'def': 37}","{'att': 233, 'def': 17}",26,5,1,2,2.5644,l,2021-03-08 13:30:00,0,0,1,0,1.687621
h,2.5036,0.368576,1.74932,0.368576,"{'att': 209, 'def': 15}","{'att': 316, 'def': 7}",7,6,4,0,2.7693999999999996,w,2021-03-13 13:30:00,1,0,0,3,1.380744
a,1.66869,1.57214,0.914418,0.817861,"{'att': 231, 'def': 23}","{'att': 268, 'def': 16}",16,6,3,2,1.4005,w,2021-03-17 17:00:00,1,0,0,3,0.096557
h,2.45739,0.184187,2.45739,0.184187,"{'att': 192, 'def': 26}","{'att': 244, 'def': 15}",19,3,2,0,2.8019,w,2021-04-05 16:00:00,1,0,0,3,2.273203
a,2.03173,0.809185,2.03173,0.809185,"{'att': 217, 'def': 11}","{'att': 271, 'def': 23}",14,6,2,1,2.2765000000000004,w,2021-04-11 13:30:00,1,0,0,3,1.222545
a,1.41271,1.33574,1.41271,1.33574,"{'att': 262, 'def': 25}","{'att': 278, 'def': 10}",16,3,2,2,1.4007,d,2021-04-17 16:00:00,0,1,0,1,0.07696999999999998
h,2.90811,0.0231322,2.90811,0.0231322,"{'att': 115, 'def': 20}","{'att': 287, 'def': 8}",27,0,6,0,2.936,w,2021-04-24 13:30:00,1,0,0,3,2.8849778
h,3.48504,1.36126,2.73077,1.36126,"{'att': 238, 'def': 16}","{'att': 179, 'def': 20}",10,12,6,1,2.6409,w,2021-05-02 16:00:00,1,0,0,3,1.3695100000000002
a,1.96845,0.53003,1.21418,0.53003,"{'att': 159, 'def': 15}","{'att': 391, 'def': 20}",12,3,0,0,2.502,d,2021-05-08 11:00:00,0,1,0,1,0.68415
a,2.3927,0.440336,2.3927,0.440336,"{'att': 133, 'def': 27}","{'att': 235, 'def': 11}",30,4,5,1,2.6673,w,2021-05-16 11:00:00,1,0,0,3,1.952364
