h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.7122,1.47747,1.7122,1.47747,"{'att': 232, 'def': 24}","{'att': 318, 'def': 19}",10,12,3,1,1.5532,w,2023-07-21 16:00:00,1,0,0,3,0.23472999999999988
h,1.61459,0.560292,1.61459,0.560292,"{'att': 163, 'def': 15}","{'att': 242, 'def': 23}",8,11,2,0,2.2485000000000004,w,2023-07-30 17:00:00,1,0,0,3,1.054298
h,1.06779,0.925516,0.313514,0.925516,"{'att': 134, 'def': 12}","{'att': 270, 'def': 11}",4,0,1,0,1.502,w,2023-08-04 17:00:00,1,0,0,3,-0.6120019999999999
a,2.60061,2.49711,1.84633,2.49711,"{'att': 273, 'def': 29}","{'att': 184, 'def': 16}",8,4,2,0,1.4588,w,2023-08-12 14:30:00,1,0,0,3,-0.6507800000000001
h,1.73754,0.573807,0.983264,0.573807,"{'att': 135, 'def': 19}","{'att': 231, 'def': 23}",11,1,1,1,2.387,d,2023-08-19 16:30:00,0,1,0,1,0.40945700000000007
a,1.58644,0.690914,0.832164,0.690914,"{'att': 98, 'def': 19}","{'att': 259, 'def': 17}",6,3,0,0,2.1616,d,2023-08-25 17:00:00,0,1,0,1,0.14125
h,1.91265,0.561339,1.15837,0.561339,"{'att': 220, 'def': 17}","{'att': 222, 'def': 14}",2,9,2,0,2.4701,w,2023-09-02 17:00:00,1,0,0,3,0.5970309999999999
a,0.860924,1.17358,0.860924,1.17358,"{'att': 150, 'def': 19}","{'att': 264, 'def': 13}",9,11,1,1,1.0851,d,2023-09-16 13:30:00,0,1,0,1,-0.31265600000000004
h,0.566704,1.25681,0.566704,1.25681,"{'att': 166, 'def': 12}","{'att': 251, 'def': 11}",3,4,2,0,0.7242,w,2023-09-24 16:00:00,1,0,0,3,-0.690106
a,1.42059,0.574793,1.42059,0.574793,"{'att': 151, 'def': 13}","{'att': 223, 'def': 24}",4,3,2,0,2.1367000000000003,w,2023-09-30 13:30:00,1,0,0,3,0.845797
h,0.949221,0.477022,0.949221,0.477022,"{'att': 192, 'def': 17}","{'att': 241, 'def': 22}",3,6,3,2,1.7990000000000002,w,2023-10-07 16:00:00,1,0,0,3,0.472199
a,1.99984,1.38958,1.24557,1.38958,"{'att': 87, 'def': 14}","{'att': 364, 'def': 11}",8,6,2,2,1.8780000000000001,d,2023-10-21 16:00:00,0,1,0,1,-0.14400999999999997
a,1.21376,1.27577,1.21376,1.27577,"{'att': 190, 'def': 19}","{'att': 372, 'def': 23}",14,9,0,1,1.2865,l,2023-10-29 16:30:00,0,0,1,0,-0.06201000000000012
h,2.26041,0.361649,2.26041,0.361649,"{'att': 245, 'def': 15}","{'att': 280, 'def': 18}",7,11,2,1,2.8049,w,2023-11-05 11:00:00,1,0,0,3,1.898761
a,2.25401,1.26169,2.25401,1.26169,"{'att': 230, 'def': 24}","{'att': 215, 'def': 17}",2,1,1,1,2.1802,d,2023-11-11 16:30:00,0,1,0,1,0.9923200000000001
