h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.795425,1.43059,0.795425,1.43059,"{'att': 260, 'def': 20}","{'att': 233, 'def': 23}",7,4,1,0,0.8353,w,2017-07-18 17:30:00,1,0,0,3,-0.635165
a,1.81275,1.13727,1.81275,1.13727,"{'att': 260, 'def': 19}","{'att': 214, 'def': 21}",5,15,3,1,1.9787000000000001,w,2017-07-21 17:30:00,1,0,0,3,0.6754800000000001
h,2.14578,0.474898,2.14578,0.474898,"{'att': 207, 'def': 32}","{'att': 262, 'def': 16}",13,5,1,0,2.5839000000000003,w,2017-07-30 15:30:00,1,0,0,3,1.6708819999999998
h,2.22768,0.195413,2.22768,0.195413,"{'att': 143, 'def': 22}","{'att': 267, 'def': 24}",11,1,1,0,2.7432,w,2017-08-05 18:00:00,1,0,0,3,2.032267
a,0.669892,1.16512,0.669892,0.410845,"{'att': 233, 'def': 19}","{'att': 256, 'def': 14}",8,8,1,1,0.7813,d,2017-08-09 18:00:00,0,1,0,1,0.259047
h,0.627448,0.763116,0.627448,0.763116,"{'att': 138, 'def': 26}","{'att': 282, 'def': 20}",10,3,0,2,1.125,l,2017-08-13 15:30:00,0,0,1,0,-0.135668
a,1.77424,1.26535,1.77424,1.26535,"{'att': 173, 'def': 21}","{'att': 207, 'def': 27}",17,6,4,3,1.7871000000000001,w,2017-08-19 15:30:00,1,0,0,3,0.5088900000000001
h,1.12984,0.660035,1.12984,0.660035,"{'att': 264, 'def': 30}","{'att': 199, 'def': 20}",13,7,2,1,1.7906,w,2017-08-26 18:00:00,1,0,0,3,0.4698049999999999
a,0.377664,0.6249,0.377664,0.6249,"{'att': 194, 'def': 28}","{'att': 338, 'def': 23}",6,7,1,1,1.0148000000000001,d,2017-09-10 17:00:00,0,1,0,1,-0.247236
h,0.641286,0.224735,0.641286,0.224735,"{'att': 84, 'def': 24}","{'att': 303, 'def': 19}",6,2,0,1,1.7119,l,2017-09-18 17:30:00,0,0,1,0,0.416551
a,0.878536,0.586955,0.878536,0.586955,"{'att': 181, 'def': 20}","{'att': 253, 'def': 23}",6,6,1,0,1.6519,w,2017-09-24 14:30:00,1,0,0,3,0.291581
h,2.09584,0.675557,2.09584,0.675557,"{'att': 225, 'def': 22}","{'att': 341, 'def': 17}",13,4,3,0,2.4208000000000003,w,2017-10-01 14:30:00,1,0,0,3,1.420283
a,0.318912,0.779794,0.318912,0.779794,"{'att': 123, 'def': 18}","{'att': 152, 'def': 26}",1,3,0,1,0.8017,l,2017-10-15 12:00:00,0,0,1,0,-0.460882
h,1.19868,0.381655,1.19868,0.381655,"{'att': 310, 'def': 18}","{'att': 167, 'def': 20}",5,9,2,0,2.0935,w,2017-10-23 17:30:00,1,0,0,3,0.8170249999999999
a,1.82005,1.63683,1.82005,1.63683,"{'att': 335, 'def': 14}","{'att': 175, 'def': 24}",3,14,3,0,1.5131999999999999,w,2017-10-29 13:30:00,1,0,0,3,0.18321999999999994
h,1.78701,0.692279,1.03273,0.692279,"{'att': 244, 'def': 20}","{'att': 190, 'def': 28}",10,9,2,2,2.3121,d,2017-11-05 13:30:00,0,1,0,1,0.34045099999999995
a,0.801309,0.167547,0.801309,0.167547,"{'att': 239, 'def': 38}","{'att': 194, 'def': 17}",13,3,1,0,1.9955,w,2017-11-19 11:00:00,1,0,0,3,0.633762
a,2.48658,0.218721,1.7323,0.218721,"{'att': 128, 'def': 24}","{'att': 356, 'def': 18}",20,1,2,1,2.9102,w,2017-11-27 09:00:00,1,0,0,3,1.513579
h,0.708148,0.87875,0.708148,0.87875,"{'att': 182, 'def': 16}","{'att': 240, 'def': 23}",2,8,1,0,1.1841,w,2017-12-02 13:30:00,1,0,0,3,-0.17060200000000003
a,1.78786,1.30907,1.78786,1.30907,"{'att': 142, 'def': 17}","{'att': 202, 'def': 16}",11,4,3,1,1.7646,w,2017-12-11 16:30:00,1,0,0,3,0.47879000000000005
h,0.513635,0.627805,0.513635,0.627805,"{'att': 229, 'def': 27}","{'att': 199, 'def': 25}",6,6,0,0,1.1458,d,2018-03-04 13:30:00,0,1,0,1,-0.11417
a,2.27356,0.47662,1.51928,0.47662,"{'att': 270, 'def': 30}","{'att': 150, 'def': 34}",12,9,2,0,2.6707,w,2018-03-12 14:00:00,1,0,0,3,1.04266
a,1.23768,1.73977,0.4834,0.985497,"{'att': 116, 'def': 14}","{'att': 249, 'def': 9}",10,4,1,2,0.8696999999999999,l,2018-03-31 00:00:00,0,0,1,0,-0.502097
h,0.787603,0.119793,0.787603,0.119793,"{'att': 136, 'def': 25}","{'att': 234, 'def': 31}",10,4,1,0,1.9641000000000002,w,2018-04-08 13:30:00,1,0,0,3,0.66781
a,2.32272,0.396484,1.56844,0.396484,"{'att': 232, 'def': 26}","{'att': 152, 'def': 22}",6,4,4,0,2.726,w,2018-04-14 11:00:00,1,0,0,3,1.171956
h,0.823536,0.305573,0.823536,0.305573,"{'att': 137, 'def': 37}","{'att': 225, 'def': 23}",6,6,0,0,1.868,d,2018-04-18 16:30:00,0,1,0,1,0.5179630000000001
h,0.793999,0.225728,0.793999,0.225728,"{'att': 194, 'def': 29}","{'att': 273, 'def': 15}",11,2,0,0,1.8685999999999998,d,2018-04-22 16:00:00,0,1,0,1,0.568271
a,0.680177,2.47148,0.680177,1.7172,"{'att': 260, 'def': 27}","{'att': 176, 'def': 27}",9,9,0,2,0.2563,l,2018-04-30 16:00:00,0,0,1,0,-1.037023
