h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.301348,0.842313,0.301348,0.842313,"{'att': 294, 'def': 14}","{'att': 112, 'def': 24}",1,5,0,1,0.7677,l,2016-07-30 22:30:00,0,0,1,0,-0.5409649999999999
h,0.59396,0.905738,0.59396,0.905738,"{'att': 319, 'def': 10}","{'att': 113, 'def': 17}",1,7,0,1,1.0482,l,2016-08-07 17:00:00,0,0,1,0,-0.311778
h,0.471337,0.0428303,0.471337,0.0428303,"{'att': 203, 'def': 19}","{'att': 187, 'def': 20}",8,4,0,0,1.7151999999999998,d,2016-08-15 18:30:00,0,1,0,1,0.4285067
a,0.493975,0.315147,0.493975,0.315147,"{'att': 341, 'def': 17}","{'att': 57, 'def': 13}",0,3,0,0,1.4531,d,2016-08-22 20:30:00,0,1,0,1,0.178828
h,0.332097,1.4484,0.332097,1.4484,"{'att': 231, 'def': 18}","{'att': 81, 'def': 22}",4,4,1,1,0.4414,d,2016-08-27 14:00:00,0,1,0,1,-1.1163029999999998
h,0.30175,0.576329,0.30175,0.576329,"{'att': 219, 'def': 25}","{'att': 207, 'def': 24}",6,5,0,0,0.9477,d,2016-09-10 19:00:00,0,1,0,1,-0.27457899999999996
h,1.13048,0.733279,0.376208,0.733279,"{'att': 324, 'def': 21}","{'att': 82, 'def': 33}",3,6,1,3,1.7515,l,2016-09-16 18:00:00,0,0,1,0,-0.357071
h,0.590893,0.458161,0.590893,0.458161,"{'att': 196, 'def': 29}","{'att': 207, 'def': 27}",11,2,0,1,1.4517,l,2016-09-25 13:00:00,0,0,1,0,0.13273200000000002
a,1.36727,1.76292,0.612996,1.00864,"{'att': 200, 'def': 33}","{'att': 140, 'def': 22}",8,4,1,2,1.0258,l,2016-10-01 20:30:00,0,0,1,0,-0.395644
h,2.57427,1.35381,2.57427,0.599531,"{'att': 196, 'def': 24}","{'att': 91, 'def': 10}",9,4,3,1,2.2431,w,2016-10-16 17:30:00,1,0,0,3,1.9747389999999998
a,0.428507,1.40489,0.428507,1.40489,"{'att': 332, 'def': 24}","{'att': 194, 'def': 24}",3,9,0,1,0.44889999999999997,l,2016-10-24 20:30:00,0,0,1,0,-0.976383
h,0.697814,0.415716,0.697814,0.415716,"{'att': 174, 'def': 22}","{'att': 219, 'def': 16}",7,2,1,0,1.5513,w,2016-10-31 18:00:00,1,0,0,3,0.28209800000000007
a,0.380994,1.20411,0.380994,1.20411,"{'att': 306, 'def': 17}","{'att': 118, 'def': 32}",2,5,3,3,0.5549999999999999,d,2016-11-06 20:30:00,0,1,0,1,-0.823116
