h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.15656,2.15557,0.402281,2.15557,"{'att': 144, 'def': 23}","{'att': 241, 'def': 23}",3,8,2,3,0.5522,l,2014-08-02 13:30:00,0,0,1,0,-1.753289
h,0.537186,1.05965,0.537186,0.305371,"{'att': 144, 'def': 19}","{'att': 263, 'def': 43}",3,9,1,1,0.7436,d,2014-08-10 13:30:00,0,1,0,1,0.23181500000000005
h,0.501385,1.36352,0.501385,1.36352,"{'att': 278, 'def': 24}","{'att': 218, 'def': 28}",2,5,1,2,0.6052,l,2014-08-13 14:30:00,0,0,1,0,-0.8621350000000001
h,1.41621,1.24904,0.661939,1.24904,"{'att': 120, 'def': 31}","{'att': 244, 'def': 27}",1,9,0,2,1.5057,l,2014-08-16 14:00:00,0,0,1,0,-0.5871009999999999
a,0.220406,3.66586,0.220406,3.66586,"{'att': 246, 'def': 20}","{'att': 215, 'def': 36}",0,19,0,2,0.0215,l,2014-08-24 10:30:00,0,0,1,0,-3.445454
h,0.847584,1.15159,0.847584,1.15159,"{'att': 232, 'def': 27}","{'att': 217, 'def': 24}",2,4,0,1,1.1253000000000002,l,2014-08-29 15:00:00,0,0,1,0,-0.3040059999999999
a,0.264105,2.41613,0.264105,2.41613,"{'att': 139, 'def': 19}","{'att': 329, 'def': 26}",4,6,1,2,0.08399999999999999,l,2014-09-15 14:00:00,0,0,1,0,-2.152025
a,2.49365,0.486007,2.49365,0.486007,"{'att': 172, 'def': 23}","{'att': 226, 'def': 19}",6,3,1,0,2.7216,w,2014-09-20 09:00:00,1,0,0,3,2.0076430000000003
h,1.84161,2.79568,1.84161,2.79568,"{'att': 275, 'def': 15}","{'att': 189, 'def': 37}",2,11,3,4,0.7538,l,2014-09-27 10:30:00,0,0,1,0,-0.95407
h,1.39345,0.424541,1.39345,0.424541,"{'att': 221, 'def': 20}","{'att': 184, 'def': 41}",2,11,2,0,2.2672000000000003,w,2014-10-19 10:30:00,1,0,0,3,0.968909
h,1.17996,0.304752,1.17996,0.304752,"{'att': 207, 'def': 22}","{'att': 215, 'def': 26}",5,2,1,0,2.1704,w,2014-10-24 14:00:00,1,0,0,3,0.8752079999999999
a,0.746791,0.635947,0.746791,0.635947,"{'att': 155, 'def': 27}","{'att': 199, 'def': 25}",3,2,0,1,1.4378,l,2014-10-31 16:00:00,0,0,1,0,0.11084399999999994
h,0.0668443,1.95233,0.0668443,1.19806,"{'att': 186, 'def': 18}","{'att': 225, 'def': 50}",3,9,0,1,0.0934,l,2014-11-07 14:00:00,0,0,1,0,-1.1312156999999998
h,1.39961,3.35238,1.39961,1.69986,"{'att': 156, 'def': 33}","{'att': 224, 'def': 42}",1,6,1,3,0.2371,l,2014-11-22 09:00:00,0,0,1,0,-0.3002499999999999
a,2.00278,1.78238,1.24851,1.78238,"{'att': 164, 'def': 18}","{'att': 138, 'def': 26}",3,12,2,1,1.559,w,2014-11-29 10:30:00,1,0,0,3,-0.5338700000000001
a,0.437603,1.19765,0.437603,1.19765,"{'att': 295, 'def': 23}","{'att': 162, 'def': 25}",2,13,0,1,0.6398999999999999,l,2014-12-03 16:00:00,0,0,1,0,-0.7600470000000001
a,0.500514,1.70585,0.500514,1.70585,"{'att': 242, 'def': 19}","{'att': 190, 'def': 31}",5,7,0,2,0.43099999999999994,l,2014-12-08 17:00:00,0,0,1,0,-1.205336
a,0.136137,2.07603,0.136137,2.07603,"{'att': 306, 'def': 26}","{'att': 240, 'def': 31}",0,8,0,3,0.12040000000000001,l,2015-03-07 16:00:00,0,0,1,0,-1.9398929999999999
a,0.538396,1.47246,0.538396,1.47246,"{'att': 263, 'def': 26}","{'att': 186, 'def': 30}",3,16,1,1,0.5912999999999999,d,2015-03-13 16:00:00,0,1,0,1,-0.9340640000000001
h,0.706421,0.145041,0.706421,0.145041,"{'att': 141, 'def': 19}","{'att': 212, 'def': 34}",4,6,1,0,1.9199000000000002,w,2015-03-21 09:00:00,1,0,0,3,0.56138
h,0.116435,1.17594,0.116435,1.17594,"{'att': 217, 'def': 27}","{'att': 239, 'def': 29}",1,5,0,1,0.3352,l,2015-04-05 13:45:00,0,0,1,0,-1.059505
a,1.31322,1.15093,1.31322,1.15093,"{'att': 214, 'def': 19}","{'att': 235, 'def': 33}",2,2,2,0,1.4502000000000002,w,2015-04-08 17:00:00,1,0,0,3,0.16229000000000005
h,1.49313,0.665073,1.49313,0.665073,"{'att': 292, 'def': 39}","{'att': 253, 'def': 27}",2,11,2,0,2.0388,w,2015-04-13 13:00:00,1,0,0,3,0.828057
a,0.28251,2.13097,0.28251,2.13097,"{'att': 292, 'def': 24}","{'att': 254, 'def': 37}",2,9,1,2,0.19019999999999998,l,2015-04-18 17:00:00,0,0,1,0,-1.84846
a,0.782757,1.76717,0.782757,1.76717,"{'att': 169, 'def': 13}","{'att': 273, 'def': 26}",6,2,1,2,0.5624,l,2015-04-24 17:00:00,0,0,1,0,-0.9844129999999999
a,0.820909,2.31018,0.820909,1.5559,"{'att': 285, 'def': 16}","{'att': 258, 'def': 36}",2,12,1,3,0.3327,l,2015-05-04 16:00:00,0,0,1,0,-0.7349910000000001
h,2.20863,0.700076,2.20863,0.700076,"{'att': 78, 'def': 37}","{'att': 232, 'def': 34}",7,4,1,1,2.5463,d,2015-05-08 14:30:00,0,1,0,1,1.5085539999999997
h,3.41913,0.389458,3.41913,0.389458,"{'att': 194, 'def': 21}","{'att': 167, 'def': 20}",9,4,2,1,2.9263000000000003,w,2015-05-18 15:00:00,1,0,0,3,3.029672
a,0.780937,1.77211,0.780937,0.263563,"{'att': 332, 'def': 17}","{'att': 170, 'def': 31}",2,3,1,3,0.5044,l,2015-05-23 13:30:00,0,0,1,0,0.517374
a,0.752347,0.814762,0.752347,0.814762,"{'att': 225, 'def': 12}","{'att': 159, 'def': 26}",3,16,3,1,1.3349,w,2015-05-30 11:30:00,1,0,0,3,-0.062415
