h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.797897,2.06919,0.797897,2.06919,"{'att': 222, 'def': 18}","{'att': 198, 'def': 24}",3,7,1,0,0.48660000000000003,w,2015-07-19 22:00:00,1,0,0,3,-1.271293
h,0.385422,2.08305,0.385422,1.32878,"{'att': 355, 'def': 24}","{'att': 176, 'def': 26}",3,10,0,2,0.2273,l,2015-07-24 20:00:00,0,0,1,0,-0.9433580000000001
a,0.387141,0.889031,0.387141,0.889031,"{'att': 202, 'def': 27}","{'att': 226, 'def': 24}",3,1,0,1,0.768,l,2015-08-01 15:00:00,0,0,1,0,-0.50189
h,0.685259,0.964013,0.685259,0.964013,"{'att': 271, 'def': 26}","{'att': 133, 'def': 19}",4,8,0,2,1.0533000000000001,l,2015-08-09 20:00:00,0,0,1,0,-0.27875400000000006
a,1.48296,1.29575,1.48296,0.541476,"{'att': 249, 'def': 22}","{'att': 218, 'def': 22}",8,9,1,1,1.5129000000000001,d,2015-08-16 21:00:00,0,1,0,1,0.9414840000000001
h,2.15899,0.528926,2.15899,0.528926,"{'att': 279, 'def': 18}","{'att': 145, 'def': 26}",6,11,3,0,2.6692,w,2015-08-24 20:00:00,1,0,0,3,1.6300640000000002
a,1.15201,1.83406,1.15201,1.07979,"{'att': 292, 'def': 16}","{'att': 148, 'def': 29}",2,11,3,1,0.8050999999999999,w,2015-08-29 18:00:00,1,0,0,3,0.07221999999999995
h,1.05967,0.44895,1.05967,0.44895,"{'att': 231, 'def': 25}","{'att': 236, 'def': 25}",4,5,1,0,1.924,w,2015-09-14 19:30:00,1,0,0,3,0.6107199999999999
a,0.419797,2.24126,0.419797,2.24126,"{'att': 274, 'def': 22}","{'att': 166, 'def': 18}",5,6,0,2,0.1681,l,2015-09-20 20:30:00,0,0,1,0,-1.821463
h,0.561902,0.350869,0.561902,0.350869,"{'att': 231, 'def': 20}","{'att': 166, 'def': 31}",3,7,0,0,1.4899,d,2015-09-27 14:30:00,0,1,0,1,0.21103300000000003
a,1.1132,0.743482,1.1132,0.743482,"{'att': 288, 'def': 22}","{'att': 230, 'def': 24}",6,4,1,1,1.7268999999999999,d,2015-10-02 18:00:00,0,1,0,1,0.369718
h,0.676669,0.403338,0.676669,0.403338,"{'att': 308, 'def': 24}","{'att': 185, 'def': 19}",6,6,0,2,1.567,l,2015-10-18 17:00:00,0,0,1,0,0.273331
a,2.0217,1.84301,2.0217,1.84301,"{'att': 218, 'def': 26}","{'att': 215, 'def': 31}",7,8,0,1,1.5239,l,2015-10-23 18:00:00,0,0,1,0,0.17869000000000002
h,0.284119,2.8451,0.284119,2.8451,"{'att': 270, 'def': 30}","{'att': 147, 'def': 16}",2,11,0,4,0.0802,l,2015-11-01 15:00:00,0,0,1,0,-2.560981
a,0.532704,1.61255,0.532704,1.61255,"{'att': 261, 'def': 32}","{'att': 172, 'def': 23}",10,11,0,2,0.5348999999999999,l,2015-11-08 15:30:00,0,0,1,0,-1.0798459999999999
a,1.82346,1.0897,1.06919,1.0897,"{'att': 264, 'def': 14}","{'att': 201, 'def': 28}",3,22,2,0,1.9747999999999999,w,2015-11-21 15:00:00,1,0,0,3,-0.020509999999999806
h,0.426522,0.371079,0.426522,0.371079,"{'att': 101, 'def': 30}","{'att': 156, 'def': 24}",3,5,0,0,1.3185,d,2015-11-28 16:00:00,0,1,0,1,0.05544300000000002
a,0.889667,1.91914,0.889667,1.91914,"{'att': 269, 'def': 25}","{'att': 244, 'def': 25}",7,7,0,1,0.6164,l,2015-12-04 20:00:00,0,0,1,0,-1.029473
h,1.18736,1.51599,0.433085,1.51599,"{'att': 255, 'def': 23}","{'att': 276, 'def': 26}",4,4,0,1,1.0544,l,2016-03-05 15:30:00,0,0,1,0,-1.082905
a,1.40918,1.71925,1.40918,0.964972,"{'att': 122, 'def': 28}","{'att': 220, 'def': 25}",5,5,0,2,1.107,l,2016-03-11 20:00:00,0,0,1,0,0.44420800000000005
h,0.588111,1.34043,0.588111,0.586151,"{'att': 233, 'def': 21}","{'att': 216, 'def': 17}",5,4,0,2,0.6156,l,2016-03-20 15:30:00,0,0,1,0,0.001960000000000073
a,1.75928,0.384433,1.75928,0.384433,"{'att': 278, 'def': 21}","{'att': 153, 'def': 26}",1,7,2,1,2.5965000000000003,w,2016-04-04 20:00:00,1,0,0,3,1.374847
h,0.152682,0.419306,0.152682,0.419306,"{'att': 286, 'def': 21}","{'att': 225, 'def': 9}",6,2,0,0,0.881,d,2016-04-11 19:00:00,0,1,0,1,-0.26662399999999997
a,0.990192,1.07457,0.990192,1.07457,"{'att': 191, 'def': 18}","{'att': 255, 'def': 31}",4,5,1,0,1.2529,w,2016-04-17 18:00:00,1,0,0,3,-0.08437800000000006
h,0.952298,0.42544,0.952298,0.42544,"{'att': 232, 'def': 15}","{'att': 204, 'def': 11}",8,1,1,1,1.8108999999999997,d,2016-04-23 15:30:00,0,1,0,1,0.526858
a,0.931988,0.505905,0.931988,0.505905,"{'att': 261, 'def': 21}","{'att': 163, 'def': 34}",4,3,1,0,1.7808,w,2016-05-01 18:00:00,1,0,0,3,0.426083
h,1.14587,0.212184,1.14587,0.212184,"{'att': 143, 'def': 20}","{'att': 225, 'def': 21}",2,2,1,0,2.2331,w,2016-05-06 19:00:00,1,0,0,3,0.9336859999999999
a,0.346712,1.74083,0.346712,1.74083,"{'att': 412, 'def': 14}","{'att': 158, 'def': 34}",2,14,0,3,0.35109999999999997,l,2016-05-11 20:30:00,0,0,1,0,-1.3941180000000002
h,1.16609,1.16742,1.16609,0.413148,"{'att': 253, 'def': 14}","{'att': 159, 'def': 21}",6,8,1,1,1.3072,d,2016-05-15 15:30:00,0,1,0,1,0.752942
h,0.109391,0.890141,0.109391,0.890141,"{'att': 154, 'def': 15}","{'att': 131, 'def': 21}",0,12,0,0,0.5227,d,2016-05-21 14:30:00,0,1,0,1,-0.7807499999999999
