h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.07949,0.429558,1.07949,0.429558,"{'att': 364, 'def': 12}","{'att': 198, 'def': 34}",8,12,1,1,1.9562,d,2022-07-15 17:00:00,0,1,0,1,0.6499320000000001
h,1.65969,0.500503,1.65969,0.500503,"{'att': 220, 'def': 25}","{'att': 181, 'def': 26}",6,6,3,0,2.3743,w,2022-07-24 12:00:00,1,0,0,3,1.1591870000000002
a,0.55059,0.976459,0.55059,0.976459,"{'att': 287, 'def': 15}","{'att': 158, 'def': 11}",4,7,0,1,0.9202000000000001,l,2022-07-31 17:00:00,0,0,1,0,-0.42586899999999994
a,3.014,1.31049,3.014,0.556214,"{'att': 249, 'def': 22}","{'att': 238, 'def': 25}",13,8,3,1,2.5575,w,2022-08-07 12:00:00,1,0,0,3,2.4577859999999996
h,1.10621,1.57985,1.10621,1.57985,"{'att': 159, 'def': 16}","{'att': 203, 'def': 26}",8,12,1,3,0.9877,l,2022-08-14 12:00:00,0,0,1,0,-0.47364000000000006
h,1.05876,1.55859,1.05876,1.55859,"{'att': 156, 'def': 30}","{'att': 233, 'def': 24}",10,8,0,3,0.8934,l,2022-08-20 12:00:00,0,0,1,0,-0.49983
a,0.131437,6.10289,0.131437,3.84007,"{'att': 222, 'def': 11}","{'att': 190, 'def': 24}",2,11,1,4,0.0001,l,2022-08-26 17:00:00,0,0,1,0,-3.708633
a,1.12184,3.2803,1.12184,3.2803,"{'att': 109, 'def': 24}","{'att': 243, 'def': 24}",7,16,1,3,0.19870000000000002,l,2022-09-03 10:00:00,0,0,1,0,-2.15846
h,0.728785,1.51736,0.728785,0.763081,"{'att': 187, 'def': 33}","{'att': 246, 'def': 17}",10,6,0,0,0.6877,d,2022-09-10 12:00:00,0,1,0,1,-0.03429599999999999
a,1.25789,2.1093,1.25789,2.1093,"{'att': 152, 'def': 21}","{'att': 235, 'def': 21}",17,5,1,3,0.7183,l,2022-09-18 13:30:00,0,0,1,0,-0.8514100000000002
h,0.271842,1.77018,0.271842,1.77018,"{'att': 132, 'def': 19}","{'att': 291, 'def': 16}",4,7,1,2,0.2407,l,2022-10-01 13:30:00,0,0,1,0,-1.4983380000000002
a,0.915553,1.41238,0.915553,1.41238,"{'att': 146, 'def': 15}","{'att': 238, 'def': 17}",14,8,1,2,0.9510000000000001,l,2022-10-07 14:30:00,0,0,1,0,-0.496827
h,0.973422,1.3576,0.973422,1.3576,"{'att': 91, 'def': 16}","{'att': 209, 'def': 18}",8,5,0,0,1.0676999999999999,d,2022-10-15 11:00:00,0,1,0,1,-0.3841779999999999
a,0.444474,3.37303,0.444474,3.37303,"{'att': 199, 'def': 21}","{'att': 249, 'def': 19}",7,11,0,5,0.0721,l,2022-10-23 13:30:00,0,0,1,0,-2.928556
a,1.16564,4.09177,0.411361,4.09177,"{'att': 165, 'def': 23}","{'att': 171, 'def': 34}",1,21,1,6,0.0922,l,2022-10-29 11:00:00,0,0,1,0,-3.6804090000000005
h,0.682929,1.73187,0.682929,1.73187,"{'att': 228, 'def': 22}","{'att': 190, 'def': 14}",8,5,2,0,0.6132,w,2022-11-04 15:00:00,1,0,0,3,-1.0489410000000001
h,0.509278,2.52448,0.509278,2.52448,"{'att': 151, 'def': 19}","{'att': 293, 'def': 13}",3,15,0,2,0.2314,l,2022-11-13 13:30:00,0,0,1,0,-2.015202
a,1.10253,1.55237,0.348254,1.55237,"{'att': 109, 'def': 23}","{'att': 91, 'def': 21}",1,6,1,1,0.854,d,2023-03-03 16:00:00,0,1,0,1,-1.204116
a,1.18849,1.44659,0.434213,1.44659,"{'att': 178, 'def': 35}","{'att': 209, 'def': 14}",4,10,2,3,1.1421999999999999,l,2023-03-12 11:00:00,0,0,1,0,-1.012377
h,0.40465,1.81027,0.40465,1.05599,"{'att': 170, 'def': 19}","{'att': 176, 'def': 17}",0,16,0,1,0.3117,l,2023-03-19 11:00:00,0,0,1,0,-0.65134
h,0.441162,2.18925,0.441162,2.18925,"{'att': 307, 'def': 16}","{'att': 266, 'def': 21}",4,18,0,6,0.2794,l,2023-04-02 11:00:00,0,0,1,0,-1.7480879999999999
a,0.263315,2.24109,0.263315,2.24109,"{'att': 272, 'def': 15}","{'att': 223, 'def': 17}",1,10,0,3,0.187,l,2023-04-09 13:30:00,0,0,1,0,-1.9777749999999998
a,0.601334,1.14783,0.601334,1.14783,"{'att': 319, 'def': 29}","{'att': 149, 'def': 8}",7,7,0,0,0.8791,d,2023-04-15 11:00:00,0,1,0,1,-0.5464959999999999
h,2.8865,2.18767,1.23122,1.4334,"{'att': 186, 'def': 31}","{'att': 94, 'def': 12}",9,4,4,2,1.8747,w,2023-04-22 11:00:00,1,0,0,3,-0.20218000000000003
a,0.924453,4.21525,0.924453,3.46098,"{'att': 308, 'def': 42}","{'att': 161, 'def': 25}",9,11,1,5,0.0721,l,2023-04-30 16:00:00,0,0,1,0,-2.5365270000000004
h,0.356751,1.51449,0.356751,0.760212,"{'att': 258, 'def': 24}","{'att': 90, 'def': 22}",2,14,0,1,0.34409999999999996,l,2023-05-06 11:00:00,0,0,1,0,-0.403461
h,1.44999,1.10993,1.44999,1.10993,"{'att': 275, 'def': 33}","{'att': 114, 'def': 30}",5,8,1,1,1.6274000000000002,d,2023-05-13 11:00:00,0,1,0,1,0.3400599999999998
a,0.267068,0.770986,0.267068,0.770986,"{'att': 137, 'def': 27}","{'att': 203, 'def': 19}",6,5,0,3,0.7479,l,2023-05-20 16:00:00,0,0,1,0,-0.5039179999999999
h,0.317729,1.27189,0.317729,1.27189,"{'att': 241, 'def': 16}","{'att': 278, 'def': 20}",5,10,0,3,0.5086,l,2023-05-27 11:00:00,0,0,1,0,-0.954161
a,0.0838205,1.62352,0.0838205,1.62352,"{'att': 285, 'def': 33}","{'att': 127, 'def': 22}",1,4,0,2,0.0757,l,2023-06-03 14:00:00,0,0,1,0,-1.5396995
