h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.65828,2.46067,1.65828,1.70639,"{'att': 333, 'def': 17}","{'att': 140, 'def': 21}",12,9,2,3,0.7812,l,2020-10-17 16:00:00,0,0,1,0,-0.0481100000000001
a,1.84207,1.49643,1.84207,1.49643,"{'att': 215, 'def': 11}","{'att': 150, 'def': 23}",6,6,2,0,1.6309,w,2020-10-25 13:30:00,1,0,0,3,0.34564000000000017
h,0.700412,1.40536,0.700412,1.40536,"{'att': 261, 'def': 15}","{'att': 192, 'def': 16}",5,6,0,2,0.6859999999999999,l,2020-11-01 11:00:00,0,0,1,0,-0.7049479999999999
h,1.33586,0.776129,1.33586,0.776129,"{'att': 245, 'def': 23}","{'att': 113, 'def': 18}",4,1,2,0,1.8902,w,2020-11-08 11:00:00,1,0,0,3,0.5597310000000001
a,0.663991,2.0242,0.663991,2.0242,"{'att': 245, 'def': 19}","{'att': 148, 'def': 20}",4,5,2,1,0.41490000000000005,w,2020-11-23 14:00:00,1,0,0,3,-1.360209
h,1.03996,0.417643,1.03996,0.417643,"{'att': 402, 'def': 29}","{'att': 96, 'def': 20}",5,10,1,0,1.9599,w,2020-11-28 13:30:00,1,0,0,3,0.622317
a,1.31816,2.15343,1.31816,2.15343,"{'att': 252, 'def': 17}","{'att': 226, 'def': 21}",6,12,2,2,0.8386,d,2020-12-06 16:00:00,0,1,0,1,-0.8352700000000002
h,0.337969,1.68285,0.337969,1.68285,"{'att': 324, 'def': 26}","{'att': 154, 'def': 15}",3,8,1,0,0.32199999999999995,w,2020-12-11 16:00:00,1,0,0,3,-1.344881
h,2.23888,0.975678,1.48461,0.975678,"{'att': 155, 'def': 29}","{'att': 245, 'def': 21}",7,3,3,2,2.2927999999999997,w,2020-12-17 15:00:00,1,0,0,3,0.5089319999999999
h,1.09661,1.1534,1.09661,1.1534,"{'att': 189, 'def': 22}","{'att': 154, 'def': 30}",10,7,2,1,1.3108,w,2021-02-27 11:00:00,1,0,0,3,-0.056789999999999896
a,0.203205,1.04754,0.203205,1.04754,"{'att': 245, 'def': 13}","{'att': 283, 'def': 18}",3,8,0,0,0.513,d,2021-03-06 13:30:00,0,1,0,1,-0.844335
h,1.88865,0.488737,1.13437,0.488737,"{'att': 185, 'def': 24}","{'att': 188, 'def': 17}",4,5,1,0,2.5145999999999997,w,2021-03-12 16:00:00,1,0,0,3,0.6456330000000001
a,1.24634,2.28533,0.492068,2.28533,"{'att': 248, 'def': 26}","{'att': 116, 'def': 18}",2,6,3,1,0.6166,w,2021-03-19 16:00:00,1,0,0,3,-1.7932620000000001
a,0.184187,2.45739,0.184187,2.45739,"{'att': 244, 'def': 15}","{'att': 192, 'def': 26}",3,19,0,2,0.1178,l,2021-04-05 16:00:00,0,0,1,0,-2.273203
h,1.34649,0.239934,1.34649,0.239934,"{'att': 165, 'def': 31}","{'att': 258, 'def': 14}",11,2,1,0,2.3303000000000003,w,2021-04-10 11:00:00,1,0,0,3,1.1065559999999999
a,0.349867,1.92018,0.349867,1.16591,"{'att': 188, 'def': 31}","{'att': 306, 'def': 21}",8,8,1,3,0.2353,l,2021-04-17 11:00:00,0,0,1,0,-0.8160430000000001
a,0.362881,1.67222,0.362881,1.67222,"{'att': 314, 'def': 26}","{'att': 166, 'def': 10}",5,12,1,0,0.30720000000000003,w,2021-04-24 16:00:00,1,0,0,3,-1.309339
h,0.695542,1.03204,0.695542,1.03204,"{'att': 244, 'def': 16}","{'att': 113, 'def': 16}",3,9,1,0,1.0471,w,2021-05-02 11:00:00,1,0,0,3,-0.3364980000000001
a,0.511932,2.18124,0.511932,1.42697,"{'att': 209, 'def': 17}","{'att': 143, 'def': 26}",6,16,1,2,0.2726,l,2021-05-10 16:00:00,0,0,1,0,-0.915038
h,0.483055,0.806642,0.483055,0.806642,"{'att': 210, 'def': 17}","{'att': 225, 'def': 16}",10,7,0,0,0.9420999999999999,d,2021-05-16 11:00:00,0,1,0,1,-0.32358699999999996
