h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.802206,1.07459,0.802206,1.07459,"{'att': 166, 'def': 25}","{'att': 266, 'def': 13}",4,7,0,2,1.0553,l,2016-07-31 16:30:00,0,0,1,0,-0.27238399999999996
h,0.377741,1.00697,0.377741,1.00697,"{'att': 248, 'def': 19}","{'att': 60, 'def': 17}",2,10,0,0,0.6900999999999999,d,2016-08-06 18:00:00,0,1,0,1,-0.6292289999999999
a,0.444804,0.523871,0.444804,0.523871,"{'att': 137, 'def': 20}","{'att': 172, 'def': 18}",6,5,0,1,1.1677,l,2016-08-14 16:30:00,0,0,1,0,-0.079067
h,0.45471,0.964337,0.45471,0.964337,"{'att': 196, 'def': 36}","{'att': 184, 'def': 17}",4,2,1,3,0.8260000000000001,l,2016-08-20 15:30:00,0,0,1,0,-0.509627
a,0.901865,0.302113,0.14759,0.302113,"{'att': 272, 'def': 24}","{'att': 132, 'def': 25}",2,1,1,0,2.1201,w,2016-08-26 19:30:00,1,0,0,3,-0.15452300000000002
h,0.0843245,0.377297,0.0843245,0.377297,"{'att': 256, 'def': 22}","{'att': 204, 'def': 38}",2,2,0,0,0.8117,d,2016-09-11 15:00:00,0,1,0,1,-0.29297249999999997
a,0.117698,1.44242,0.117698,0.688147,"{'att': 232, 'def': 22}","{'att': 130, 'def': 21}",0,8,1,0,0.2041,w,2016-09-17 20:00:00,1,0,0,3,-0.570449
a,1.00118,1.29097,1.00118,1.29097,"{'att': 318, 'def': 28}","{'att': 92, 'def': 22}",3,10,1,0,1.1612,w,2016-09-25 18:00:00,1,0,0,3,-0.28979
h,1.22181,0.619544,1.22181,0.619544,"{'att': 145, 'def': 13}","{'att': 222, 'def': 31}",7,5,1,1,1.9644,d,2016-10-02 15:00:00,0,1,0,1,0.6022660000000001
a,0.253855,0.370245,0.253855,0.370245,"{'att': 251, 'def': 21}","{'att': 278, 'def': 30}",5,3,0,1,1.0931000000000002,l,2016-10-14 20:30:00,0,0,1,0,-0.11639
h,0.98349,0.124241,0.98349,0.124241,"{'att': 233, 'def': 31}","{'att': 194, 'def': 18}",10,0,0,0,2.1550000000000002,d,2016-10-22 15:30:00,0,1,0,1,0.8592489999999999
a,0.635565,0.788238,0.635565,0.788238,"{'att': 202, 'def': 21}","{'att': 201, 'def': 29}",5,9,2,0,1.1734,w,2016-10-30 15:30:00,1,0,0,3,-0.15267299999999995
h,2.79396,1.95216,2.03968,1.19789,"{'att': 230, 'def': 25}","{'att': 126, 'def': 14}",6,6,2,3,2.0432,l,2016-11-05 14:30:00,0,0,1,0,0.8417900000000003
a,0.310773,0.194057,0.310773,0.194057,"{'att': 274, 'def': 29}","{'att': 184, 'def': 24}",4,2,1,0,1.3258,w,2016-11-19 18:00:00,1,0,0,3,0.11671600000000001
h,1.33069,0.235916,0.447228,0.235916,"{'att': 175, 'def': 23}","{'att': 257, 'def': 23}",7,0,1,0,2.5553000000000003,w,2016-11-25 18:00:00,1,0,0,3,0.21131200000000003
a,0.599174,1.08589,0.599174,1.08589,"{'att': 243, 'def': 16}","{'att': 109, 'def': 29}",5,12,0,2,0.9283,l,2016-11-30 20:30:00,0,0,1,0,-0.48671600000000004
h,0.885629,0.465382,0.885629,0.465382,"{'att': 164, 'def': 28}","{'att': 230, 'def': 31}",6,3,1,0,1.7631000000000001,w,2016-12-05 14:00:00,1,0,0,3,0.420247
a,0.599879,2.24973,0.599879,1.49546,"{'att': 285, 'def': 16}","{'att': 156, 'def': 24}",3,9,1,0,0.2762,w,2017-03-05 16:00:00,1,0,0,3,-0.895581
h,1.1811,1.05117,1.1811,1.05117,"{'att': 230, 'def': 23}","{'att': 186, 'def': 14}",9,9,1,0,1.4686000000000001,w,2017-03-11 08:30:00,1,0,0,3,0.1299300000000001
a,0.141867,1.03734,0.141867,1.03734,"{'att': 286, 'def': 34}","{'att': 153, 'def': 34}",4,12,0,0,0.4632,d,2017-03-19 13:30:00,0,1,0,1,-0.895473
h,0.12483,1.02685,0.12483,1.02685,"{'att': 169, 'def': 28}","{'att': 309, 'def': 14}",2,11,0,1,0.4396,l,2017-04-01 13:00:00,0,0,1,0,-0.90202
h,1.33516,3.09405,0.580882,2.33978,"{'att': 176, 'def': 28}","{'att': 197, 'def': 33}",6,8,1,3,0.33140000000000003,l,2017-04-09 12:00:00,0,0,1,0,-1.7588980000000003
a,0.239318,0.949649,0.239318,0.949649,"{'att': 261, 'def': 14}","{'att': 195, 'def': 24}",3,8,1,1,0.5895,d,2017-04-15 10:00:00,0,1,0,1,-0.7103309999999999
h,1.79276,1.01198,1.03848,1.01198,"{'att': 237, 'def': 5}","{'att': 194, 'def': 17}",2,13,0,2,2.0768,l,2017-04-21 15:00:00,0,0,1,0,0.026499999999999968
a,1.24375,0.245853,1.24375,0.245853,"{'att': 152, 'def': 21}","{'att': 194, 'def': 14}",3,1,0,1,2.3536,l,2017-04-25 17:30:00,0,0,1,0,0.9978969999999999
h,0.531525,0.166212,0.531525,0.166212,"{'att': 227, 'def': 22}","{'att': 176, 'def': 23}",4,3,1,0,1.6454,w,2017-04-30 12:30:00,1,0,0,3,0.365313
a,0.502857,1.28288,0.502857,0.528601,"{'att': 264, 'def': 26}","{'att': 160, 'def': 17}",3,3,1,2,0.5767,l,2017-05-07 14:30:00,0,0,1,0,-0.02574399999999999
h,0.352166,0.537194,0.352166,0.537194,"{'att': 195, 'def': 20}","{'att': 259, 'def': 25}",3,5,2,1,1.0723,w,2017-05-14 14:30:00,1,0,0,3,-0.18502799999999997
a,0.394993,0.575025,0.394993,0.575025,"{'att': 214, 'def': 10}","{'att': 233, 'def': 25}",6,3,1,1,1.0874000000000001,d,2017-05-17 15:30:00,0,1,0,1,-0.18003200000000003
