h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.457284,1.04628,0.457284,1.04628,"{'att': 162, 'def': 12}","{'att': 138, 'def': 18}",0,12,1,0,0.7805,w,2021-07-24 19:00:00,1,0,0,3,-0.5889960000000001
a,2.04604,1.0823,1.29176,1.0823,"{'att': 182, 'def': 9}","{'att': 266, 'def': 24}",7,13,3,0,2.0912,w,2021-07-30 16:00:00,1,0,0,3,0.20945999999999998
h,0.411329,1.17722,0.411329,1.17722,"{'att': 122, 'def': 17}","{'att': 267, 'def': 20}",2,7,2,1,0.6439,w,2021-08-08 17:00:00,1,0,0,3,-0.7658909999999999
h,0.467397,1.01432,0.467397,1.01432,"{'att': 179, 'def': 24}","{'att': 254, 'def': 24}",12,4,1,1,0.7894,d,2021-08-15 17:00:00,0,1,0,1,-0.546923
a,1.26265,1.29479,1.26265,1.29479,"{'att': 210, 'def': 13}","{'att': 233, 'def': 20}",3,7,1,1,1.3524999999999998,d,2021-08-22 17:00:00,0,1,0,1,-0.03214000000000006
a,1.0449,1.64346,1.0449,1.64346,"{'att': 384, 'def': 17}","{'att': 195, 'def': 27}",0,12,0,2,0.9215,l,2021-08-27 17:30:00,0,0,1,0,-0.59856
h,1.60878,0.293356,1.60878,0.293356,"{'att': 157, 'def': 22}","{'att': 233, 'def': 30}",4,4,4,0,2.4699,w,2021-09-13 15:30:00,1,0,0,3,1.3154240000000001
h,0.215112,3.0602,0.215112,3.0602,"{'att': 349, 'def': 22}","{'att': 199, 'def': 25}",3,17,1,3,0.0535,l,2021-09-20 15:30:00,0,0,1,0,-2.845088
a,0.448428,1.33585,0.448428,1.33585,"{'att': 185, 'def': 22}","{'att': 250, 'def': 26}",3,2,0,2,0.6097,l,2021-09-26 11:00:00,0,0,1,0,-0.8874219999999999
h,1.109,1.12561,0.354721,0.371335,"{'att': 155, 'def': 21}","{'att': 258, 'def': 18}",1,2,0,1,1.2758,l,2021-10-02 11:00:00,0,0,1,0,-0.016614000000000018
h,1.22457,1.39504,1.22457,1.39504,"{'att': 234, 'def': 29}","{'att': 100, 'def': 29}",6,17,2,2,1.2443,d,2021-10-16 13:30:00,0,1,0,1,-0.17047000000000012
a,0.294322,1.83797,0.294322,1.08369,"{'att': 84, 'def': 7}","{'att': 187, 'def': 27}",4,11,1,1,0.2113,d,2021-10-24 11:00:00,0,1,0,1,-0.7893680000000001
h,1.17265,0.834811,1.17265,0.834811,"{'att': 248, 'def': 18}","{'att': 240, 'def': 18}",3,10,1,0,1.6700000000000002,w,2021-10-30 11:00:00,1,0,0,3,0.337839
a,0.684249,3.2861,0.684249,3.2861,"{'att': 137, 'def': 11}","{'att': 172, 'def': 24}",6,11,1,5,0.14229999999999998,l,2021-11-07 13:30:00,0,0,1,0,-2.601851
a,0.293517,1.67033,0.293517,1.67033,"{'att': 249, 'def': 19}","{'att': 141, 'def': 17}",5,21,2,1,0.3699,w,2021-11-21 16:00:00,1,0,0,3,-1.376813
h,1.02402,1.76365,0.269746,1.00938,"{'att': 178, 'def': 10}","{'att': 227, 'def': 18}",3,6,2,3,0.7316,l,2021-11-28 13:30:00,0,0,1,0,-0.7396339999999999
a,1.83,1.26147,1.83,0.507194,"{'att': 114, 'def': 17}","{'att': 292, 'def': 7}",15,5,1,2,1.7701,l,2021-12-05 13:30:00,0,0,1,0,1.322806
a,0.517859,2.4234,0.517859,2.4234,"{'att': 200, 'def': 18}","{'att': 311, 'def': 13}",6,10,0,2,0.26249999999999996,l,2021-12-11 11:00:00,0,0,1,0,-1.905541
a,0.983901,3.2355,0.983901,2.48123,"{'att': 241, 'def': 17}","{'att': 173, 'def': 29}",7,20,2,3,0.2289,l,2022-02-28 16:00:00,0,0,1,0,-1.4973290000000001
a,1.09769,0.715741,1.09769,0.715741,"{'att': 163, 'def': 23}","{'att': 226, 'def': 26}",1,9,2,1,1.7084000000000001,w,2022-03-07 16:00:00,1,0,0,3,0.3819490000000001
h,0.715424,0.644025,0.715424,0.644025,"{'att': 246, 'def': 26}","{'att': 164, 'def': 25}",5,10,1,2,1.3523999999999998,l,2022-03-14 16:00:00,0,0,1,0,0.07139899999999999
a,0.159022,3.44572,0.159022,2.69145,"{'att': 233, 'def': 28}","{'att': 120, 'def': 18}",2,22,1,6,0.0176,l,2022-03-20 11:00:00,0,0,1,0,-2.5324280000000003
h,0.847072,3.01962,0.847072,3.01962,"{'att': 197, 'def': 18}","{'att': 240, 'def': 14}",5,3,2,3,0.1555,l,2022-04-01 16:00:00,0,0,1,0,-2.172548
h,0.698958,0.176705,0.698958,0.176705,"{'att': 332, 'def': 28}","{'att': 154, 'def': 24}",4,5,0,1,1.8820999999999999,l,2022-04-09 13:30:00,0,0,1,0,0.522253
a,0.971129,1.80878,0.971129,1.80878,"{'att': 275, 'def': 22}","{'att': 95, 'def': 18}",3,16,1,1,0.723,d,2022-04-16 16:00:00,0,1,0,1,-0.837651
h,1.49449,0.40807,1.49449,0.40807,"{'att': 345, 'def': 19}","{'att': 148, 'def': 12}",4,6,1,0,2.3003,w,2022-04-24 11:00:00,1,0,0,3,1.0864200000000002
h,0.541612,3.4061,0.541612,3.4061,"{'att': 312, 'def': 14}","{'att': 195, 'def': 24}",6,13,0,6,0.0812,l,2022-04-30 11:00:00,0,0,1,0,-2.8644879999999997
a,1.29071,1.52392,1.29071,0.769644,"{'att': 286, 'def': 27}","{'att': 93, 'def': 28}",3,6,0,1,1.1363,l,2022-05-08 16:00:00,0,0,1,0,0.521066
a,0.747266,1.73447,0.747266,1.73447,"{'att': 445, 'def': 19}","{'att': 131, 'def': 14}",4,6,0,3,0.5869,l,2022-05-15 11:00:00,0,0,1,0,-0.987204
h,1.79302,1.66984,0.284473,1.66984,"{'att': 213, 'def': 19}","{'att': 127, 'def': 16}",2,7,1,2,1.5063,l,2022-05-21 14:00:00,0,0,1,0,-1.385367
