h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.18057,2.21674,0.426297,1.46246,"{'att': 228, 'def': 16}","{'att': 300, 'def': 30}",4,6,0,3,0.5969,l,2021-07-25 14:30:00,0,0,1,0,-1.0361630000000002
h,1.08859,1.00805,1.08859,1.00805,"{'att': 200, 'def': 25}","{'att': 216, 'def': 15}",2,4,1,1,1.3883999999999999,d,2021-08-01 14:30:00,0,1,0,1,0.08054000000000006
a,0.480659,1.68503,0.480659,0.930757,"{'att': 250, 'def': 17}","{'att': 296, 'def': 26}",5,8,0,2,0.3928,l,2021-08-09 16:00:00,0,0,1,0,-0.45009799999999994
a,0.216952,1.1382,0.216952,1.1382,"{'att': 184, 'def': 25}","{'att': 251, 'def': 24}",3,11,0,1,0.48530000000000006,l,2021-08-14 14:30:00,0,0,1,0,-0.9212480000000001
h,0.0677464,2.33137,0.0677464,2.33137,"{'att': 260, 'def': 11}","{'att': 149, 'def': 22}",3,10,0,1,0.1031,l,2021-08-21 15:00:00,0,0,1,0,-2.2636236000000003
h,1.24884,2.34081,1.24884,2.34081,"{'att': 269, 'def': 34}","{'att': 222, 'def': 15}",9,7,1,1,0.6127,d,2021-08-27 13:30:00,0,1,0,1,-1.0919699999999999
a,0.293356,1.60878,0.293356,1.60878,"{'att': 233, 'def': 30}","{'att': 157, 'def': 22}",4,4,0,4,0.3378,l,2021-09-13 15:30:00,0,0,1,0,-1.3154240000000001
h,0.243876,1.06897,0.243876,1.06897,"{'att': 323, 'def': 39}","{'att': 130, 'def': 24}",2,7,0,0,0.4944,d,2021-09-20 13:30:00,0,1,0,1,-0.825094
h,1.46067,0.559674,1.46067,0.559674,"{'att': 347, 'def': 25}","{'att': 179, 'def': 27}",7,2,2,0,2.145,w,2021-09-27 14:00:00,1,0,0,3,0.9009959999999999
a,0.439972,1.31439,0.439972,1.31439,"{'att': 200, 'def': 24}","{'att': 229, 'def': 34}",4,12,1,0,0.5597000000000001,w,2021-10-03 11:00:00,1,0,0,3,-0.8744179999999999
h,0.271596,0.789006,0.271596,0.789006,"{'att': 268, 'def': 26}","{'att': 146, 'def': 24}",4,7,0,1,0.7672000000000001,l,2021-10-17 11:00:00,0,0,1,0,-0.5174099999999999
a,0.388082,2.64117,0.388082,2.64117,"{'att': 214, 'def': 24}","{'att': 187, 'def': 20}",9,11,0,1,0.1361,l,2021-10-24 13:30:00,0,0,1,0,-2.253088
a,0.715384,1.11544,0.715384,1.11544,"{'att': 234, 'def': 22}","{'att': 151, 'def': 25}",1,7,0,0,0.9364000000000001,d,2021-10-31 16:00:00,0,1,0,1,-0.40005599999999997
h,0.435323,0.485989,0.435323,0.485989,"{'att': 330, 'def': 25}","{'att': 160, 'def': 13}",4,12,0,0,1.1793,d,2021-11-07 11:00:00,0,1,0,1,-0.05066599999999999
a,1.08979,1.06693,1.08979,1.06693,"{'att': 248, 'def': 13}","{'att': 204, 'def': 15}",7,2,1,1,1.3451,d,2021-11-20 11:00:00,0,1,0,1,0.022860000000000102
h,1.42656,1.60167,1.42656,1.60167,"{'att': 188, 'def': 24}","{'att': 183, 'def': 25}",10,6,1,1,1.2075,d,2021-11-27 11:00:00,0,1,0,1,-0.17510999999999988
a,1.89403,0.638278,1.13976,0.638278,"{'att': 267, 'def': 29}","{'att': 154, 'def': 40}",7,7,1,0,2.4035,w,2021-12-04 16:00:00,1,0,0,3,0.5014820000000001
a,1.58906,1.45676,1.58906,0.702483,"{'att': 259, 'def': 12}","{'att': 155, 'def': 34}",9,11,4,1,1.4728999999999999,w,2021-12-11 16:00:00,1,0,0,3,0.886577
a,0.698487,1.90195,0.698487,1.14768,"{'att': 232, 'def': 27}","{'att': 147, 'def': 28}",4,2,0,1,0.473,l,2022-02-26 11:00:00,0,0,1,0,-0.44919300000000006
a,0.661908,1.35314,0.661908,0.59886,"{'att': 215, 'def': 23}","{'att': 243, 'def': 25}",11,7,1,2,0.6751,l,2022-03-07 11:00:00,0,0,1,0,0.0630480000000001
h,1.00416,0.450376,1.00416,0.450376,"{'att': 159, 'def': 16}","{'att': 203, 'def': 22}",11,10,0,0,1.833,d,2022-03-13 09:00:00,0,1,0,1,0.5537839999999999
h,1.22059,0.843301,1.22059,0.843301,"{'att': 199, 'def': 24}","{'att': 230, 'def': 13}",6,7,0,1,1.6940999999999997,l,2022-03-19 09:00:00,0,0,1,0,0.3772890000000001
a,0.439819,2.12386,0.439819,1.36958,"{'att': 238, 'def': 16}","{'att': 135, 'def': 29}",4,14,2,2,0.2006,d,2022-04-03 13:30:00,0,1,0,1,-0.9297610000000001
h,0.781341,1.58396,0.781341,1.58396,"{'att': 225, 'def': 18}","{'att': 292, 'def': 17}",9,19,0,1,0.7544,l,2022-04-10 09:00:00,0,0,1,0,-0.8026190000000001
a,0.968887,2.65633,0.968887,1.8678,"{'att': 288, 'def': 13}","{'att': 197, 'def': 21}",4,11,1,3,0.3164,l,2022-04-16 13:30:00,0,0,1,0,-0.8989129999999999
h,1.34936,0.976775,1.34936,0.976775,"{'att': 126, 'def': 18}","{'att': 376, 'def': 17}",4,5,2,1,1.6763,w,2022-04-23 11:00:00,1,0,0,3,0.37258499999999994
a,0.668681,1.3772,0.668681,1.3772,"{'att': 220, 'def': 16}","{'att': 316, 'def': 31}",6,15,3,2,0.8031,w,2022-04-30 11:00:00,1,0,0,3,-0.708519
h,0.554504,1.804,0.554504,1.804,"{'att': 161, 'def': 17}","{'att': 316, 'def': 15}",5,4,1,3,0.4727,l,2022-05-07 11:00:00,0,0,1,0,-1.2494960000000002
h,1.73447,0.747266,1.73447,0.747266,"{'att': 131, 'def': 14}","{'att': 445, 'def': 19}",6,4,3,0,2.1835,w,2022-05-15 11:00:00,1,0,0,3,0.987204
a,1.72555,1.19351,0.971274,1.19351,"{'att': 255, 'def': 23}","{'att': 362, 'def': 10}",15,9,2,1,1.8152,w,2022-05-21 14:00:00,1,0,0,3,-0.2222360000000001
