h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.419816,0.530811,0.419816,0.530811,"{'att': 294, 'def': 24}","{'att': 125, 'def': 26}",3,5,0,0,1.1314,d,2018-07-29 16:30:00,0,1,0,1,-0.11099500000000001
h,0.728525,0.460211,0.728525,0.460211,"{'att': 311, 'def': 34}","{'att': 195, 'def': 19}",5,9,1,1,1.5666,d,2018-08-03 19:30:00,0,1,0,1,0.268314
a,1.15631,0.985309,1.15631,0.985309,"{'att': 232, 'def': 23}","{'att': 205, 'def': 25}",4,5,1,1,1.5085,d,2018-08-10 17:30:00,0,1,0,1,0.17100099999999996
h,0.958973,0.145577,0.958973,0.145577,"{'att': 171, 'def': 16}","{'att': 218, 'def': 13}",10,0,3,0,2.1026000000000002,w,2018-08-20 19:30:00,1,0,0,3,0.813396
a,0.36489,2.22604,0.36489,1.47177,"{'att': 157, 'def': 24}","{'att': 189, 'def': 26}",4,4,1,2,0.19240000000000002,l,2018-08-25 19:00:00,0,0,1,0,-1.10688
h,1.12944,0.173048,1.12944,0.173048,"{'att': 170, 'def': 13}","{'att': 197, 'def': 16}",8,6,2,0,2.2142999999999997,w,2018-09-02 13:30:00,1,0,0,3,0.956392
a,1.56513,1.84517,1.56513,1.84517,"{'att': 224, 'def': 18}","{'att': 186, 'def': 26}",8,5,1,1,1.1358,d,2018-09-14 16:30:00,0,1,0,1,-0.28004000000000007
h,2.57615,0.23284,1.82188,0.23284,"{'att': 190, 'def': 16}","{'att': 248, 'def': 14}",14,2,0,1,2.8599,l,2018-09-22 11:00:00,0,0,1,0,1.58904
a,0.379643,0.950003,0.379643,0.950003,"{'att': 272, 'def': 18}","{'att': 196, 'def': 19}",6,5,0,3,0.737,l,2018-09-30 13:30:00,0,0,1,0,-0.57036
a,0.68679,0.784774,0.68679,0.784774,"{'att': 127, 'def': 18}","{'att': 254, 'def': 15}",9,2,0,1,1.1726999999999999,l,2018-10-06 11:00:00,0,0,1,0,-0.09798399999999996
h,1.49294,0.635123,1.49294,0.635123,"{'att': 279, 'def': 26}","{'att': 208, 'def': 22}",1,6,1,0,2.1896,w,2018-10-21 11:00:00,1,0,0,3,0.8578169999999999
a,0.318388,0.29429,0.318388,0.29429,"{'att': 235, 'def': 26}","{'att': 226, 'def': 25}",3,1,0,0,1.2407,d,2018-10-28 12:30:00,0,1,0,1,0.02409800000000001
h,0.631578,1.6277,0.631578,1.6277,"{'att': 239, 'def': 25}","{'att': 178, 'def': 30}",2,13,0,0,0.5775,d,2018-11-03 13:30:00,0,1,0,1,-0.996122
a,0.200329,0.617807,0.200329,0.617807,"{'att': 226, 'def': 13}","{'att': 165, 'def': 23}",5,4,0,0,0.7867999999999999,d,2018-11-10 16:00:00,0,1,0,1,-0.417478
h,1.60905,0.925541,0.854774,0.925541,"{'att': 154, 'def': 20}","{'att': 156, 'def': 13}",16,5,1,2,1.9492,l,2018-11-24 11:00:00,0,0,1,0,-0.07076699999999991
a,0.39678,0.498392,0.39678,0.498392,"{'att': 213, 'def': 27}","{'att': 212, 'def': 26}",8,9,1,1,1.1505999999999998,d,2018-11-30 16:30:00,0,1,0,1,-0.10161199999999998
h,1.76965,0.505537,1.76965,0.505537,"{'att': 299, 'def': 16}","{'att': 171, 'def': 12}",9,3,4,0,2.3971,w,2018-12-09 11:00:00,1,0,0,3,1.264113
a,1.50425,0.770885,1.50425,0.770885,"{'att': 110, 'def': 28}","{'att': 250, 'def': 19}",7,1,2,1,1.9486999999999999,w,2019-03-03 08:30:00,1,0,0,3,0.733365
h,0.56364,0.957899,0.56364,0.957899,"{'att': 148, 'def': 30}","{'att': 115, 'def': 22}",11,3,0,1,0.9124,l,2019-03-10 16:00:00,0,0,1,0,-0.3942589999999999
a,2.2016,1.1428,2.2016,1.1428,"{'att': 114, 'def': 25}","{'att': 223, 'def': 14}",14,11,0,1,2.1371,l,2019-03-16 08:30:00,0,0,1,0,1.0588
h,0.934754,1.1451,0.934754,0.390828,"{'att': 156, 'def': 36}","{'att': 171, 'def': 25}",4,6,0,1,1.0766,l,2019-03-30 11:00:00,0,0,1,0,0.5439259999999999
a,2.80375,0.531895,2.80375,0.531895,"{'att': 167, 'def': 28}","{'att': 198, 'def': 20}",19,1,1,1,2.7258,d,2019-04-06 12:00:00,0,1,0,1,2.271855
h,0.540879,2.05317,0.540879,2.05317,"{'att': 252, 'def': 24}","{'att': 151, 'def': 24}",5,9,1,1,0.27690000000000003,d,2019-04-14 12:00:00,0,1,0,1,-1.5122910000000003
h,0.484811,0.135033,0.484811,0.135033,"{'att': 227, 'def': 21}","{'att': 181, 'def': 25}",4,2,1,0,1.6287999999999998,w,2019-04-20 14:30:00,1,0,0,3,0.34977800000000003
