h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.48554,0.767575,2.48554,0.767575,"{'att': 175, 'def': 22}","{'att': 272, 'def': 23}",11,1,4,0,2.5471,w,2014-08-02 16:00:00,1,0,0,3,1.717965
h,5.27931,0.971363,3.77076,0.217088,"{'att': 209, 'def': 31}","{'att': 303, 'def': 31}",21,1,8,1,2.9809,w,2014-08-09 14:00:00,1,0,0,3,3.553672
a,1.36352,0.501385,1.36352,0.501385,"{'att': 218, 'def': 28}","{'att': 278, 'def': 24}",5,2,2,1,2.1244,w,2014-08-13 14:30:00,1,0,0,3,0.8621350000000001
h,1.89274,0.0754628,1.13847,0.0754628,"{'att': 157, 'def': 30}","{'att': 384, 'def': 17}",14,1,1,0,2.798,w,2014-08-16 17:00:00,1,0,0,3,1.0630072000000002
h,1.55724,0.197221,1.55724,0.197221,"{'att': 252, 'def': 21}","{'att': 471, 'def': 14}",7,3,2,0,2.4947,w,2014-08-23 14:00:00,1,0,0,3,1.3600189999999999
a,1.15499,0.712147,1.15499,0.712147,"{'att': 134, 'def': 33}","{'att': 272, 'def': 27}",5,3,1,0,1.6786999999999999,w,2014-08-31 15:00:00,1,0,0,3,0.442843
h,1.21353,0.577028,1.21353,0.577028,"{'att': 221, 'def': 24}","{'att': 187, 'def': 30}",7,3,3,2,1.9228,w,2014-09-13 15:30:00,1,0,0,3,0.636502
a,3.06547,0.557971,3.06547,0.557971,"{'att': 168, 'def': 26}","{'att': 271, 'def': 18}",12,1,5,0,2.8081,w,2014-09-20 11:30:00,1,0,0,3,2.507499
h,0.536108,0.740547,0.536108,0.740547,"{'att': 131, 'def': 24}","{'att': 261, 'def': 24}",1,5,0,0,1.0779,d,2014-09-27 15:30:00,0,1,0,1,-0.20443899999999993
a,1.05008,1.12732,1.05008,1.12732,"{'att': 185, 'def': 21}","{'att': 186, 'def': 27}",2,4,2,2,1.2814,d,2014-10-18 14:00:00,0,1,0,1,-0.0772400000000002
h,3.18505,0.651493,3.18505,0.651493,"{'att': 157, 'def': 29}","{'att': 388, 'def': 19}",11,0,5,0,2.8398999999999996,w,2014-10-26 16:00:00,1,0,0,3,2.533557
a,1.77423,0.616726,1.77423,0.616726,"{'att': 251, 'def': 17}","{'att': 144, 'def': 23}",7,10,1,0,2.4378,w,2014-11-01 13:00:00,1,0,0,3,1.1575039999999999
h,1.64141,1.38892,0.88713,1.38892,"{'att': 179, 'def': 22}","{'att': 360, 'def': 21}",15,3,1,3,1.5497999999999998,l,2014-11-08 16:00:00,0,0,1,0,-0.50179
h,0.69038,0.571293,0.69038,0.571293,"{'att': 187, 'def': 27}","{'att': 252, 'def': 20}",8,1,1,0,1.3837,w,2014-11-22 16:00:00,1,0,0,3,0.11908699999999994
a,0.530753,0.519468,0.530753,0.519468,"{'att': 132, 'def': 36}","{'att': 343, 'def': 25}",4,2,0,1,1.2861,l,2014-11-29 15:00:00,0,0,1,0,0.01128499999999999
a,1.39543,0.297173,1.39543,0.297173,"{'att': 145, 'def': 36}","{'att': 245, 'def': 20}",8,3,1,0,2.4658,w,2014-12-03 14:45:00,1,0,0,3,1.0982569999999998
h,2.52296,0.558035,2.52296,0.558035,"{'att': 263, 'def': 29}","{'att': 212, 'def': 17}",9,1,4,0,2.6778,w,2014-12-06 13:45:00,1,0,0,3,1.964925
h,2.07603,0.136137,2.07603,0.136137,"{'att': 240, 'def': 31}","{'att': 306, 'def': 26}",8,0,3,0,2.7835,w,2015-03-07 16:00:00,1,0,0,3,1.9398929999999999
a,0.356423,0.470415,0.356423,0.470415,"{'att': 243, 'def': 37}","{'att': 120, 'def': 28}",1,2,1,1,1.1282999999999999,d,2015-03-15 13:00:00,0,1,0,1,-0.11399200000000004
a,0.428588,0.369478,0.428588,0.369478,"{'att': 235, 'def': 31}","{'att': 131, 'def': 20}",13,6,1,0,1.3075,w,2015-03-22 10:30:00,1,0,0,3,0.05911000000000005
h,2.1629,0.490455,2.1629,0.490455,"{'att': 266, 'def': 21}","{'att': 311, 'def': 35}",3,8,2,1,2.6786,w,2015-04-05 11:30:00,1,0,0,3,1.6724450000000002
a,1.11367,0.43545,1.11367,0.43545,"{'att': 202, 'def': 21}","{'att': 203, 'def': 24}",2,4,2,1,2.0134999999999996,w,2015-04-08 15:45:00,1,0,0,3,0.6782199999999999
h,1.62687,0.884834,0.872593,0.884834,"{'att': 188, 'def': 32}","{'att': 195, 'def': 25}",5,3,1,1,2.0235,d,2015-04-12 11:30:00,0,1,0,1,-0.012241000000000057
a,0.811384,0.824718,0.811384,0.824718,"{'att': 157, 'def': 14}","{'att': 253, 'def': 23}",6,5,0,0,1.2795999999999998,d,2015-04-19 16:30:00,0,1,0,1,-0.013333999999999957
h,2.4783,0.686248,2.4783,0.686248,"{'att': 162, 'def': 24}","{'att': 279, 'def': 35}",4,3,1,0,2.6056,w,2015-04-26 16:30:00,1,0,0,3,1.792052
a,0.691224,0.315036,0.691224,0.315036,"{'att': 189, 'def': 25}","{'att': 213, 'def': 37}",3,2,1,1,1.6776,d,2015-05-02 11:30:00,0,1,0,1,0.37618799999999997
h,2.52769,0.243488,2.52769,0.243488,"{'att': 158, 'def': 25}","{'att': 252, 'def': 30}",2,5,3,0,2.8233,w,2015-05-10 16:30:00,1,0,0,3,2.284202
a,1.9843,0.401449,1.9843,0.401449,"{'att': 117, 'def': 23}","{'att': 287, 'def': 22}",12,2,1,1,2.5178000000000003,d,2015-05-17 14:00:00,0,1,0,1,1.582851
