h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.711845,1.87879,0.711845,1.87879,"{'att': 179, 'def': 19}","{'att': 225, 'def': 22}",3,7,0,2,0.5076,l,2021-07-23 19:00:00,0,0,1,0,-1.1669450000000001
h,2.26563,2.85415,1.51136,2.09987,"{'att': 234, 'def': 11}","{'att': 207, 'def': 26}",3,10,2,4,0.9913,l,2021-08-01 17:00:00,0,0,1,0,-0.5885100000000001
a,0.524774,1.15643,0.524774,0.402156,"{'att': 218, 'def': 12}","{'att': 246, 'def': 23}",4,12,1,1,0.6637,d,2021-08-08 14:30:00,0,1,0,1,0.12261799999999995
h,0.646167,1.21754,0.646167,1.21754,"{'att': 307, 'def': 16}","{'att': 280, 'def': 14}",5,3,1,3,0.823,l,2021-08-14 17:00:00,0,0,1,0,-0.571373
a,0.580155,0.178674,0.580155,0.178674,"{'att': 223, 'def': 29}","{'att': 286, 'def': 16}",2,3,2,1,1.7012999999999998,w,2021-08-22 15:00:00,1,0,0,3,0.401481
a,2.34081,1.24884,2.34081,1.24884,"{'att': 222, 'def': 15}","{'att': 269, 'def': 34}",7,9,1,1,2.1862,d,2021-08-27 13:30:00,0,1,0,1,1.0919699999999999
h,0.604933,1.40952,0.604933,0.655241,"{'att': 254, 'def': 24}","{'att': 204, 'def': 24}",6,4,1,1,0.5997,d,2021-09-13 16:30:00,0,1,0,1,-0.05030799999999991
a,0.7647,1.55242,0.7647,1.55242,"{'att': 214, 'def': 19}","{'att': 232, 'def': 22}",6,10,2,4,0.7622,l,2021-09-18 13:30:00,0,0,1,0,-0.7877199999999999
h,0.46297,1.95062,0.46297,1.19634,"{'att': 151, 'def': 22}","{'att': 222, 'def': 31}",5,5,1,2,0.2692,l,2021-09-26 13:30:00,0,0,1,0,-0.73337
a,0.911672,0.581649,0.911672,0.581649,"{'att': 208, 'def': 19}","{'att': 127, 'def': 24}",5,12,2,1,1.6197,w,2021-10-03 16:00:00,1,0,0,3,0.33002300000000007
a,1.15456,1.74903,1.15456,0.994751,"{'att': 237, 'def': 20}","{'att': 305, 'def': 23}",7,5,2,3,0.8656,l,2021-10-16 16:00:00,0,0,1,0,0.15980899999999998
h,1.99075,0.178674,1.23648,0.178674,"{'att': 202, 'def': 17}","{'att': 258, 'def': 15}",8,7,4,0,2.7580999999999998,w,2021-10-23 13:30:00,1,0,0,3,1.057806
a,0.967262,0.895275,0.967262,0.895275,"{'att': 167, 'def': 25}","{'att': 221, 'def': 17}",7,10,1,1,1.4038,d,2021-10-30 13:30:00,0,1,0,1,0.07198699999999991
h,3.2861,0.684249,3.2861,0.684249,"{'att': 172, 'def': 24}","{'att': 137, 'def': 11}",11,6,5,1,2.7912999999999997,w,2021-11-07 13:30:00,1,0,0,3,2.601851
h,1.76156,2.41918,1.00729,1.6649,"{'att': 113, 'def': 17}","{'att': 139, 'def': 16}",1,6,2,2,0.8197000000000001,d,2021-11-21 11:00:00,0,1,0,1,-0.65761
a,0.387523,1.89459,0.387523,1.14032,"{'att': 152, 'def': 23}","{'att': 159, 'def': 13}",5,6,0,2,0.2611,l,2021-11-27 13:30:00,0,0,1,0,-0.7527969999999999
a,1.03126,1.86942,0.276985,1.11514,"{'att': 275, 'def': 8}","{'att': 84, 'def': 17}",3,10,2,2,0.6477999999999999,d,2021-12-03 16:00:00,0,1,0,1,-0.838155
h,1.45676,1.58906,0.702483,1.58906,"{'att': 155, 'def': 34}","{'att': 259, 'def': 12}",11,9,1,4,1.2310999999999999,l,2021-12-11 16:00:00,0,0,1,0,-0.886577
h,0.678922,1.6861,0.678922,0.931827,"{'att': 207, 'def': 20}","{'att': 192, 'def': 17}",5,9,0,1,0.5217999999999999,l,2022-03-07 13:30:00,0,0,1,0,-0.25290499999999994
a,0.644025,0.715424,0.644025,0.715424,"{'att': 164, 'def': 25}","{'att': 246, 'def': 26}",10,5,2,1,1.2606000000000002,w,2022-03-14 16:00:00,1,0,0,3,-0.07139899999999999
a,0.337311,1.71412,0.337311,0.959842,"{'att': 240, 'def': 19}","{'att': 147, 'def': 12}",4,4,1,1,0.2639,d,2022-03-20 17:00:00,0,1,0,1,-0.622531
h,0.881039,0.516505,0.881039,0.516505,"{'att': 164, 'def': 21}","{'att': 297, 'def': 10}",13,2,1,2,1.6498,l,2022-04-02 13:30:00,0,0,1,0,0.364534
h,0.988455,0.687663,0.234179,0.687663,"{'att': 317, 'def': 27}","{'att': 190, 'def': 18}",6,7,1,0,1.7029999999999998,w,2022-04-06 16:00:00,1,0,0,3,-0.453484
h,1.92627,1.30538,1.172,0.551109,"{'att': 133, 'def': 21}","{'att': 191, 'def': 19}",5,1,4,1,1.8473000000000002,w,2022-04-10 16:30:00,1,0,0,3,0.620891
