h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.814117,0.289985,0.814117,0.289985,"{'att': 97, 'def': 16}","{'att': 345, 'def': 16}",15,2,2,0,1.8195,w,2023-07-22 12:15:00,1,0,0,3,0.524132
a,0.822326,1.30393,0.822326,0.549653,"{'att': 237, 'def': 16}","{'att': 229, 'def': 23}",4,11,1,1,0.8723,d,2023-07-29 17:00:00,0,1,0,1,0.27267300000000005
h,1.44187,1.93127,1.44187,1.93127,"{'att': 164, 'def': 22}","{'att': 315, 'def': 19}",16,6,2,3,0.8573999999999999,l,2023-08-06 16:00:00,0,0,1,0,-0.48940000000000006
h,1.74181,0.130055,1.74181,0.130055,"{'att': 110, 'def': 19}","{'att': 389, 'def': 26}",18,6,2,0,2.7235,w,2023-08-13 14:30:00,1,0,0,3,1.611755
a,1.03972,1.23419,1.03972,0.479918,"{'att': 209, 'def': 11}","{'att': 193, 'def': 33}",8,6,3,1,1.1277,w,2023-08-20 16:30:00,1,0,0,3,0.5598019999999999
h,2.93382,0.109253,2.93382,0.109253,"{'att': 206, 'def': 26}","{'att': 450, 'def': 26}",14,3,4,0,2.9728000000000003,w,2023-08-26 12:00:00,1,0,0,3,2.824567
a,0.893319,0.949641,0.893319,0.949641,"{'att': 128, 'def': 16}","{'att': 377, 'def': 21}",14,3,1,1,1.1712,d,2023-09-03 14:30:00,0,1,0,1,-0.05632199999999998
a,1.47933,0.75815,1.47933,0.75815,"{'att': 234, 'def': 16}","{'att': 364, 'def': 30}",2,10,3,0,2.0387,w,2023-09-17 13:30:00,1,0,0,3,0.72118
h,0.982565,0.930331,0.982565,0.930331,"{'att': 211, 'def': 13}","{'att': 249, 'def': 18}",13,10,1,2,1.3664999999999998,l,2023-09-24 13:30:00,0,0,1,0,0.052234
a,2.3045,1.21107,2.3045,1.21107,"{'att': 131, 'def': 19}","{'att': 258, 'def': 7}",20,8,1,3,2.1004,l,2023-09-30 09:00:00,0,0,1,0,1.09343
a,1.60258,0.765214,0.848306,0.765214,"{'att': 206, 'def': 10}","{'att': 304, 'def': 21}",3,2,2,0,2.1348,w,2023-10-07 11:00:00,1,0,0,3,0.08309200000000005
h,2.54894,0.411007,2.54894,0.411007,"{'att': 194, 'def': 20}","{'att': 267, 'def': 7}",13,7,3,1,2.7066999999999997,w,2023-10-22 13:30:00,1,0,0,3,2.137933
h,1.77432,0.806333,1.77432,0.806333,"{'att': 182, 'def': 15}","{'att': 414, 'def': 20}",4,3,2,1,2.1557999999999997,w,2023-10-28 16:00:00,1,0,0,3,0.9679869999999999
a,2.1064,0.800522,2.1064,0.800522,"{'att': 157, 'def': 10}","{'att': 416, 'def': 17}",4,4,2,0,2.3954,w,2023-11-04 16:00:00,1,0,0,3,1.3058779999999999
h,1.26169,2.25401,1.26169,2.25401,"{'att': 215, 'def': 17}","{'att': 230, 'def': 24}",1,2,1,1,0.6034,d,2023-11-11 16:30:00,0,1,0,1,-0.9923200000000001
