h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.44262,0.15904,1.44262,0.15904,"{'att': 140, 'def': 20}","{'att': 272, 'def': 21}",6,2,1,0,2.776,w,2017-07-16 19:30:00,1,0,0,3,1.28358
a,0.341481,0.62607,0.341481,0.62607,"{'att': 316, 'def': 22}","{'att': 173, 'def': 26}",3,6,1,0,0.9571000000000001,w,2017-07-23 18:00:00,1,0,0,3,-0.28458900000000004
h,1.37949,0.762292,0.62521,0.762292,"{'att': 209, 'def': 11}","{'att': 223, 'def': 20}",7,9,2,0,1.9556,w,2017-07-29 18:00:00,1,0,0,3,-0.13708199999999993
a,0.916858,0.499663,0.916858,0.499663,"{'att': 317, 'def': 22}","{'att': 179, 'def': 23}",1,2,2,3,1.7549000000000001,l,2017-08-05 13:00:00,0,0,1,0,0.4171949999999999
h,0.857354,1.21736,0.857354,1.21736,"{'att': 125, 'def': 21}","{'att': 180, 'def': 32}",7,5,2,3,1.0381,l,2017-08-10 18:00:00,0,0,1,0,-0.36000600000000005
a,0.371865,2.78292,0.371865,2.78292,"{'att': 342, 'def': 15}","{'att': 283, 'def': 25}",2,7,0,4,0.0922,l,2017-08-13 18:00:00,0,0,1,0,-2.4110549999999997
h,1.4088,0.270013,0.654527,0.270013,"{'att': 158, 'def': 23}","{'att': 313, 'def': 40}",5,2,1,2,2.4783,l,2017-08-21 18:00:00,0,0,1,0,0.38451399999999997
a,1.61441,1.43005,1.61441,1.43005,"{'att': 285, 'def': 13}","{'att': 101, 'def': 24}",3,19,1,0,1.5251,w,2017-08-27 15:30:00,1,0,0,3,0.18435999999999986
h,0.6249,0.377664,0.6249,0.377664,"{'att': 338, 'def': 23}","{'att': 194, 'def': 28}",7,6,1,1,1.5274999999999999,d,2017-09-10 17:00:00,0,1,0,1,0.247236
a,1.30638,1.58421,1.30638,1.58421,"{'att': 218, 'def': 17}","{'att': 179, 'def': 20}",2,6,2,2,1.1280999999999999,d,2017-09-17 09:00:00,0,1,0,1,-0.2778299999999998
h,1.55391,0.355345,1.55391,0.355345,"{'att': 181, 'def': 18}","{'att': 189, 'def': 32}",10,5,1,0,2.4539,w,2017-09-25 17:30:00,1,0,0,3,1.1985649999999999
a,0.215573,0.604428,0.215573,0.604428,"{'att': 239, 'def': 19}","{'att': 143, 'def': 28}",7,6,0,1,0.8305,l,2017-09-30 12:00:00,0,0,1,0,-0.38885499999999995
h,1.1473,1.4541,0.393022,1.4541,"{'att': 214, 'def': 30}","{'att': 166, 'def': 37}",11,10,1,2,1.0699999999999998,l,2017-10-13 17:30:00,0,0,1,0,-1.061078
a,2.53434,1.30665,1.78006,1.30665,"{'att': 229, 'def': 31}","{'att': 260, 'def': 29}",7,2,0,2,2.2159,l,2017-10-22 12:00:00,0,0,1,0,0.4734099999999999
h,0.855003,0.25091,0.855003,0.25091,"{'att': 137, 'def': 25}","{'att': 215, 'def': 16}",4,4,1,1,1.9032,d,2017-10-30 16:30:00,0,1,0,1,0.604093
h,1.95764,0.156728,1.95764,0.156728,"{'att': 161, 'def': 26}","{'att': 271, 'def': 32}",7,5,1,0,2.7011000000000003,w,2017-11-04 16:00:00,1,0,0,3,1.800912
