h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.41852,1.17237,1.66425,1.17237,"{'att': 304, 'def': 37}","{'att': 290, 'def': 22}",9,6,1,1,2.2872,d,2019-07-15 17:00:00,0,1,0,1,0.4918800000000001
h,1.17162,0.767953,1.17162,0.767953,"{'att': 224, 'def': 32}","{'att': 273, 'def': 21}",6,5,2,1,1.6832,w,2019-07-21 13:30:00,1,0,0,3,0.4036670000000001
a,0.662294,1.22167,0.662294,0.467397,"{'att': 169, 'def': 20}","{'att': 228, 'def': 37}",6,4,0,1,0.7658,l,2019-07-28 16:00:00,0,0,1,0,0.19489700000000004
a,3.06176,1.05107,3.06176,1.05107,"{'att': 192, 'def': 28}","{'att': 211, 'def': 22}",5,1,2,1,2.6627,w,2019-08-03 14:30:00,1,0,0,3,2.0106900000000003
h,4.59167,0.902241,4.59167,0.902241,"{'att': 201, 'def': 32}","{'att': 178, 'def': 20}",11,4,4,0,2.9359,w,2019-08-11 14:30:00,1,0,0,3,3.6894289999999996
a,2.34859,0.484973,1.59432,0.484973,"{'att': 166, 'def': 24}","{'att': 198, 'def': 13}",10,6,2,1,2.6768,w,2019-08-18 17:00:00,1,0,0,3,1.109347
a,0.661157,1.15089,0.661157,1.15089,"{'att': 212, 'def': 20}","{'att': 122, 'def': 21}",2,10,1,1,0.9206999999999999,d,2019-08-24 17:00:00,0,1,0,1,-0.489733
h,2.17999,1.88066,2.17999,1.88066,"{'att': 128, 'def': 24}","{'att': 169, 'def': 32}",10,7,1,2,1.6123999999999998,l,2019-08-31 14:30:00,0,0,1,0,0.2993300000000001
a,1.50506,0.696383,1.50506,0.696383,"{'att': 232, 'def': 20}","{'att': 211, 'def': 21}",5,6,1,0,2.0337,w,2019-09-14 16:00:00,1,0,0,3,0.8086770000000001
a,2.89128,1.96201,2.137,1.96201,"{'att': 174, 'def': 13}","{'att': 194, 'def': 15}",6,8,3,2,2.0065,w,2019-09-22 08:30:00,1,0,0,3,0.17498999999999998
h,0.760537,0.25472,0.760537,0.25472,"{'att': 313, 'def': 24}","{'att': 189, 'def': 30}",7,8,1,0,1.8427,w,2019-09-28 16:00:00,1,0,0,3,0.505817
h,2.15352,0.29411,1.39924,0.29411,"{'att': 225, 'def': 27}","{'att': 186, 'def': 16}",4,5,2,1,2.7237,w,2019-10-06 12:00:00,1,0,0,3,1.10513
a,1.18386,0.471301,1.18386,0.471301,"{'att': 253, 'def': 26}","{'att': 200, 'def': 35}",5,1,2,0,2.0559,w,2019-10-18 17:30:00,1,0,0,3,0.7125589999999999
h,0.82244,1.62803,0.82244,1.62803,"{'att': 178, 'def': 27}","{'att': 259, 'def': 18}",6,6,0,3,0.73,l,2019-10-27 13:30:00,0,0,1,0,-0.8055900000000001
a,0.866107,1.22456,0.866107,0.470283,"{'att': 141, 'def': 14}","{'att': 250, 'def': 16}",3,8,1,1,0.9571000000000001,d,2019-11-02 11:00:00,0,1,0,1,0.39582399999999995
h,1.02031,1.66904,1.02031,1.66904,"{'att': 233, 'def': 31}","{'att': 270, 'def': 25}",10,9,1,1,0.7712,d,2019-11-10 16:00:00,0,1,0,1,-0.64873
a,0.834066,0.618225,0.834066,0.618225,"{'att': 199, 'def': 26}","{'att': 316, 'def': 17}",9,8,3,2,1.5266,w,2019-11-22 16:30:00,1,0,0,3,0.21584099999999995
h,1.83064,2.1566,1.07636,1.40233,"{'att': 157, 'def': 21}","{'att': 256, 'def': 21}",6,11,1,2,1.1386,l,2019-12-01 13:30:00,0,0,1,0,-0.3259700000000001
a,1.11084,1.33624,1.11084,1.33624,"{'att': 168, 'def': 17}","{'att': 204, 'def': 20}",6,4,0,4,1.1627,l,2019-12-06 16:30:00,0,0,1,0,-0.22540000000000004
