h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.423468,1.55911,0.423468,1.55911,"{'att': 129, 'def': 14}","{'att': 285, 'def': 16}",1,6,2,2,0.4524,d,2022-10-16 17:00:00,0,1,0,1,-1.135642
h,3.37303,0.444474,3.37303,0.444474,"{'att': 249, 'def': 19}","{'att': 199, 'def': 21}",11,7,5,0,2.8864,w,2022-10-23 13:30:00,1,0,0,3,2.928556
h,3.33463,0.443239,3.33463,0.443239,"{'att': 135, 'def': 28}","{'att': 260, 'def': 20}",17,8,1,0,2.8975999999999997,w,2022-10-30 13:30:00,1,0,0,3,2.891391
a,1.68785,1.00667,1.68785,1.00667,"{'att': 245, 'def': 26}","{'att': 284, 'def': 19}",7,2,1,1,1.9177000000000002,d,2022-11-05 11:00:00,0,1,0,1,0.6811800000000001
a,2.11416,1.0489,1.35989,1.0489,"{'att': 213, 'def': 29}","{'att': 257, 'def': 26}",12,12,2,1,2.1731,w,2022-11-12 16:30:00,1,0,0,3,0.3109900000000001
h,1.65235,2.0862,1.65235,1.33192,"{'att': 102, 'def': 18}","{'att': 318, 'def': 23}",18,4,2,2,0.9972000000000001,d,2023-03-04 11:00:00,0,1,0,1,0.32043
h,3.09781,1.1654,3.09781,0.411125,"{'att': 93, 'def': 10}","{'att': 337, 'def': 15}",13,4,3,2,2.6456,w,2023-03-11 13:30:00,1,0,0,3,2.6866849999999998
a,1.51346,2.62003,1.51346,2.62003,"{'att': 131, 'def': 18}","{'att': 246, 'def': 18}",16,7,0,2,0.608,l,2023-03-18 09:00:00,0,0,1,0,-1.1065699999999998
h,0.925825,0.0599197,0.925825,0.0599197,"{'att': 121, 'def': 28}","{'att': 317, 'def': 33}",18,2,0,0,2.1628,d,2023-04-01 13:30:00,0,1,0,1,0.8659053
h,2.5741,0.929156,1.81982,0.929156,"{'att': 167, 'def': 17}","{'att': 242, 'def': 20}",14,5,3,3,2.5232,d,2023-04-08 16:30:00,0,1,0,1,0.890664
a,3.98333,0.810627,1.7205,0.810627,"{'att': 185, 'def': 19}","{'att': 221, 'def': 24}",17,8,2,1,2.9107000000000003,w,2023-04-15 16:00:00,1,0,0,3,0.9098729999999999
h,2.26418,1.48438,1.5099,1.48438,"{'att': 264, 'def': 23}","{'att': 184, 'def': 22}",12,10,4,3,1.9908999999999997,w,2023-04-24 16:00:00,1,0,0,3,0.025519999999999987
h,2.00452,0.198249,2.00452,0.198249,"{'att': 212, 'def': 16}","{'att': 215, 'def': 23}",10,4,1,1,2.7849999999999997,d,2023-04-29 16:00:00,0,1,0,1,1.8062709999999997
a,1.86265,1.16867,1.10837,1.16867,"{'att': 211, 'def': 14}","{'att': 224, 'def': 17}",14,9,2,3,1.9494000000000002,l,2023-05-07 15:00:00,0,0,1,0,-0.06030000000000002
a,1.10993,1.44999,1.10993,1.44999,"{'att': 114, 'def': 30}","{'att': 275, 'def': 33}",8,5,1,1,1.1009,d,2023-05-13 11:00:00,0,1,0,1,-0.3400599999999998
h,1.60274,0.991123,0.766014,0.991123,"{'att': 163, 'def': 21}","{'att': 226, 'def': 17}",7,11,2,1,1.9050000000000002,w,2023-05-21 13:30:00,1,0,0,3,-0.225109
h,2.28793,0.27868,2.28793,0.27868,"{'att': 103, 'def': 26}","{'att': 319, 'def': 14}",18,2,0,0,2.7432,d,2023-05-28 11:00:00,0,1,0,1,2.0092499999999998
a,1.99049,0.940041,1.21966,0.940041,"{'att': 114, 'def': 15}","{'att': 311, 'def': 13}",9,3,0,1,2.1961999999999997,l,2023-06-03 14:00:00,0,0,1,0,0.27961899999999995
