h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.892691,1.80674,0.892691,1.80674,"{'att': 170, 'def': 21}","{'att': 321, 'def': 38}",2,3,1,0,0.6233,w,2019-07-13 16:00:00,1,0,0,3,-0.914049
a,1.78371,2.57037,1.02944,2.57037,"{'att': 167, 'def': 23}","{'att': 202, 'def': 20}",7,12,2,2,0.8541,d,2019-07-20 18:30:00,0,1,0,1,-1.5409300000000001
a,0.842638,1.73925,0.842638,1.73925,"{'att': 156, 'def': 20}","{'att': 209, 'def': 23}",9,4,0,2,0.6533,l,2019-07-27 13:30:00,0,0,1,0,-0.896612
h,0.580905,0.844036,0.580905,0.844036,"{'att': 314, 'def': 15}","{'att': 134, 'def': 35}",0,12,0,0,1.0867,d,2019-08-03 17:00:00,0,1,0,1,-0.263131
a,0.800104,1.01237,0.800104,1.01237,"{'att': 210, 'def': 34}","{'att': 243, 'def': 23}",2,0,3,1,1.0969000000000002,w,2019-08-11 19:30:00,1,0,0,3,-0.21226599999999995
h,2.18446,1.30039,2.18446,1.30039,"{'att': 156, 'def': 22}","{'att': 156, 'def': 35}",6,9,2,1,2.0262000000000002,w,2019-08-19 18:00:00,1,0,0,3,0.8840700000000001
a,1.80278,1.08984,1.80278,1.08984,"{'att': 134, 'def': 20}","{'att': 209, 'def': 26}",7,4,2,1,1.9108,w,2019-08-25 17:00:00,1,0,0,3,0.7129400000000001
h,0.639681,0.901396,0.639681,0.901396,"{'att': 172, 'def': 25}","{'att': 224, 'def': 22}",6,6,0,1,1.0615,l,2019-09-01 17:00:00,0,0,1,0,-0.2617149999999999
h,0.839131,0.652485,0.839131,0.652485,"{'att': 154, 'def': 23}","{'att': 286, 'def': 21}",15,0,1,2,1.5076,l,2019-09-14 13:30:00,0,0,1,0,0.18664599999999998
a,2.44372,0.920475,2.44372,0.920475,"{'att': 126, 'def': 13}","{'att': 344, 'def': 17}",10,7,0,1,2.471,l,2019-09-20 14:30:00,0,0,1,0,1.5232449999999997
h,1.73011,0.695329,1.73011,0.695329,"{'att': 127, 'def': 20}","{'att': 235, 'def': 18}",9,1,1,2,2.1656999999999997,l,2019-09-29 13:30:00,0,0,1,0,1.0347810000000002
a,1.0025,1.63984,1.0025,1.63984,"{'att': 229, 'def': 28}","{'att': 237, 'def': 25}",3,6,1,2,0.8855999999999999,l,2019-10-06 17:00:00,0,0,1,0,-0.63734
h,1.23863,0.659502,1.23863,0.659502,"{'att': 304, 'def': 19}","{'att': 255, 'def': 29}",7,7,0,0,1.833,d,2019-10-19 14:30:00,0,1,0,1,0.5791279999999999
a,1.62803,0.82244,1.62803,0.82244,"{'att': 259, 'def': 18}","{'att': 178, 'def': 27}",6,6,3,0,2.0248,w,2019-10-27 13:30:00,1,0,0,3,0.8055900000000001
h,2.2369,0.434157,2.2369,0.434157,"{'att': 116, 'def': 19}","{'att': 255, 'def': 10}",13,2,0,1,2.6504000000000003,l,2019-11-04 16:00:00,0,0,1,0,1.802743
h,3.0737,0.486694,2.31942,0.486694,"{'att': 275, 'def': 21}","{'att': 259, 'def': 20}",6,1,2,0,2.8586,w,2019-11-09 16:00:00,1,0,0,3,1.832726
a,2.47478,0.667782,2.47478,0.667782,"{'att': 210, 'def': 28}","{'att': 316, 'def': 17}",15,1,0,0,2.6462,d,2019-11-24 11:00:00,0,1,0,1,1.806998
a,0.878405,1.46174,0.878405,1.46174,"{'att': 185, 'def': 27}","{'att': 215, 'def': 22}",3,2,0,1,0.9155,l,2019-12-01 16:00:00,0,0,1,0,-0.583335
h,1.90259,3.58481,1.90259,2.83054,"{'att': 125, 'def': 17}","{'att': 253, 'def': 23}",13,5,1,4,0.40219999999999995,l,2019-12-08 16:00:00,0,0,1,0,-0.92795
a,2.06749,0.770056,2.06749,0.770056,"{'att': 225, 'def': 22}","{'att': 212, 'def': 23}",11,6,2,0,2.3934,w,2020-02-29 13:30:00,1,0,0,3,1.297434
h,0.67401,1.764,0.67401,1.00972,"{'att': 266, 'def': 25}","{'att': 128, 'def': 19}",8,5,0,1,0.4838,l,2020-03-09 13:30:00,0,0,1,0,-0.33570999999999995
a,1.15891,1.38111,1.15891,1.38111,"{'att': 192, 'def': 16}","{'att': 202, 'def': 28}",13,9,3,1,1.1789,w,2020-03-14 11:00:00,1,0,0,3,-0.22219999999999995
a,0.800618,1.58279,0.800618,0.787324,"{'att': 211, 'def': 13}","{'att': 170, 'def': 10}",4,4,3,2,0.6785000000000001,w,2020-06-20 13:30:00,1,0,0,3,0.013294000000000028
h,1.00112,0.25207,1.00112,0.25207,"{'att': 212, 'def': 16}","{'att': 262, 'def': 13}",18,2,0,0,2.0675,d,2020-06-27 13:30:00,0,1,0,1,0.74905
a,0.967182,1.02841,0.967182,1.02841,"{'att': 270, 'def': 19}","{'att': 233, 'def': 26}",11,9,0,2,1.2987000000000002,l,2020-06-30 17:30:00,0,0,1,0,-0.06122800000000006
h,1.74519,1.57503,0.990912,0.820752,"{'att': 199, 'def': 30}","{'att': 223, 'def': 8}",9,2,2,3,1.4620000000000002,l,2020-07-04 15:30:00,0,0,1,0,0.17015999999999998
h,0.389443,1.3552,0.389443,0.600926,"{'att': 273, 'def': 19}","{'att': 213, 'def': 20}",1,6,1,1,0.4567,d,2020-07-08 17:30:00,0,1,0,1,-0.21148299999999998
a,1.07609,0.0501716,1.07609,0.0501716,"{'att': 130, 'def': 14}","{'att': 315, 'def': 15}",10,3,0,1,2.3074,l,2020-07-11 17:30:00,0,0,1,0,1.0259184
h,0.89047,0.258556,0.89047,0.258556,"{'att': 249, 'def': 20}","{'att': 232, 'def': 15}",8,0,3,0,1.9374,w,2020-07-15 15:00:00,1,0,0,3,0.631914
a,2.78668,1.44313,1.27813,0.68885,"{'att': 286, 'def': 33}","{'att': 220, 'def': 17}",6,3,2,1,2.3691,w,2020-07-22 16:00:00,1,0,0,3,0.58928
