h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.19659,2.19129,1.19659,2.19129,"{'att': 144, 'def': 26}","{'att': 163, 'def': 41}",6,1,0,4,0.6071,l,2014-08-01 17:00:00,0,0,1,0,-0.9946999999999999
a,0.695471,0.427576,0.695471,0.427576,"{'att': 195, 'def': 27}","{'att': 190, 'def': 21}",3,5,1,1,1.5702000000000003,d,2014-08-09 17:00:00,0,1,0,1,0.26789499999999994
a,0.75607,1.25115,0.75607,1.25115,"{'att': 247, 'def': 25}","{'att': 129, 'def': 23}",6,2,0,0,0.9142000000000001,d,2014-08-13 17:00:00,0,1,0,1,-0.49507999999999996
h,1.32708,0.530823,0.572808,0.530823,"{'att': 248, 'def': 26}","{'att': 137, 'def': 27}",5,3,1,1,2.125,d,2014-08-17 15:30:00,0,1,0,1,0.04198499999999994
h,1.8365,1.60649,1.8365,0.852215,"{'att': 312, 'def': 17}","{'att': 166, 'def': 23}",5,14,2,1,1.5627,w,2014-08-23 17:00:00,1,0,0,3,0.9842850000000001
h,1.7471,0.591905,1.7471,0.591905,"{'att': 198, 'def': 30}","{'att': 199, 'def': 23}",12,4,1,1,2.2715,d,2014-08-31 13:00:00,0,1,0,1,1.155195
a,1.55467,0.656702,1.55467,0.656702,"{'att': 171, 'def': 36}","{'att': 206, 'def': 21}",10,3,2,1,2.087,w,2014-09-13 18:00:00,1,0,0,3,0.897968
a,0.522582,0.510216,0.522582,0.510216,"{'att': 176, 'def': 26}","{'att': 164, 'def': 22}",8,6,1,2,1.3054000000000001,l,2014-09-20 14:00:00,0,0,1,0,0.012365999999999988
h,2.01272,1.2886,2.01272,0.53433,"{'att': 157, 'def': 18}","{'att': 219, 'def': 25}",12,3,2,1,1.9315,w,2014-09-29 17:00:00,1,0,0,3,1.4783899999999999
h,3.01519,0.151665,2.26091,0.151665,"{'att': 207, 'def': 33}","{'att': 221, 'def': 28}",8,0,5,0,2.9283,w,2014-10-20 16:30:00,1,0,0,3,2.109245
a,1.96237,0.694359,1.96237,0.694359,"{'att': 245, 'def': 24}","{'att': 90, 'def': 18}",6,5,2,0,2.3412,w,2014-10-27 17:30:00,1,0,0,3,1.268011
h,0.970351,0.333673,0.970351,0.333673,"{'att': 152, 'def': 20}","{'att': 232, 'def': 24}",11,3,1,1,1.9006,d,2014-11-03 13:30:00,0,1,0,1,0.636678
a,0.347577,1.46184,0.347577,1.46184,"{'att': 195, 'def': 32}","{'att': 233, 'def': 24}",3,9,0,2,0.4696,l,2014-11-09 12:45:00,0,0,1,0,-1.114263
a,3.35238,1.39961,1.69986,1.39961,"{'att': 224, 'def': 42}","{'att': 156, 'def': 33}",6,1,3,1,2.6500000000000004,w,2014-11-22 09:00:00,1,0,0,3,0.3002499999999999
h,1.98625,0.486005,1.98625,0.486005,"{'att': 279, 'def': 19}","{'att': 149, 'def': 25}",9,17,1,1,2.5145999999999997,d,2014-11-30 13:00:00,0,1,0,1,1.500245
h,0.297173,1.39543,0.297173,1.39543,"{'att': 245, 'def': 20}","{'att': 145, 'def': 36}",3,8,0,1,0.32830000000000004,l,2014-12-03 14:45:00,0,0,1,0,-1.0982569999999998
a,0.934935,0.160882,0.934935,0.160882,"{'att': 157, 'def': 24}","{'att': 212, 'def': 19}",9,4,1,0,2.0953,w,2014-12-08 14:00:00,1,0,0,3,0.774053
h,0.959013,0.505787,0.959013,0.505787,"{'att': 182, 'def': 27}","{'att': 139, 'def': 16}",3,4,1,0,1.7548,w,2015-03-09 12:30:00,1,0,0,3,0.453226
h,1.61753,0.700016,1.61753,0.700016,"{'att': 295, 'def': 24}","{'att': 121, 'def': 27}",3,2,2,1,2.1633999999999998,w,2015-03-15 15:30:00,1,0,0,3,0.9175139999999999
h,2.18266,0.17014,1.42839,0.17014,"{'att': 82, 'def': 21}","{'att': 216, 'def': 20}",9,3,2,0,2.842,w,2015-03-21 11:15:00,1,0,0,3,1.25825
a,2.02876,1.03,2.02876,1.03,"{'att': 150, 'def': 24}","{'att': 231, 'def': 35}",4,7,3,0,2.2159,w,2015-04-04 10:00:00,1,0,0,3,0.9987600000000001
h,1.79575,0.432515,1.79575,0.432515,"{'att': 262, 'def': 37}","{'att': 199, 'def': 26}",9,6,1,2,2.544,l,2015-04-07 18:00:00,0,0,1,0,1.363235
a,0.884834,1.62687,0.884834,0.872593,"{'att': 195, 'def': 25}","{'att': 188, 'def': 32}",3,5,1,1,0.7152,d,2015-04-12 11:30:00,0,1,0,1,0.012241000000000057
h,2.13097,0.28251,2.13097,0.28251,"{'att': 254, 'def': 37}","{'att': 292, 'def': 24}",9,2,2,1,2.6940000000000004,w,2015-04-18 17:00:00,1,0,0,3,1.84846
a,0.245889,1.43082,0.245889,1.43082,"{'att': 288, 'def': 29}","{'att': 165, 'def': 20}",5,2,0,1,0.34850000000000003,l,2015-04-26 11:30:00,0,0,1,0,-1.184931
a,2.20465,0.452394,2.20465,0.452394,"{'att': 197, 'def': 21}","{'att': 191, 'def': 24}",5,4,2,2,2.6569,d,2015-05-03 16:30:00,0,1,0,1,1.752256
h,1.58806,0.377035,1.58806,0.377035,"{'att': 178, 'def': 22}","{'att': 203, 'def': 16}",6,6,1,0,2.3749,w,2015-05-08 17:00:00,1,0,0,3,1.211025
a,0.663985,1.23943,0.663985,0.485158,"{'att': 193, 'def': 27}","{'att': 224, 'def': 27}",9,0,0,3,0.7377,l,2015-05-16 17:00:00,0,0,1,0,0.17882700000000007
a,0.87442,0.918086,0.87442,0.918086,"{'att': 271, 'def': 21}","{'att': 176, 'def': 35}",3,16,0,3,1.2883,l,2015-05-25 18:45:00,0,0,1,0,-0.04366599999999998
a,1.01244,1.12986,1.01244,1.12986,"{'att': 67, 'def': 22}","{'att': 226, 'def': 21}",1,1,1,1,1.2267000000000001,d,2015-05-30 11:30:00,0,1,0,1,-0.11742000000000008
