h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.773392,0.299492,0.773392,0.299492,"{'att': 201, 'def': 20}","{'att': 249, 'def': 17}",3,3,1,0,1.852,w,2020-08-08 15:30:00,1,0,0,3,0.4739
h,0.604044,1.68169,0.604044,0.756036,"{'att': 239, 'def': 20}","{'att': 170, 'def': 28}",6,9,0,2,0.4293,l,2020-08-15 17:00:00,0,0,1,0,-0.15199200000000002
a,0.415137,1.14852,0.415137,0.394241,"{'att': 93, 'def': 19}","{'att': 252, 'def': 19}",7,5,0,2,0.5412,l,2020-08-19 16:00:00,0,0,1,0,0.02089599999999997
a,1.4511,0.506374,1.4511,0.506374,"{'att': 164, 'def': 15}","{'att': 250, 'def': 18}",14,2,1,0,2.1586,w,2020-08-23 13:30:00,1,0,0,3,0.9447260000000001
h,0.738983,0.155554,0.738983,0.155554,"{'att': 182, 'def': 17}","{'att': 218, 'def': 17}",4,3,1,0,1.9166,w,2020-08-26 17:30:00,1,0,0,3,0.583429
a,0.62749,1.5528,0.62749,1.5528,"{'att': 259, 'def': 23}","{'att': 115, 'def': 17}",6,21,1,1,0.6365000000000001,d,2020-08-30 17:00:00,0,1,0,1,-0.92531
h,0.933342,0.344369,0.933342,0.344369,"{'att': 186, 'def': 23}","{'att': 217, 'def': 17}",10,2,0,0,1.9717999999999998,d,2020-09-14 17:30:00,0,1,0,1,0.588973
h,0.0,0.0,0.0,0.0,"{'att': 0, 'def': 0}","{'att': 0, 'def': 0}",0,0,3,0,1.32,w,2020-09-19 16:00:00,1,0,0,3,0.0
a,1.78099,0.788594,1.78099,0.788594,"{'att': 164, 'def': 15}","{'att': 96, 'def': 24}",1,4,3,2,2.2164,w,2020-09-27 11:00:00,1,0,0,3,0.9923960000000001
a,1.03032,0.910308,1.03032,0.910308,"{'att': 172, 'def': 12}","{'att': 143, 'def': 16}",2,2,2,4,1.4255,l,2020-10-04 13:30:00,0,0,1,0,0.1200119999999999
