h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.32449,0.617985,1.32449,0.617985,"{'att': 147, 'def': 25}","{'att': 309, 'def': 28}",5,2,2,1,1.9775,w,2017-07-16 15:30:00,1,0,0,3,0.7065049999999999
h,1.34268,0.365131,1.34268,0.365131,"{'att': 122, 'def': 20}","{'att': 309, 'def': 18}",10,2,2,0,2.1687,w,2017-07-22 18:00:00,1,0,0,3,0.9775490000000001
a,0.998596,2.34331,0.998596,1.58904,"{'att': 173, 'def': 21}","{'att': 279, 'def': 24}",5,11,0,2,0.4917,l,2017-07-31 17:30:00,0,0,1,0,-0.590444
h,1.56365,0.675931,0.809372,0.675931,"{'att': 126, 'def': 31}","{'att': 298, 'def': 12}",16,2,1,1,2.1449,d,2017-08-06 18:00:00,0,1,0,1,0.13344100000000003
a,1.21736,0.857354,1.21736,0.857354,"{'att': 180, 'def': 32}","{'att': 125, 'def': 21}",5,7,3,2,1.6633,w,2017-08-10 18:00:00,1,0,0,3,0.36000600000000005
h,0.718666,1.40838,0.718666,1.40838,"{'att': 128, 'def': 18}","{'att': 295, 'def': 11}",15,6,1,1,0.8029999999999999,d,2017-08-13 18:00:00,0,1,0,1,-0.6897139999999999
a,1.0784,1.02947,1.0784,1.02947,"{'att': 134, 'def': 14}","{'att': 248, 'def': 18}",7,5,0,0,1.3848,d,2017-08-20 18:00:00,0,1,0,1,0.04892999999999992
h,0.877567,0.291629,0.877567,0.291629,"{'att': 206, 'def': 29}","{'att': 268, 'def': 35}",1,3,2,0,1.8793,w,2017-08-27 18:00:00,1,0,0,3,0.585938
a,1.86144,0.354584,1.86144,0.354584,"{'att': 157, 'def': 26}","{'att': 328, 'def': 18}",9,0,1,0,2.54,w,2017-09-10 14:30:00,1,0,0,3,1.506856
a,3.15392,0.794167,3.15392,0.794167,"{'att': 236, 'def': 32}","{'att': 313, 'def': 17}",10,5,5,1,2.7855,w,2017-09-16 17:00:00,1,0,0,3,2.359753
h,0.66364,0.895968,0.66364,0.895968,"{'att': 170, 'def': 25}","{'att': 275, 'def': 19}",5,2,0,2,1.1118000000000001,l,2017-09-24 17:00:00,0,0,1,0,-0.23232799999999998
a,0.706298,1.4026,0.706298,1.4026,"{'att': 172, 'def': 14}","{'att': 298, 'def': 21}",4,8,0,1,0.7983,l,2017-09-29 17:30:00,0,0,1,0,-0.6963020000000001
h,0.821885,1.64312,0.821885,1.64312,"{'att': 124, 'def': 16}","{'att': 276, 'def': 18}",18,12,0,1,0.7535000000000001,l,2017-10-14 17:00:00,0,0,1,0,-0.8212349999999999
a,0.381655,1.19868,0.381655,1.19868,"{'att': 167, 'def': 20}","{'att': 310, 'def': 18}",9,5,0,2,0.6076,l,2017-10-23 17:30:00,0,0,1,0,-0.8170249999999999
h,3.67763,1.23727,2.92336,0.483001,"{'att': 178, 'def': 20}","{'att': 261, 'def': 11}",15,2,4,1,2.7184999999999997,w,2017-10-29 16:00:00,1,0,0,3,2.440359
a,1.38913,1.27369,1.38913,1.27369,"{'att': 226, 'def': 17}","{'att': 252, 'def': 17}",10,11,3,1,1.484,w,2017-11-04 13:30:00,1,0,0,3,0.11543999999999999
h,0.93844,2.2857,0.93844,2.2857,"{'att': 173, 'def': 33}","{'att': 216, 'def': 14}",12,9,1,4,0.485,l,2017-11-18 13:30:00,0,0,1,0,-1.34726
a,1.2518,0.429144,1.2518,0.429144,"{'att': 281, 'def': 29}","{'att': 217, 'def': 25}",9,4,1,0,2.1193,w,2017-11-26 08:30:00,1,0,0,3,0.822656
h,2.26428,0.679331,1.51,0.679331,"{'att': 150, 'def': 29}","{'att': 248, 'def': 21}",14,0,3,2,2.5255,w,2017-12-03 13:30:00,1,0,0,3,0.830669
a,0.898264,1.10165,0.898264,1.10165,"{'att': 253, 'def': 14}","{'att': 356, 'def': 17}",5,12,3,1,1.1853,w,2017-12-10 11:00:00,1,0,0,3,-0.20338600000000007
h,1.92034,1.04657,1.16607,0.29229,"{'att': 150, 'def': 18}","{'att': 320, 'def': 25}",8,4,3,1,2.1311999999999998,w,2018-03-03 16:00:00,1,0,0,3,0.87378
a,0.261914,0.333333,0.261914,0.333333,"{'att': 164, 'def': 31}","{'att': 333, 'def': 17}",7,2,0,0,1.1107999999999998,d,2018-03-10 13:30:00,0,1,0,1,-0.07141900000000001
h,1.39648,0.340552,1.39648,0.340552,"{'att': 149, 'def': 16}","{'att': 328, 'def': 16}",7,7,0,1,2.2517,l,2018-03-17 13:30:00,0,0,1,0,1.055928
h,0.522249,0.501232,0.522249,0.501232,"{'att': 118, 'def': 22}","{'att': 272, 'def': 18}",8,10,1,1,1.3017999999999998,d,2018-04-01 17:00:00,0,1,0,1,0.021016999999999952
a,0.387449,1.09638,0.387449,1.09638,"{'att': 204, 'def': 14}","{'att': 276, 'def': 15}",9,8,2,1,0.7021000000000001,w,2018-04-07 13:30:00,1,0,0,3,-0.708931
h,1.10326,0.497399,1.10326,0.497399,"{'att': 269, 'def': 25}","{'att': 329, 'def': 16}",11,6,3,0,1.8539,w,2018-04-14 16:00:00,1,0,0,3,0.605861
a,0.944172,1.13132,0.944172,1.13132,"{'att': 233, 'def': 21}","{'att': 214, 'def': 27}",9,11,1,2,1.1963,l,2018-04-22 13:30:00,0,0,1,0,-0.1871480000000001
h,2.47148,0.680177,1.7172,0.680177,"{'att': 176, 'def': 27}","{'att': 260, 'def': 27}",9,9,2,0,2.6229999999999998,w,2018-04-30 16:00:00,1,0,0,3,1.037023
a,1.13936,1.80874,1.13936,1.05446,"{'att': 135, 'def': 15}","{'att': 306, 'def': 19}",15,6,1,0,0.8321000000000001,w,2018-05-05 09:00:00,1,0,0,3,0.08489999999999998
h,1.51689,1.46312,1.51689,1.46312,"{'att': 219, 'def': 19}","{'att': 312, 'def': 24}",14,3,1,1,1.4009,d,2018-05-13 12:00:00,0,1,0,1,0.053770000000000095
