h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.826853,0.814127,0.826853,0.814127,"{'att': 241, 'def': 22}","{'att': 172, 'def': 17}",5,8,1,1,1.2842,d,2015-07-18 22:00:00,0,1,0,1,0.012725999999999904
a,1.0611,0.995154,1.0611,0.995154,"{'att': 169, 'def': 22}","{'att': 186, 'def': 21}",9,2,2,1,1.4056,w,2015-07-25 17:00:00,1,0,0,3,0.06594599999999995
h,1.05419,1.07707,1.05419,1.07707,"{'att': 375, 'def': 20}","{'att': 170, 'def': 22}",2,10,0,0,1.3266999999999998,d,2015-08-02 21:00:00,0,1,0,1,-0.02288000000000001
a,3.97379,0.374575,3.97379,0.374575,"{'att': 238, 'def': 38}","{'att': 197, 'def': 29}",5,2,3,0,2.9732,w,2015-08-10 19:00:00,1,0,0,3,3.599215
h,1.29575,1.48296,0.541476,1.48296,"{'att': 218, 'def': 22}","{'att': 249, 'def': 22}",9,8,1,1,1.1772,d,2015-08-16 21:00:00,0,1,0,1,-0.9414840000000001
a,0.662159,1.49005,0.662159,1.49005,"{'att': 311, 'def': 20}","{'att': 242, 'def': 24}",2,13,1,2,0.6672,l,2015-08-22 19:00:00,0,0,1,0,-0.827891
h,1.92461,0.110455,1.92461,0.110455,"{'att': 137, 'def': 32}","{'att': 292, 'def': 30}",6,0,1,0,2.7329,w,2015-08-28 21:00:00,1,0,0,3,1.814155
a,0.582656,0.584594,0.582656,0.584594,"{'att': 223, 'def': 23}","{'att': 243, 'def': 26}",4,6,0,1,1.2918,l,2015-09-13 14:30:00,0,0,1,0,-0.0019379999999999953
h,0.806301,1.06202,0.806301,1.06202,"{'att': 277, 'def': 17}","{'att': 214, 'def': 26}",2,6,1,0,1.1202,w,2015-09-18 20:00:00,1,0,0,3,-0.2557189999999999
h,1.60065,1.0957,0.846377,1.0957,"{'att': 165, 'def': 22}","{'att': 122, 'def': 22}",5,6,2,1,1.8137999999999996,w,2015-09-28 20:00:00,1,0,0,3,-0.24932299999999985
a,0.184727,1.46158,0.184727,1.46158,"{'att': 270, 'def': 33}","{'att': 234, 'def': 23}",2,4,0,3,0.3089,l,2015-10-03 18:00:00,0,0,1,0,-1.276853
h,1.10501,0.636633,1.10501,0.636633,"{'att': 142, 'def': 22}","{'att': 204, 'def': 19}",5,5,3,2,1.7041999999999997,w,2015-10-19 20:00:00,1,0,0,3,0.46837700000000004
a,0.870773,1.18618,0.870773,1.18618,"{'att': 292, 'def': 36}","{'att': 102, 'def': 25}",9,6,2,0,1.0962,w,2015-10-26 20:30:00,1,0,0,3,-0.315407
h,1.58694,0.600473,1.58694,0.600473,"{'att': 181, 'def': 15}","{'att': 123, 'def': 18}",4,10,1,0,2.3302,w,2015-11-02 20:30:00,1,0,0,3,0.986467
a,0.534924,0.720972,0.534924,0.720972,"{'att': 327, 'def': 20}","{'att': 259, 'def': 18}",6,6,2,1,1.1279000000000001,w,2015-11-07 15:00:00,1,0,0,3,-0.186048
h,1.08474,0.896607,0.330468,0.896607,"{'att': 147, 'def': 17}","{'att': 212, 'def': 20}",3,4,1,1,1.5587,d,2015-11-23 20:00:00,0,1,0,1,-0.5661390000000001
a,1.01818,2.5869,1.01818,1.83262,"{'att': 323, 'def': 29}","{'att': 146, 'def': 24}",4,9,1,2,0.38330000000000003,l,2015-11-30 20:00:00,0,0,1,0,-0.8144399999999998
h,1.20831,1.0584,1.20831,1.0584,"{'att': 219, 'def': 23}","{'att': 171, 'def': 20}",9,6,1,0,1.5024,w,2015-12-04 20:00:00,1,0,0,3,0.14991
a,1.51599,1.18736,1.51599,0.433085,"{'att': 276, 'def': 26}","{'att': 255, 'def': 23}",4,4,1,0,1.6139000000000001,w,2016-03-05 15:30:00,1,0,0,3,1.082905
h,1.9087,0.356949,1.9087,0.356949,"{'att': 300, 'def': 23}","{'att': 159, 'def': 16}",7,3,2,0,2.6020999999999996,w,2016-03-12 20:30:00,1,0,0,3,1.551751
a,0.40198,1.02608,0.40198,1.02608,"{'att': 180, 'def': 15}","{'att': 189, 'def': 15}",9,4,0,0,0.6352,d,2016-03-18 18:00:00,0,1,0,1,-0.6241000000000001
h,1.42092,1.37585,1.42092,1.37585,"{'att': 307, 'def': 22}","{'att': 104, 'def': 23}",3,3,2,0,1.3762,w,2016-04-02 20:30:00,1,0,0,3,0.04506999999999994
a,0.942416,0.409266,0.942416,0.409266,"{'att': 132, 'def': 40}","{'att': 293, 'def': 18}",6,1,0,0,1.8956,d,2016-04-08 20:00:00,0,1,0,1,0.53315
a,1.75833,0.244687,1.75833,0.244687,"{'att': 110, 'def': 25}","{'att': 182, 'def': 24}",4,1,1,0,2.5971,w,2016-04-17 20:30:00,1,0,0,3,1.513643
h,0.956474,0.927168,0.956474,0.927168,"{'att': 324, 'def': 22}","{'att': 162, 'def': 19}",1,2,3,0,1.3731,w,2016-04-24 20:30:00,1,0,0,3,0.029306000000000054
a,0.931653,1.28461,0.931653,0.530338,"{'att': 120, 'def': 19}","{'att': 245, 'def': 20}",6,6,1,2,0.9589000000000001,l,2016-05-01 15:30:00,0,0,1,0,0.401315
h,0.537031,0.540885,0.537031,0.540885,"{'att': 291, 'def': 25}","{'att': 151, 'def': 21}",1,4,2,1,1.3328,w,2016-05-06 20:30:00,1,0,0,3,-0.003853999999999913
a,1.89163,0.749465,1.89163,0.749465,"{'att': 239, 'def': 19}","{'att': 249, 'def': 24}",9,5,3,1,2.2333,w,2016-05-12 20:30:00,1,0,0,3,1.1421649999999999
h,1.32146,0.0871678,1.32146,0.0871678,"{'att': 171, 'def': 17}","{'att': 235, 'def': 10}",12,2,1,0,2.4765,w,2016-05-16 20:30:00,1,0,0,3,1.2342922
a,2.26031,0.909559,2.26031,0.909559,"{'att': 335, 'def': 21}","{'att': 168, 'def': 24}",6,6,2,0,2.3372999999999995,w,2016-05-21 14:30:00,1,0,0,3,1.350751
