h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.490273,0.996804,0.490273,0.242528,"{'att': 249, 'def': 25}","{'att': 256, 'def': 24}",2,1,1,1,0.7116,d,2017-07-15 13:00:00,0,1,0,1,0.24774500000000002
h,0.62607,0.341481,0.62607,0.341481,"{'att': 173, 'def': 26}","{'att': 316, 'def': 22}",6,3,0,1,1.5778,l,2017-07-23 18:00:00,0,0,1,0,0.28458900000000004
a,1.03484,0.228147,1.03484,0.228147,"{'att': 277, 'def': 23}","{'att': 245, 'def': 22}",4,1,1,0,2.1054,w,2017-07-30 13:00:00,1,0,0,3,0.806693
a,1.1303,0.651772,1.1303,0.651772,"{'att': 229, 'def': 30}","{'att': 164, 'def': 18}",2,8,1,0,1.8082,w,2017-08-04 18:00:00,1,0,0,3,0.47852800000000006
h,1.54773,0.464208,0.793462,0.464208,"{'att': 289, 'def': 29}","{'att': 124, 'def': 20}",4,4,1,0,2.3383000000000003,w,2017-08-09 18:00:00,1,0,0,3,0.329254
a,1.83025,0.208331,1.07597,0.208331,"{'att': 387, 'def': 20}","{'att': 219, 'def': 18}",6,2,4,1,2.714,w,2017-08-12 13:00:00,1,0,0,3,0.867639
h,1.02947,1.0784,1.02947,1.0784,"{'att': 248, 'def': 18}","{'att': 134, 'def': 14}",5,7,0,0,1.3092,d,2017-08-20 18:00:00,0,1,0,1,-0.04892999999999992
a,0.247847,0.578801,0.247847,0.578801,"{'att': 416, 'def': 25}","{'att': 176, 'def': 18}",6,11,0,0,0.8833,d,2017-08-27 18:00:00,0,1,0,1,-0.33095399999999997
h,1.17606,1.13101,0.421786,1.13101,"{'att': 154, 'def': 23}","{'att': 258, 'def': 14}",8,4,2,2,1.3734,d,2017-09-09 14:30:00,0,1,0,1,-0.7092240000000001
a,0.489346,1.53298,0.489346,1.53298,"{'att': 273, 'def': 14}","{'att': 261, 'def': 14}",6,10,0,2,0.4868,l,2017-09-16 14:30:00,0,0,1,0,-1.043634
h,0.586955,0.878536,0.586955,0.878536,"{'att': 253, 'def': 23}","{'att': 181, 'def': 20}",6,6,0,1,0.9829000000000001,l,2017-09-24 14:30:00,0,0,1,0,-0.291581
a,1.12945,1.07025,1.12945,1.07025,"{'att': 161, 'def': 17}","{'att': 146, 'def': 16}",8,4,1,2,1.3686,l,2017-09-30 09:30:00,0,0,1,0,0.05920000000000014
h,1.69093,0.637878,0.936653,0.637878,"{'att': 203, 'def': 19}","{'att': 214, 'def': 23}",3,3,0,1,2.3202,l,2017-10-15 14:30:00,0,0,1,0,0.298775
a,1.12793,1.02821,0.373655,1.02821,"{'att': 111, 'def': 32}","{'att': 215, 'def': 22}",8,5,1,1,1.4667000000000001,d,2017-10-21 12:00:00,0,1,0,1,-0.654555
h,0.764957,0.833672,0.764957,0.833672,"{'att': 267, 'def': 19}","{'att': 144, 'def': 19}",3,7,2,2,1.3065,d,2017-10-28 17:00:00,0,1,0,1,-0.06871499999999997
a,0.156728,1.95764,0.156728,1.95764,"{'att': 271, 'def': 32}","{'att': 161, 'def': 26}",5,7,0,1,0.17300000000000001,l,2017-11-04 16:00:00,0,0,1,0,-1.800912
h,1.31114,1.22642,0.553251,0.472149,"{'att': 176, 'def': 28}","{'att': 233, 'def': 15}",9,4,0,0,1.4143,d,2017-11-19 13:30:00,0,1,0,1,0.08110200000000006
h,1.58716,0.79514,0.832883,0.79514,"{'att': 205, 'def': 18}","{'att': 303, 'def': 24}",13,8,2,0,2.0837,w,2017-11-26 13:30:00,1,0,0,3,0.03774300000000008
a,0.267006,1.73172,0.267006,1.73172,"{'att': 159, 'def': 18}","{'att': 325, 'def': 27}",7,14,0,2,0.28280000000000005,l,2017-12-02 11:00:00,0,0,1,0,-1.4647139999999998
h,0.865035,1.07006,0.865035,1.07006,"{'att': 292, 'def': 12}","{'att': 138, 'def': 15}",5,5,1,0,1.0375,w,2017-12-10 16:00:00,1,0,0,3,-0.205025
a,1.04657,1.92034,0.29229,1.16607,"{'att': 320, 'def': 25}","{'att': 150, 'def': 18}",4,8,1,3,0.609,l,2018-03-03 16:00:00,0,0,1,0,-0.87378
