h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.793814,0.733761,0.793814,0.733761,"{'att': 126, 'def': 29}","{'att': 206, 'def': 32}",8,5,0,0,1.3554,d,2014-08-03 18:30:00,0,1,0,1,0.06005300000000002
a,2.19601,0.793735,2.19601,0.793735,"{'att': 145, 'def': 23}","{'att': 181, 'def': 31}",8,3,2,0,2.36,w,2014-08-10 16:30:00,1,0,0,3,1.402275
h,1.13475,1.13306,1.13475,0.378782,"{'att': 216, 'def': 29}","{'att': 300, 'def': 23}",2,1,2,1,1.3153,w,2014-08-14 15:30:00,1,0,0,3,0.755968
a,0.530823,1.32708,0.530823,0.572808,"{'att': 137, 'def': 27}","{'att': 248, 'def': 26}",3,5,1,1,0.6055,d,2014-08-17 15:30:00,0,1,0,1,-0.04198499999999994
a,1.801,0.797377,1.04673,0.797377,"{'att': 125, 'def': 21}","{'att': 181, 'def': 32}",5,4,1,2,2.1759,l,2014-08-24 16:30:00,0,0,1,0,0.24935299999999994
h,0.712147,1.15499,0.712147,1.15499,"{'att': 272, 'def': 27}","{'att': 134, 'def': 33}",3,5,0,1,0.9887,l,2014-08-31 15:00:00,0,0,1,0,-0.442843
h,1.80768,0.413487,1.80768,0.413487,"{'att': 138, 'def': 31}","{'att': 309, 'def': 21}",11,2,1,1,2.49,d,2014-09-13 13:00:00,0,1,0,1,1.394193
a,0.614898,1.606,0.614898,1.606,"{'att': 214, 'def': 15}","{'att': 243, 'def': 26}",3,11,0,1,0.5747,l,2014-09-21 10:30:00,0,0,1,0,-0.9911020000000001
h,2.01062,0.242173,2.01062,0.242173,"{'att': 197, 'def': 33}","{'att': 273, 'def': 16}",7,3,3,1,2.7419,w,2014-09-28 13:00:00,1,0,0,3,1.7684469999999999
h,1.19945,0.833496,0.445171,0.833496,"{'att': 314, 'def': 24}","{'att': 160, 'def': 27}",4,7,2,1,1.7716999999999998,w,2014-10-18 16:30:00,1,0,0,3,-0.38832500000000003
a,0.585647,0.73552,0.585647,0.73552,"{'att': 241, 'def': 23}","{'att': 248, 'def': 18}",4,4,1,1,1.1449,d,2014-10-26 10:30:00,0,1,0,1,-0.14987299999999992
h,2.95174,1.00497,2.19746,1.00497,"{'att': 165, 'def': 20}","{'att': 163, 'def': 28}",8,4,4,2,2.6471999999999998,w,2014-11-02 10:30:00,1,0,0,3,1.19249
a,1.27999,0.314293,1.27999,0.314293,"{'att': 119, 'def': 22}","{'att': 191, 'def': 37}",4,1,1,0,2.2401999999999997,w,2014-11-08 13:00:00,1,0,0,3,0.965697
h,0.855049,0.418921,0.855049,0.418921,"{'att': 124, 'def': 16}","{'att': 235, 'def': 34}",7,5,0,0,1.7205,d,2014-11-24 16:00:00,0,1,0,1,0.43612799999999996
h,0.730688,0.66282,0.730688,0.66282,"{'att': 169, 'def': 21}","{'att': 202, 'def': 27}",6,2,1,0,1.349,w,2014-11-30 10:30:00,1,0,0,3,0.06786800000000004
h,1.19765,0.437603,1.19765,0.437603,"{'att': 162, 'def': 25}","{'att': 295, 'def': 23}",13,2,1,0,2.0601,w,2014-12-03 16:00:00,1,0,0,3,0.7600470000000001
a,0.630929,0.467206,0.630929,0.467206,"{'att': 303, 'def': 23}","{'att': 165, 'def': 30}",4,1,0,0,1.4906,d,2014-12-07 10:30:00,0,1,0,1,0.16372299999999995
a,0.169735,0.35234,0.169735,0.35234,"{'att': 176, 'def': 29}","{'att': 295, 'def': 29}",4,4,1,0,0.9631,w,2015-03-08 15:30:00,1,0,0,3,-0.182605
h,1.57195,1.30875,1.57195,1.30875,"{'att': 145, 'def': 23}","{'att': 238, 'def': 29}",9,7,0,1,1.5397,l,2015-03-14 16:00:00,0,0,1,0,0.2631999999999999
a,1.0462,0.477091,1.0462,0.477091,"{'att': 121, 'def': 30}","{'att': 295, 'def': 22}",3,9,0,0,1.8716,d,2015-03-22 13:00:00,0,1,0,1,0.5691090000000001
a,2.20665,1.84654,0.698102,1.09227,"{'att': 182, 'def': 21}","{'att': 144, 'def': 42}",3,12,2,2,1.691,d,2015-04-04 12:15:00,0,1,0,1,-0.3941680000000001
h,2.4246,1.09486,1.67032,1.09486,"{'att': 218, 'def': 20}","{'att': 237, 'def': 26}",7,2,2,0,2.4266,w,2015-04-08 18:00:00,1,0,0,3,0.5754600000000001
a,0.665073,1.49313,0.665073,1.49313,"{'att': 253, 'def': 27}","{'att': 292, 'def': 39}",11,2,0,2,0.6965999999999999,l,2015-04-13 13:00:00,0,0,1,0,-0.828057
a,0.763692,1.65378,0.763692,1.65378,"{'att': 85, 'def': 20}","{'att': 232, 'def': 38}",2,4,0,1,0.5886,l,2015-04-18 11:00:00,0,0,1,0,-0.890088
a,0.39614,0.902975,0.39614,0.1487,"{'att': 373, 'def': 21}","{'att': 173, 'def': 31}",2,4,0,1,0.6678999999999999,l,2015-04-25 17:00:00,0,0,1,0,0.24744
a,0.858432,1.09576,0.858432,0.341485,"{'att': 148, 'def': 22}","{'att': 167, 'def': 23}",2,2,1,1,1.0538,d,2015-05-03 14:00:00,0,1,0,1,0.516947
h,0.12453,1.66472,0.12453,0.910449,"{'att': 337, 'def': 14}","{'att': 171, 'def': 29}",1,12,1,3,0.1701,l,2015-05-10 11:30:00,0,0,1,0,-0.7859189999999999
h,1.23943,0.663985,0.485158,0.663985,"{'att': 224, 'def': 27}","{'att': 193, 'def': 27}",0,9,3,0,1.9542,w,2015-05-16 17:00:00,1,0,0,3,-0.17882700000000007
h,0.683241,1.38381,0.683241,1.38381,"{'att': 262, 'def': 18}","{'att': 249, 'def': 23}",4,6,1,1,0.7387,d,2015-05-25 16:30:00,0,1,0,1,-0.700569
a,0.10698,1.65971,0.10698,1.65971,"{'att': 258, 'def': 26}","{'att': 132, 'def': 21}",2,17,0,1,0.1622,l,2015-05-30 11:30:00,0,0,1,0,-1.55273
