h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.358334,1.39546,0.358334,1.39546,"{'att': 246, 'def': 23}","{'att': 250, 'def': 24}",3,10,0,0,0.5095,d,2018-07-31 19:00:00,0,1,0,1,-1.037126
h,1.41184,1.36694,0.525576,1.36694,"{'att': 78, 'def': 13}","{'att': 252, 'def': 17}",5,2,0,3,1.3718000000000001,l,2018-08-05 16:30:00,0,0,1,0,-0.841364
a,0.340346,0.355563,0.340346,0.355563,"{'att': 310, 'def': 12}","{'att': 209, 'def': 26}",0,7,1,0,1.2317,w,2018-08-11 21:30:00,1,0,0,3,-0.015217000000000036
h,0.478626,1.23643,0.478626,1.23643,"{'att': 240, 'def': 19}","{'att': 249, 'def': 15}",2,3,0,1,0.49440000000000006,l,2018-08-19 16:30:00,0,0,1,0,-0.7578039999999999
a,0.389572,2.67243,0.389572,2.67243,"{'att': 264, 'def': 25}","{'att': 230, 'def': 21}",3,4,0,1,0.0709,l,2018-08-27 17:30:00,0,0,1,0,-2.282858
h,0.979388,0.482191,0.979388,0.482191,"{'att': 187, 'def': 13}","{'att': 263, 'def': 12}",18,3,1,0,1.7839999999999998,w,2018-09-01 11:00:00,1,0,0,3,0.49719700000000006
a,0.429981,2.42762,0.429981,2.42762,"{'att': 235, 'def': 20}","{'att': 160, 'def': 22}",4,6,0,4,0.11050000000000001,l,2018-09-15 16:00:00,0,0,1,0,-1.9976390000000002
h,0.408,0.675708,0.408,0.675708,"{'att': 346, 'def': 10}","{'att': 122, 'def': 20}",2,15,0,3,1.0005,l,2018-09-24 15:30:00,0,0,1,0,-0.267708
a,0.855457,2.6809,0.855457,2.6809,"{'att': 388, 'def': 21}","{'att': 325, 'def': 24}",2,5,1,2,0.1501,l,2018-10-01 16:30:00,0,0,1,0,-1.825443
h,0.784774,0.68679,0.784774,0.68679,"{'att': 254, 'def': 15}","{'att': 127, 'def': 18}",2,9,1,0,1.446,w,2018-10-06 11:00:00,1,0,0,3,0.09798399999999996
a,0.941043,1.90287,0.941043,1.90287,"{'att': 195, 'def': 17}","{'att': 182, 'def': 17}",3,5,1,1,0.6427,d,2018-10-20 11:00:00,0,1,0,1,-0.9618270000000001
h,1.15956,0.5435,1.15956,0.5435,"{'att': 210, 'def': 22}","{'att': 267, 'def': 11}",6,2,0,1,1.9183,l,2018-10-29 14:00:00,0,0,1,0,0.6160599999999999
a,0.799971,1.47341,0.799971,1.47341,"{'att': 294, 'def': 17}","{'att': 218, 'def': 11}",7,10,2,1,0.8435999999999999,w,2018-11-05 13:30:00,1,0,0,3,-0.6734390000000001
h,0.909435,1.34373,0.909435,1.34373,"{'att': 248, 'def': 21}","{'att': 226, 'def': 17}",8,3,1,2,0.9465999999999999,l,2018-11-10 13:30:00,0,0,1,0,-0.4342950000000001
a,0.548141,2.30277,0.548141,2.30277,"{'att': 246, 'def': 21}","{'att': 185, 'def': 11}",4,15,1,3,0.25780000000000003,l,2018-11-25 11:00:00,0,0,1,0,-1.7546290000000002
h,1.30143,0.733619,0.547159,0.733619,"{'att': 191, 'def': 12}","{'att': 110, 'def': 15}",2,11,1,0,1.9409999999999998,w,2018-12-08 09:30:00,1,0,0,3,-0.18646000000000007
a,0.494145,1.15602,0.494145,1.15602,"{'att': 258, 'def': 15}","{'att': 121, 'def': 22}",1,6,2,2,0.7539,d,2019-03-02 13:30:00,0,1,0,1,-0.661875
h,4.36731,0.204488,2.85877,0.204488,"{'att': 215, 'def': 22}","{'att': 236, 'def': 23}",6,1,4,0,2.9895,w,2019-03-09 11:00:00,1,0,0,3,2.654282
a,1.52371,0.312381,0.769437,0.312381,"{'att': 221, 'def': 25}","{'att': 372, 'def': 20}",6,1,2,0,2.5038,w,2019-03-15 16:30:00,1,0,0,3,0.457056
h,0.883228,1.44987,0.883228,1.44987,"{'att': 224, 'def': 30}","{'att': 240, 'def': 20}",4,8,0,1,0.8880999999999999,l,2019-03-29 15:30:00,0,0,1,0,-0.566642
