h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.429558,1.07949,0.429558,1.07949,"{'att': 198, 'def': 34}","{'att': 364, 'def': 12}",12,8,1,1,0.7184,d,2022-07-15 17:00:00,0,1,0,1,-0.6499320000000001
h,2.56961,0.112723,0.920637,0.112723,"{'att': 211, 'def': 16}","{'att': 372, 'def': 15}",21,1,3,0,2.9536,w,2022-07-22 17:00:00,1,0,0,3,0.807914
h,4.57136,0.854409,3.81709,0.854409,"{'att': 158, 'def': 23}","{'att': 246, 'def': 22}",29,3,5,0,2.9404999999999997,w,2022-07-30 14:30:00,1,0,0,3,2.962681
a,0.672899,0.389352,0.672899,0.389352,"{'att': 216, 'def': 10}","{'att': 252, 'def': 28}",14,8,0,0,1.5836,d,2022-08-06 17:00:00,0,1,0,1,0.28354700000000005
h,1.90361,0.925404,1.90361,0.171129,"{'att': 190, 'def': 12}","{'att': 251, 'def': 19}",13,5,2,1,2.0915,w,2022-08-13 14:00:00,1,0,0,3,1.732481
h,3.3688,0.00938095,3.3688,0.00938095,"{'att': 100, 'def': 19}","{'att': 195, 'def': 3}",27,2,2,0,2.9672,w,2022-08-21 14:30:00,1,0,0,3,3.3594190499999996
a,2.46854,0.706714,2.46854,0.706714,"{'att': 271, 'def': 18}","{'att': 300, 'def': 18}",14,3,4,0,2.5708,w,2022-08-28 10:00:00,1,0,0,3,1.7618260000000001
a,1.51086,0.843929,1.51086,0.843929,"{'att': 286, 'def': 25}","{'att': 176, 'def': 22}",7,5,2,1,1.8800999999999999,w,2022-09-04 17:00:00,1,0,0,3,0.666931
h,2.75455,0.450668,2.75455,0.450668,"{'att': 234, 'def': 24}","{'att': 311, 'def': 31}",18,2,8,0,2.7912999999999997,w,2022-09-11 14:30:00,1,0,0,3,2.303882
a,1.26591,0.159922,1.26591,0.159922,"{'att': 185, 'def': 13}","{'att': 357, 'def': 26}",11,4,2,0,2.3174,w,2022-09-17 16:00:00,1,0,0,3,1.105988
h,2.41271,0.837965,2.41271,0.837965,"{'att': 266, 'def': 23}","{'att': 255, 'def': 16}",13,5,3,1,2.4264,w,2022-10-02 13:30:00,1,0,0,3,1.574745
a,1.61005,0.248714,1.61005,0.248714,"{'att': 73, 'def': 12}","{'att': 323, 'def': 15}",19,0,1,1,2.4578,d,2022-10-08 11:00:00,0,1,0,1,1.361336
a,1.15301,0.235633,1.15301,0.235633,"{'att': 214, 'def': 12}","{'att': 298, 'def': 22}",5,5,3,0,2.1548,w,2022-10-16 13:30:00,1,0,0,3,0.9173770000000001
h,6.12887,0.0636833,6.12887,0.0636833,"{'att': 192, 'def': 16}","{'att': 363, 'def': 11}",22,2,7,0,3.0,w,2022-10-24 17:00:00,1,0,0,3,6.0651867
a,1.65421,0.340249,0.899933,0.340249,"{'att': 198, 'def': 19}","{'att': 274, 'def': 23}",18,3,1,0,2.4984999999999995,w,2022-10-30 16:30:00,1,0,0,3,0.559684
h,1.11431,1.68375,1.11431,1.68375,"{'att': 85, 'def': 17}","{'att': 380, 'def': 31}",19,2,1,2,0.8334999999999999,l,2022-11-05 13:30:00,0,0,1,0,-0.5694400000000002
a,2.30698,0.750131,2.30698,0.750131,"{'att': 210, 'def': 22}","{'att': 360, 'def': 18}",16,3,2,0,2.4592,w,2022-11-12 13:30:00,1,0,0,3,1.5568489999999997
h,3.60544,0.196673,2.85116,0.196673,"{'att': 130, 'def': 15}","{'att': 228, 'def': 17}",13,0,3,0,2.9868,w,2023-03-04 13:30:00,1,0,0,3,2.654487
