h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.96655,0.801512,1.96655,0.801512,"{'att': 234, 'def': 32}","{'att': 339, 'def': 29}",10,3,4,0,2.2512,w,2016-07-31 19:00:00,1,0,0,3,1.165038
h,2.29214,0.212558,2.29214,0.212558,"{'att': 158, 'def': 33}","{'att': 309, 'def': 25}",16,4,1,0,2.813,w,2016-08-08 20:30:00,1,0,0,3,2.079582
a,0.436448,0.824549,0.436448,0.824549,"{'att': 131, 'def': 19}","{'att': 265, 'def': 18}",7,2,1,1,0.9068,d,2016-08-13 21:30:00,0,1,0,1,-0.388101
h,1.52985,0.615712,1.52985,0.615712,"{'att': 220, 'def': 32}","{'att': 190, 'def': 23}",11,4,2,0,2.1292,w,2016-08-21 19:00:00,1,0,0,3,0.9141379999999999
a,1.94536,1.10356,1.94536,1.10356,"{'att': 168, 'def': 25}","{'att': 215, 'def': 24}",4,2,2,0,1.9856000000000003,w,2016-08-28 22:30:00,1,0,0,3,0.8417999999999999
h,0.694676,0.552429,0.694676,0.552429,"{'att': 184, 'def': 27}","{'att': 134, 'def': 20}",5,3,1,0,1.4295,w,2016-09-11 17:30:00,1,0,0,3,0.142247
a,0.733279,1.13048,0.733279,0.376208,"{'att': 82, 'def': 33}","{'att': 324, 'def': 21}",6,3,3,1,0.9025,w,2016-09-16 18:00:00,1,0,0,3,0.357071
h,1.29097,1.00118,1.29097,1.00118,"{'att': 92, 'def': 22}","{'att': 318, 'def': 28}",10,3,0,1,1.5449,l,2016-09-25 18:00:00,0,0,1,0,0.28979
a,1.27448,3.22068,1.27448,1.71213,"{'att': 148, 'def': 21}","{'att': 206, 'def': 25}",8,9,2,4,0.2338,l,2016-10-02 17:30:00,0,0,1,0,-0.4376499999999999
h,1.1701,0.885809,1.1701,0.885809,"{'att': 188, 'def': 19}","{'att': 332, 'def': 31}",6,5,1,0,1.5532,w,2016-10-15 20:30:00,1,0,0,3,0.28429099999999996
a,0.24217,0.455802,0.24217,0.455802,"{'att': 162, 'def': 20}","{'att': 302, 'def': 30}",5,4,1,0,0.9908,w,2016-10-22 18:00:00,1,0,0,3,-0.213632
h,1.05709,1.3646,1.05709,1.3646,"{'att': 202, 'def': 21}","{'att': 292, 'def': 18}",6,6,3,1,1.0395999999999999,w,2016-10-29 19:00:00,1,0,0,3,-0.30750999999999995
a,0.759305,0.281579,0.759305,0.281579,"{'att': 166, 'def': 30}","{'att': 252, 'def': 37}",6,0,1,0,1.7825000000000002,w,2016-11-05 12:00:00,1,0,0,3,0.477726
h,0.780001,0.0454105,0.780001,0.0454105,"{'att': 119, 'def': 23}","{'att': 282, 'def': 25}",7,2,1,0,2.0539,w,2016-11-20 18:00:00,1,0,0,3,0.7345905
a,0.240366,0.702234,0.240366,0.702234,"{'att': 166, 'def': 29}","{'att': 208, 'def': 33}",1,2,1,0,0.7846,w,2016-11-26 19:00:00,1,0,0,3,-0.46186800000000006
a,0.700589,2.37564,0.700589,1.62137,"{'att': 157, 'def': 24}","{'att': 274, 'def': 17}",3,3,0,4,0.24559999999999998,l,2016-12-01 19:00:00,0,0,1,0,-0.920781
h,1.353,0.87465,1.353,0.87465,"{'att': 130, 'def': 30}","{'att': 252, 'def': 20}",1,9,2,1,1.7526000000000002,w,2016-12-05 20:30:00,1,0,0,3,0.47834999999999994
a,0.88513,1.04975,0.88513,0.295473,"{'att': 229, 'def': 29}","{'att': 188, 'def': 24}",6,3,2,2,1.1246,d,2017-03-05 13:30:00,0,1,0,1,0.589657
h,1.5351,0.442768,1.5351,0.442768,"{'att': 128, 'def': 27}","{'att': 266, 'def': 26}",4,6,1,0,2.2557,w,2017-03-12 13:30:00,1,0,0,3,1.0923319999999999
