h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.80674,0.892691,1.80674,0.892691,"{'att': 321, 'def': 38}","{'att': 170, 'def': 21}",3,2,0,1,2.1401,l,2019-07-13 16:00:00,0,0,1,0,0.914049
h,0.451965,3.49532,0.451965,2.74105,"{'att': 310, 'def': 17}","{'att': 223, 'def': 14}",7,11,0,2,0.0579,l,2019-07-21 18:30:00,0,0,1,0,-2.289085
a,0.636108,2.78278,0.636108,2.78278,"{'att': 320, 'def': 22}","{'att': 138, 'def': 17}",4,8,0,3,0.2042,l,2019-07-27 16:00:00,0,0,1,0,-2.1466719999999997
h,0.745677,0.314473,0.745677,0.314473,"{'att': 227, 'def': 18}","{'att': 301, 'def': 17}",5,6,0,0,1.7931,d,2019-08-04 19:30:00,0,1,0,1,0.43120400000000003
a,0.709087,0.663134,0.709087,0.663134,"{'att': 303, 'def': 17}","{'att': 129, 'def': 21}",2,9,0,0,1.41,d,2019-08-11 17:00:00,0,1,0,1,0.04595300000000002
a,1.15442,0.956093,0.40015,0.956093,"{'att': 142, 'def': 19}","{'att': 228, 'def': 19}",6,9,1,1,1.5543,d,2019-08-16 16:00:00,0,1,0,1,-0.555943
a,1.20384,2.44765,1.20384,1.69338,"{'att': 278, 'def': 20}","{'att': 253, 'def': 13}",6,7,1,3,0.46190000000000003,l,2019-08-26 16:00:00,0,0,1,0,-0.4895400000000001
a,3.20643,1.17139,3.20643,1.17139,"{'att': 268, 'def': 24}","{'att': 186, 'def': 23}",6,9,3,0,2.5711,w,2019-08-31 12:00:00,1,0,0,3,2.0350400000000004
h,0.696383,1.50506,0.696383,1.50506,"{'att': 211, 'def': 21}","{'att': 232, 'def': 20}",6,5,0,1,0.7119,l,2019-09-14 16:00:00,0,0,1,0,-0.8086770000000001
a,1.18294,0.727353,1.18294,0.727353,"{'att': 263, 'def': 19}","{'att': 159, 'def': 30}",4,6,3,2,1.7955,w,2019-09-22 11:00:00,1,0,0,3,0.4555870000000001
h,1.80726,0.74923,1.80726,0.74923,"{'att': 241, 'def': 30}","{'att': 187, 'def': 17}",8,3,2,0,2.1462,w,2019-09-30 16:30:00,1,0,0,3,1.05803
h,0.861406,2.46547,0.861406,1.67602,"{'att': 186, 'def': 22}","{'att': 263, 'def': 22}",6,4,0,2,0.33130000000000004,l,2019-10-05 17:00:00,0,0,1,0,-0.8146140000000001
a,0.451437,3.40361,0.451437,1.14079,"{'att': 230, 'def': 12}","{'att': 123, 'def': 17}",1,10,1,1,0.0454,d,2019-10-20 14:30:00,0,1,0,1,-0.689353
a,1.08688,1.53901,1.08688,1.53901,"{'att': 203, 'def': 16}","{'att': 127, 'def': 20}",4,15,0,2,1.0285,l,2019-10-26 17:00:00,0,0,1,0,-0.4521299999999999
h,1.20402,1.60876,1.20402,1.60876,"{'att': 160, 'def': 16}","{'att': 337, 'def': 15}",15,5,1,2,1.0151,l,2019-11-02 13:30:00,0,0,1,0,-0.4047399999999999
h,1.05111,1.45401,0.296836,1.45401,"{'att': 259, 'def': 14}","{'att': 188, 'def': 24}",4,16,2,3,1.0699,l,2019-11-10 13:30:00,0,0,1,0,-1.157174
a,1.0075,1.14482,1.0075,1.14482,"{'att': 262, 'def': 17}","{'att': 187, 'def': 14}",7,22,1,1,1.2601,d,2019-11-24 08:30:00,0,1,0,1,-0.1373199999999999
h,1.15856,1.04282,1.15856,1.04282,"{'att': 265, 'def': 11}","{'att': 291, 'def': 15}",6,10,1,1,1.4472,d,2019-12-08 13:30:00,0,1,0,1,0.11573999999999995
h,2.14174,0.954411,2.14174,0.954411,"{'att': 238, 'def': 24}","{'att': 210, 'def': 14}",5,1,1,2,2.3242999999999996,l,2020-03-01 16:00:00,0,0,1,0,1.187329
h,1.34941,0.19904,1.34941,0.19904,"{'att': 300, 'def': 23}","{'att': 160, 'def': 20}",10,1,2,0,2.4644,w,2020-03-08 13:30:00,1,0,0,3,1.1503700000000001
h,1.73741,1.72201,0.983133,1.72201,"{'att': 232, 'def': 18}","{'att': 191, 'def': 21}",3,5,5,1,1.3604,w,2020-03-11 16:30:00,1,0,0,3,-0.738877
h,1.21994,0.703426,1.21994,0.703426,"{'att': 455, 'def': 24}","{'att': 99, 'def': 10}",12,4,2,0,1.7864,w,2020-03-15 11:00:00,1,0,0,3,0.516514
h,6.07444,0.106388,5.32016,0.106388,"{'att': 149, 'def': 26}","{'att': 169, 'def': 19}",23,1,10,1,2.9996,w,2020-06-19 17:00:00,1,0,0,3,5.213772
a,0.672694,1.91506,0.672694,1.91506,"{'att': 361, 'def': 19}","{'att': 116, 'def': 14}",6,5,1,1,0.5284,d,2020-06-26 15:00:00,0,1,0,1,-1.242366
