h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.18282,1.12248,0.428548,1.12248,"{'att': 160, 'def': 29}","{'att': 183, 'def': 15}",5,3,1,0,1.4354999999999998,w,2015-07-19 19:00:00,1,0,0,3,-0.693932
a,1.10953,0.854646,1.10953,0.854646,"{'att': 197, 'def': 18}","{'att': 144, 'def': 25}",9,4,3,1,1.518,w,2015-07-27 21:00:00,1,0,0,3,0.2548839999999999
h,1.14234,0.802003,1.14234,0.802003,"{'att': 217, 'def': 27}","{'att': 233, 'def': 29}",4,4,1,1,1.6709999999999998,d,2015-08-02 14:30:00,0,1,0,1,0.3403369999999999
a,2.56424,0.718559,2.56424,0.718559,"{'att': 260, 'def': 25}","{'att': 181, 'def': 15}",10,3,3,1,2.5825,w,2015-08-08 18:00:00,1,0,0,3,1.845681
h,0.579886,0.607677,0.579886,0.607677,"{'att': 200, 'def': 29}","{'att': 290, 'def': 22}",6,3,0,0,1.2384,d,2015-08-16 14:30:00,0,1,0,1,-0.02779100000000001
a,1.63277,0.181509,1.63277,0.181509,"{'att': 136, 'def': 18}","{'att': 252, 'def': 24}",12,2,3,0,2.6123000000000003,w,2015-08-23 14:30:00,1,0,0,3,1.4512610000000001
h,1.2514,0.445379,1.2514,0.445379,"{'att': 214, 'def': 31}","{'att': 207, 'def': 24}",6,8,2,1,2.1516,w,2015-08-30 14:30:00,1,0,0,3,0.8060210000000001
a,0.283042,2.35226,0.283042,2.35226,"{'att': 149, 'def': 28}","{'att': 197, 'def': 25}",6,9,1,3,0.1586,l,2015-09-12 20:00:00,0,0,1,0,-2.069218
h,2.24126,0.419797,2.24126,0.419797,"{'att': 166, 'def': 18}","{'att': 274, 'def': 22}",6,5,2,0,2.7306999999999997,w,2015-09-20 20:30:00,1,0,0,3,1.821463
a,1.36664,1.31656,0.612363,0.562291,"{'att': 263, 'def': 20}","{'att': 189, 'def': 30}",1,9,1,1,1.3941000000000001,d,2015-09-26 15:00:00,0,1,0,1,0.050072000000000005
h,2.97822,0.607931,2.97822,0.607931,"{'att': 238, 'def': 32}","{'att': 290, 'def': 35}",6,1,3,0,2.8792999999999997,w,2015-10-04 20:00:00,1,0,0,3,2.3702889999999996
a,0.919275,1.19069,0.919275,1.19069,"{'att': 287, 'def': 28}","{'att': 173, 'def': 30}",6,17,2,1,1.1265,w,2015-10-18 14:30:00,1,0,0,3,-0.2714150000000001
h,1.18618,0.870773,1.18618,0.870773,"{'att': 102, 'def': 25}","{'att': 292, 'def': 36}",6,9,0,2,1.5936000000000001,l,2015-10-26 20:30:00,0,0,1,0,0.315407
a,2.72959,1.50769,2.72959,1.50769,"{'att': 129, 'def': 27}","{'att': 229, 'def': 27}",6,5,2,6,2.2403999999999997,l,2015-11-01 20:00:00,0,0,1,0,1.2219
h,0.690045,1.18029,0.690045,1.18029,"{'att': 285, 'def': 29}","{'att': 211, 'def': 28}",4,10,2,0,0.838,w,2015-11-08 20:30:00,1,0,0,3,-0.49024500000000004
h,0.550852,0.617351,0.550852,0.617351,"{'att': 130, 'def': 32}","{'att': 292, 'def': 20}",8,3,0,2,1.175,l,2015-11-21 20:00:00,0,0,1,0,-0.06649899999999997
a,1.23372,1.65377,1.23372,0.899498,"{'att': 177, 'def': 20}","{'att': 267, 'def': 29}",2,5,2,2,0.921,d,2015-11-30 20:00:00,0,1,0,1,0.3342219999999999
