h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.530811,0.419816,0.530811,0.419816,"{'att': 125, 'def': 26}","{'att': 294, 'def': 24}",5,3,0,0,1.3957,d,2018-07-29 16:30:00,0,1,0,1,0.11099500000000001
a,0.136088,1.57608,0.136088,1.57608,"{'att': 265, 'def': 16}","{'att': 143, 'def': 32}",2,2,0,1,0.194,l,2018-08-04 16:30:00,0,0,1,0,-1.439992
h,1.03474,0.739078,1.03474,0.739078,"{'att': 174, 'def': 11}","{'att': 147, 'def': 18}",3,4,3,1,1.5817,w,2018-08-12 16:30:00,1,0,0,3,0.295662
a,0.226771,1.98044,0.226771,1.98044,"{'att': 159, 'def': 36}","{'att': 171, 'def': 29}",2,9,0,3,0.213,l,2018-08-18 16:30:00,0,0,1,0,-1.753669
h,0.304714,1.42864,0.304714,0.674363,"{'att': 130, 'def': 12}","{'att': 212, 'def': 16}",2,4,0,1,0.3303,l,2018-08-24 19:30:00,0,0,1,0,-0.36964900000000006
a,0.354815,0.219556,0.354815,0.219556,"{'att': 196, 'def': 14}","{'att': 196, 'def': 28}",1,1,0,0,1.3725,d,2018-09-02 11:00:00,0,1,0,1,0.135259
h,2.42762,0.429981,2.42762,0.429981,"{'att': 160, 'def': 22}","{'att': 235, 'def': 20}",6,4,4,0,2.8194999999999997,w,2018-09-15 16:00:00,1,0,0,3,1.9976390000000002
h,2.18691,1.54017,2.18691,0.785897,"{'att': 228, 'def': 15}","{'att': 206, 'def': 30}",3,10,2,2,1.8585,d,2018-09-22 13:30:00,0,1,0,1,1.4010130000000003
a,1.59227,2.07423,1.59227,2.07423,"{'att': 185, 'def': 19}","{'att': 206, 'def': 32}",6,5,1,2,1.0312000000000001,l,2018-09-29 08:30:00,0,0,1,0,-0.48195999999999994
h,1.75895,0.21336,1.75895,0.21336,"{'att': 170, 'def': 26}","{'att': 303, 'def': 16}",7,2,1,1,2.5568,d,2018-10-05 16:30:00,0,1,0,1,1.54559
a,2.12445,2.04181,1.20546,2.04181,"{'att': 323, 'def': 12}","{'att': 155, 'def': 31}",2,5,3,2,1.4213,w,2018-10-21 13:30:00,1,0,0,3,-0.8363499999999999
h,0.442165,1.04509,0.442165,1.04509,"{'att': 194, 'def': 19}","{'att': 269, 'def': 29}",3,3,2,2,0.6685,d,2018-10-27 13:30:00,0,1,0,1,-0.6029250000000002
a,1.1611,1.59687,1.1611,1.59687,"{'att': 270, 'def': 23}","{'att': 187, 'def': 27}",2,12,1,3,1.0253999999999999,l,2018-11-03 11:00:00,0,0,1,0,-0.43577
h,1.27383,0.790198,1.27383,0.790198,"{'att': 246, 'def': 15}","{'att': 344, 'def': 27}",7,5,2,0,1.7452,w,2018-11-09 16:30:00,1,0,0,3,0.48363200000000006
a,0.88537,2.01736,0.88537,2.01736,"{'att': 295, 'def': 20}","{'att': 190, 'def': 28}",6,10,0,3,0.5584,l,2018-11-25 13:30:00,0,0,1,0,-1.13199
h,1.72589,1.15663,1.72589,1.15663,"{'att': 256, 'def': 17}","{'att': 174, 'def': 15}",1,12,4,2,1.8032,w,2018-12-03 16:30:00,1,0,0,3,0.5692599999999999
a,0.439316,2.33412,0.439316,2.33412,"{'att': 260, 'def': 23}","{'att': 213, 'def': 37}",1,5,0,2,0.1741,l,2018-12-10 16:30:00,0,0,1,0,-1.894804
h,1.26872,0.488326,1.26872,0.488326,"{'att': 353, 'def': 25}","{'att': 143, 'def': 23}",2,7,2,0,2.1682,w,2019-03-02 11:00:00,1,0,0,3,0.780394
a,0.227139,0.775478,0.227139,0.775478,"{'att': 239, 'def': 12}","{'att': 193, 'def': 27}",3,1,0,0,0.7049000000000001,d,2019-03-10 11:00:00,0,1,0,1,-0.548339
h,0.528607,1.50763,0.528607,1.50763,"{'att': 169, 'def': 16}","{'att': 157, 'def': 21}",5,3,2,0,0.47740000000000005,w,2019-03-16 16:00:00,1,0,0,3,-0.979023
a,1.44987,0.883228,1.44987,0.883228,"{'att': 240, 'def': 20}","{'att': 224, 'def': 30}",8,4,1,0,1.8394,w,2019-03-29 15:30:00,1,0,0,3,0.566642
a,0.385177,0.589412,0.385177,0.589412,"{'att': 213, 'def': 23}","{'att': 304, 'def': 34}",2,3,0,0,1.0563,d,2019-04-07 14:30:00,0,1,0,1,-0.20423500000000006
h,2.34193,1.65138,2.34193,1.65138,"{'att': 135, 'def': 24}","{'att': 277, 'def': 16}",5,3,0,0,1.8439999999999999,d,2019-04-13 12:00:00,0,1,0,1,0.69055
a,1.22614,1.06723,1.22614,1.06723,"{'att': 204, 'def': 11}","{'att': 111, 'def': 27}",5,8,2,1,1.4929,w,2019-04-20 09:30:00,1,0,0,3,0.1589100000000001
h,1.74986,0.680616,0.995581,0.680616,"{'att': 360, 'def': 20}","{'att': 106, 'def': 15}",6,5,3,0,2.2691000000000003,w,2019-04-25 18:30:00,1,0,0,3,0.31496500000000005
