h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.11666,0.15657,1.11666,0.15657,"{'att': 157, 'def': 23}","{'att': 338, 'def': 19}",7,0,0,0,2.2195,d,2016-07-30 18:30:00,0,1,0,1,0.96009
a,1.00697,0.377741,1.00697,0.377741,"{'att': 60, 'def': 17}","{'att': 248, 'def': 19}",10,2,0,0,1.9801000000000002,d,2016-08-06 18:00:00,0,1,0,1,0.6292289999999999
h,1.52554,1.63295,0.771269,1.63295,"{'att': 65, 'def': 21}","{'att': 253, 'def': 11}",14,3,3,2,1.1722,w,2016-08-12 20:30:00,1,0,0,3,-0.8616809999999999
h,0.775779,0.960765,0.775779,0.960765,"{'att': 166, 'def': 21}","{'att': 240, 'def': 25}",5,5,1,1,1.1371,d,2016-08-20 18:00:00,0,1,0,1,-0.18498599999999998
h,1.4381,0.066087,1.4381,0.066087,"{'att': 180, 'def': 24}","{'att': 320, 'def': 20}",10,1,3,0,2.5422,w,2016-08-27 19:00:00,1,0,0,3,1.372013
a,2.28845,0.474489,1.53418,0.474489,"{'att': 230, 'def': 14}","{'att': 301, 'def': 10}",6,3,5,0,2.6597,w,2016-09-11 20:00:00,1,0,0,3,1.0596910000000002
h,2.77633,0.42655,2.02205,0.42655,"{'att': 184, 'def': 31}","{'att': 191, 'def': 15}",16,3,4,1,2.8353,w,2016-09-19 20:30:00,1,0,0,3,1.5955000000000001
a,1.67139,0.969078,1.67139,0.214802,"{'att': 139, 'def': 19}","{'att': 209, 'def': 18}",8,0,2,2,1.9241,d,2016-09-25 20:30:00,0,1,0,1,1.456588
h,3.22068,1.27448,1.71213,1.27448,"{'att': 206, 'def': 25}","{'att': 148, 'def': 21}",9,8,4,2,2.6599,w,2016-10-02 17:30:00,1,0,0,3,0.4376499999999999
a,2.00517,0.369649,2.00517,0.369649,"{'att': 160, 'def': 23}","{'att': 295, 'def': 19}",7,2,2,0,2.6257,w,2016-10-16 15:00:00,1,0,0,3,1.6355210000000002
h,1.40489,0.428507,1.40489,0.428507,"{'att': 194, 'def': 24}","{'att': 332, 'def': 24}",9,3,1,0,2.3164,w,2016-10-24 20:30:00,1,0,0,3,0.976383
h,1.21085,0.517489,1.21085,0.517489,"{'att': 164, 'def': 33}","{'att': 224, 'def': 34}",8,6,1,0,2.0058,w,2016-10-30 18:00:00,1,0,0,3,0.693361
a,1.37192,1.69368,1.37192,1.69368,"{'att': 158, 'def': 25}","{'att': 237, 'def': 23}",3,3,1,2,1.0962,l,2016-11-06 18:00:00,0,0,1,0,-0.32176000000000005
h,1.52349,1.56252,0.769211,1.56252,"{'att': 191, 'def': 14}","{'att': 227, 'def': 19}",10,4,3,1,1.3155999999999999,w,2016-11-20 20:30:00,1,0,0,3,-0.7933089999999999
a,1.29248,0.929763,1.29248,0.929763,"{'att': 236, 'def': 14}","{'att': 142, 'def': 37}",2,4,1,2,1.6845,l,2016-11-27 20:00:00,0,0,1,0,0.36271700000000007
h,1.08589,0.599174,1.08589,0.599174,"{'att': 109, 'def': 29}","{'att': 243, 'def': 16}",12,5,2,0,1.7419000000000002,w,2016-11-30 20:30:00,1,0,0,3,0.48671600000000004
a,0.710933,0.201468,0.710933,0.201468,"{'att': 183, 'def': 18}","{'att': 238, 'def': 27}",8,7,0,0,1.8765,d,2016-12-03 20:00:00,0,1,0,1,0.5094650000000001
a,0.406861,0.302897,0.406861,0.302897,"{'att': 169, 'def': 16}","{'att': 257, 'def': 22}",7,5,0,0,1.3553000000000002,d,2017-03-04 13:30:00,0,1,0,1,0.10396399999999995
a,0.966106,0.850862,0.966106,0.850862,"{'att': 102, 'def': 16}","{'att': 251, 'def': 9}",13,3,0,1,1.4031,l,2017-03-12 08:30:00,0,0,1,0,0.11524400000000001
h,2.99607,0.28654,2.24179,0.28654,"{'att': 148, 'def': 20}","{'att': 269, 'def': 17}",14,2,2,0,2.8956,w,2017-03-19 16:30:00,1,0,0,3,1.95525
a,0.913294,0.588563,0.913294,0.588563,"{'att': 260, 'def': 32}","{'att': 274, 'def': 18}",7,5,2,0,1.6624999999999999,w,2017-04-02 12:00:00,1,0,0,3,0.3247310000000001
h,1.01174,0.78695,1.01174,0.78695,"{'att': 102, 'def': 14}","{'att': 248, 'def': 35}",7,3,1,1,1.5862,d,2017-04-08 17:00:00,0,1,0,1,0.22479000000000005
a,1.41758,1.50157,1.41758,1.50157,"{'att': 148, 'def': 16}","{'att': 320, 'def': 20}",3,6,1,2,1.3183,l,2017-04-16 18:00:00,0,0,1,0,-0.08399000000000001
h,3.55008,0.676984,3.55008,0.676984,"{'att': 131, 'def': 25}","{'att': 247, 'def': 6}",21,3,2,0,2.8853999999999997,w,2017-04-22 12:00:00,1,0,0,3,2.873096
a,1.198,0.709196,0.443728,0.709196,"{'att': 144, 'def': 19}","{'att': 307, 'def': 26}",8,5,1,0,1.8656000000000001,w,2017-04-26 15:00:00,1,0,0,3,-0.26546800000000004
a,1.62729,0.142083,1.62729,0.142083,"{'att': 170, 'def': 30}","{'att': 274, 'def': 24}",17,6,2,0,2.6151999999999997,w,2017-05-01 11:00:00,1,0,0,3,1.485207
h,0.555323,0.9026,0.555323,0.9026,"{'att': 154, 'def': 23}","{'att': 282, 'def': 13}",5,2,0,1,0.9138999999999999,l,2017-05-07 17:00:00,0,0,1,0,-0.34727699999999995
a,1.46161,1.44192,1.46161,1.44192,"{'att': 228, 'def': 12}","{'att': 191, 'def': 17}",10,11,3,1,1.3719000000000001,w,2017-05-13 14:00:00,1,0,0,3,0.019689999999999985
h,1.57059,0.470888,1.57059,0.470888,"{'att': 231, 'def': 16}","{'att': 136, 'def': 24}",8,10,1,0,2.2400999999999995,w,2017-05-17 17:30:00,1,0,0,3,1.099702
a,1.01892,0.538273,1.01892,0.538273,"{'att': 171, 'def': 16}","{'att': 244, 'def': 20}",5,11,2,0,1.8214,w,2017-05-21 13:00:00,1,0,0,3,0.48064700000000005
