h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.722418,0.893547,0.722418,0.893547,"{'att': 187, 'def': 17}","{'att': 152, 'def': 21}",5,5,1,0,1.1742,w,2017-07-15 15:30:00,1,0,0,3,-0.17112899999999998
h,0.674356,1.45904,0.674356,1.45904,"{'att': 225, 'def': 20}","{'att': 161, 'def': 22}",4,16,0,0,0.7424999999999999,d,2017-07-23 13:00:00,0,1,0,1,-0.7846839999999999
a,1.64066,1.22864,1.64066,1.22864,"{'att': 207, 'def': 27}","{'att': 138, 'def': 18}",2,10,1,1,1.7229999999999999,d,2017-07-29 13:00:00,0,1,0,1,0.41202000000000005
h,0.499663,0.916858,0.499663,0.916858,"{'att': 179, 'def': 23}","{'att': 317, 'def': 22}",2,1,3,2,0.8792,w,2017-08-05 13:00:00,1,0,0,3,-0.4171949999999999
a,0.164788,1.64976,0.164788,0.89548,"{'att': 184, 'def': 16}","{'att': 276, 'def': 21}",3,8,0,0,0.1837,d,2017-08-08 15:30:00,0,1,0,1,-0.7306920000000001
h,0.208331,1.83025,0.208331,1.07597,"{'att': 219, 'def': 18}","{'att': 387, 'def': 20}",2,6,1,4,0.16549999999999998,l,2017-08-12 13:00:00,0,0,1,0,-0.867639
a,1.51035,1.73436,1.51035,1.73436,"{'att': 206, 'def': 24}","{'att': 199, 'def': 20}",5,12,1,1,1.2054,d,2017-08-20 15:30:00,0,1,0,1,-0.22400999999999982
a,0.946892,0.898598,0.946892,0.898598,"{'att': 133, 'def': 22}","{'att': 280, 'def': 28}",3,2,0,1,1.3772,l,2017-08-25 18:00:00,0,0,1,0,0.04829399999999995
h,0.354584,1.86144,0.354584,1.86144,"{'att': 328, 'def': 18}","{'att': 157, 'def': 26}",0,9,0,1,0.2939,l,2017-09-10 14:30:00,0,0,1,0,-1.506856
a,0.14644,3.75584,0.14644,3.00157,"{'att': 277, 'def': 28}","{'att': 171, 'def': 22}",2,21,0,3,0.0148,l,2017-09-18 18:00:00,0,0,1,0,-2.85513
h,1.37984,0.600161,1.37984,0.600161,"{'att': 190, 'def': 24}","{'att': 264, 'def': 14}",5,4,1,0,2.0671,w,2017-09-24 14:30:00,1,0,0,3,0.779679
a,0.446447,1.13841,0.446447,0.38413,"{'att': 276, 'def': 30}","{'att': 167, 'def': 34}",1,4,0,0,0.5976,d,2017-10-01 12:00:00,0,1,0,1,0.062316999999999956
h,0.779794,0.318912,0.779794,0.318912,"{'att': 152, 'def': 26}","{'att': 123, 'def': 18}",3,1,1,0,1.7989000000000002,w,2017-10-15 12:00:00,1,0,0,3,0.460882
a,1.10873,1.33457,1.10873,1.33457,"{'att': 185, 'def': 20}","{'att': 203, 'def': 16}",8,7,2,2,1.1397,d,2017-10-21 09:30:00,0,1,0,1,-0.22584000000000004
h,1.20075,0.715817,1.20075,0.715817,"{'att': 168, 'def': 21}","{'att': 273, 'def': 17}",7,3,2,1,1.7934,w,2017-10-30 14:00:00,1,0,0,3,0.48493299999999995
a,0.234339,1.43737,0.234339,1.43737,"{'att': 304, 'def': 25}","{'att': 173, 'def': 17}",1,4,1,3,0.3035,l,2017-11-05 16:00:00,0,0,1,0,-1.203031
h,1.72885,1.05075,1.72885,0.296478,"{'att': 283, 'def': 45}","{'att': 151, 'def': 12}",6,2,2,0,1.8905,w,2017-11-19 08:30:00,1,0,0,3,1.432372
