h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.83219,2.33103,1.07791,2.33103,"{'att': 126, 'def': 13}","{'att': 301, 'def': 20}",4,1,2,2,1.0017999999999998,d,2022-07-17 17:00:00,0,1,0,1,-1.2531200000000002
h,1.33459,2.5345,0.580319,2.5345,"{'att': 189, 'def': 33}","{'att': 207, 'def': 17}",2,10,1,4,0.5751,l,2022-07-23 17:00:00,0,0,1,0,-1.954181
a,2.07336,1.42402,0.564806,1.42402,"{'att': 294, 'def': 15}","{'att': 232, 'def': 18}",3,12,3,1,1.9323000000000001,w,2022-07-29 15:00:00,1,0,0,3,-0.859214
h,1.58991,0.433066,1.58991,0.433066,"{'att': 135, 'def': 22}","{'att': 231, 'def': 44}",3,6,3,0,2.3522000000000003,w,2022-08-06 17:00:00,1,0,0,3,1.156844
a,0.756906,0.669511,0.756906,0.669511,"{'att': 196, 'def': 23}","{'att': 346, 'def': 18}",4,9,0,0,1.3954,d,2022-08-13 17:00:00,0,1,0,1,0.087395
h,1.77703,0.560964,1.77703,0.560964,"{'att': 135, 'def': 25}","{'att': 328, 'def': 18}",9,7,2,0,2.3361,w,2022-08-21 17:00:00,1,0,0,3,1.216066
a,2.0302,0.665258,2.0302,0.665258,"{'att': 220, 'def': 19}","{'att': 292, 'def': 20}",5,4,4,1,2.359,w,2022-08-28 14:30:00,1,0,0,3,1.3649419999999997
h,1.01078,2.14889,1.01078,2.14889,"{'att': 221, 'def': 15}","{'att': 189, 'def': 21}",6,15,2,1,0.5581,w,2022-09-03 15:30:00,1,0,0,3,-1.1381100000000002
a,0.182274,3.36358,0.182274,1.10075,"{'att': 149, 'def': 20}","{'att': 365, 'def': 38}",4,10,1,4,0.0196,l,2022-09-10 14:30:00,0,0,1,0,-0.9184759999999998
h,2.1093,1.25789,2.1093,1.25789,"{'att': 235, 'def': 21}","{'att': 152, 'def': 21}",5,17,3,1,2.047,w,2022-09-18 13:30:00,1,0,0,3,0.8514100000000002
a,0.951916,1.56212,0.951916,1.56212,"{'att': 184, 'def': 18}","{'att': 315, 'def': 21}",4,5,0,0,0.8292999999999999,d,2022-10-03 16:00:00,0,1,0,1,-0.610204
a,1.17907,2.5388,1.17907,1.78452,"{'att': 233, 'def': 12}","{'att': 208, 'def': 31}",5,13,2,3,0.4677,l,2022-10-09 16:00:00,0,0,1,0,-0.60545
h,2.1252,1.28893,2.1252,0.534651,"{'att': 118, 'def': 18}","{'att': 253, 'def': 19}",10,4,2,3,2.0,l,2022-10-15 13:30:00,0,0,1,0,1.590549
a,1.66538,0.634327,1.66538,0.634327,"{'att': 175, 'def': 16}","{'att': 324, 'def': 27}",16,4,2,0,2.2352999999999996,w,2022-10-22 11:00:00,1,0,0,3,1.031053
h,0.340249,1.65421,0.340249,0.899933,"{'att': 274, 'def': 23}","{'att': 198, 'def': 19}",3,18,0,1,0.3202,l,2022-10-30 16:30:00,0,0,1,0,-0.559684
a,2.8963,0.735037,1.38775,0.735037,"{'att': 112, 'def': 15}","{'att': 235, 'def': 17}",7,10,3,3,2.7436000000000003,d,2022-11-05 13:30:00,0,1,0,1,0.652713
a,1.34187,2.48279,1.34187,2.48279,"{'att': 172, 'def': 24}","{'att': 289, 'def': 24}",5,7,1,5,0.5837,l,2022-11-13 11:00:00,0,0,1,0,-1.1409200000000002
h,1.40883,0.942462,1.40883,0.942462,"{'att': 79, 'def': 20}","{'att': 322, 'def': 26}",15,3,2,2,1.7309999999999999,d,2023-03-05 13:30:00,0,1,0,1,0.466368
h,0.658653,0.992145,0.658653,0.992145,"{'att': 144, 'def': 20}","{'att': 242, 'def': 19}",7,5,3,1,1.0219,w,2023-03-11 16:00:00,1,0,0,3,-0.333492
a,0.996678,2.3401,0.996678,1.58582,"{'att': 153, 'def': 18}","{'att': 241, 'def': 16}",8,8,2,3,0.48660000000000003,l,2023-03-18 16:30:00,0,0,1,0,-0.589142
a,2.18925,0.441162,2.18925,0.441162,"{'att': 266, 'def': 21}","{'att': 307, 'def': 16}",18,4,6,0,2.5768000000000004,w,2023-04-02 11:00:00,1,0,0,3,1.7480879999999999
h,2.43458,1.10259,2.43458,0.348314,"{'att': 167, 'def': 16}","{'att': 268, 'def': 23}",9,5,3,1,2.5182,w,2023-04-09 16:00:00,1,0,0,3,2.086266
a,1.39786,0.64761,1.39786,0.64761,"{'att': 234, 'def': 16}","{'att': 310, 'def': 24}",10,7,2,0,2.0041,w,2023-04-15 13:30:00,1,0,0,3,0.7502500000000001
a,1.48438,2.26418,1.48438,1.5099,"{'att': 184, 'def': 22}","{'att': 264, 'def': 23}",10,12,3,4,0.7827999999999999,l,2023-04-24 16:00:00,0,0,1,0,-0.025519999999999987
h,1.50457,0.769561,1.50457,0.769561,"{'att': 171, 'def': 20}","{'att': 384, 'def': 20}",10,3,1,1,1.9895,d,2023-04-29 16:00:00,0,1,0,1,0.7350089999999999
h,2.68782,0.225239,2.68782,0.225239,"{'att': 131, 'def': 14}","{'att': 190, 'def': 9}",19,1,2,1,2.8638000000000003,w,2023-05-07 16:00:00,1,0,0,3,2.4625809999999997
a,0.542322,0.746637,0.542322,0.746637,"{'att': 317, 'def': 21}","{'att': 195, 'def': 21}",3,17,2,2,1.1359,d,2023-05-13 13:30:00,0,1,0,1,-0.20431500000000002
h,2.5298,0.355385,2.5298,0.355385,"{'att': 241, 'def': 15}","{'att': 257, 'def': 30}",7,5,3,0,2.7449,w,2023-05-21 16:00:00,1,0,0,3,2.1744149999999998
h,0.788709,0.909711,0.788709,0.909711,"{'att': 157, 'def': 10}","{'att': 299, 'def': 14}",10,8,0,0,1.2471999999999999,d,2023-05-27 16:00:00,0,1,0,1,-0.12100200000000005
a,0.770772,1.03978,0.770772,1.03978,"{'att': 116, 'def': 18}","{'att': 370, 'def': 17}",9,9,2,2,1.0932,d,2023-06-03 14:00:00,0,1,0,1,-0.2690079999999999
