h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.97994,0.397953,1.97994,0.397953,"{'att': 254, 'def': 24}","{'att': 293, 'def': 21}",13,3,3,1,2.6484,w,2022-07-17 12:00:00,1,0,0,3,1.581987
a,0.648684,1.44903,0.648684,1.44903,"{'att': 188, 'def': 28}","{'att': 309, 'def': 19}",8,8,0,3,0.6573,l,2022-07-23 12:00:00,0,0,1,0,-0.800346
h,1.63303,0.563804,0.878759,0.563804,"{'att': 118, 'def': 15}","{'att': 212, 'def': 15}",6,9,2,1,2.2727,w,2022-07-30 17:00:00,1,0,0,3,0.314955
h,3.59651,0.488613,2.84224,0.488613,"{'att': 158, 'def': 12}","{'att': 329, 'def': 18}",13,4,2,1,2.8816,w,2022-08-07 17:00:00,1,0,0,3,2.353627
a,0.461554,2.26226,0.461554,2.26226,"{'att': 247, 'def': 15}","{'att': 287, 'def': 22}",14,17,0,3,0.2363,l,2022-08-14 17:00:00,0,0,1,0,-1.800706
a,1.48291,2.6538,0.728634,1.11977,"{'att': 224, 'def': 17}","{'att': 248, 'def': 15}",5,12,2,2,0.5513,d,2022-08-20 17:00:00,0,1,0,1,-0.39113599999999993
h,6.10289,0.131437,3.84007,0.131437,"{'att': 190, 'def': 24}","{'att': 222, 'def': 11}",11,2,4,1,2.9998,w,2022-08-26 17:00:00,1,0,0,3,3.708633
a,2.14889,1.01078,2.14889,1.01078,"{'att': 189, 'def': 21}","{'att': 221, 'def': 15}",15,6,1,2,2.2426000000000004,l,2022-09-03 15:30:00,0,0,1,0,1.1381100000000002
h,0.928425,1.4902,0.928425,1.4902,"{'att': 170, 'def': 19}","{'att': 230, 'def': 23}",14,13,2,1,0.9294,w,2022-09-09 17:00:00,1,0,0,3,-0.561775
h,1.4973,0.33879,1.4973,0.33879,"{'att': 98, 'def': 10}","{'att': 296, 'def': 26}",10,1,1,1,2.401,d,2022-09-18 13:30:00,0,1,0,1,1.1585100000000002
a,0.446632,3.98502,0.446632,2.47647,"{'att': 212, 'def': 10}","{'att': 348, 'def': 19}",10,16,1,4,0.0223,l,2022-10-01 11:00:00,0,0,1,0,-2.029838
h,1.08646,0.750195,1.08646,0.750195,"{'att': 239, 'def': 19}","{'att': 249, 'def': 15}",12,4,4,0,1.6287,w,2022-10-08 16:00:00,1,0,0,3,0.33626500000000004
a,0.568743,1.09552,0.568743,1.09552,"{'att': 233, 'def': 28}","{'att': 337, 'def': 14}",6,9,0,2,0.8585,l,2022-10-16 11:00:00,0,0,1,0,-0.526777
a,0.0636833,6.12887,0.0636833,6.12887,"{'att': 363, 'def': 11}","{'att': 192, 'def': 16}",2,22,0,7,0.0,l,2022-10-24 17:00:00,0,0,1,0,-6.0651867
h,1.75053,2.08141,0.996257,1.32713,"{'att': 169, 'def': 19}","{'att': 213, 'def': 17}",5,5,2,2,1.0935,d,2022-10-30 11:00:00,0,1,0,1,-0.330873
h,1.00667,1.68785,1.00667,1.68785,"{'att': 284, 'def': 19}","{'att': 245, 'def': 26}",2,7,1,1,0.8026,d,2022-11-05 11:00:00,0,1,0,1,-0.6811800000000001
a,2.52448,0.509278,2.52448,0.509278,"{'att': 293, 'def': 13}","{'att': 151, 'def': 19}",15,3,2,0,2.6581,w,2022-11-13 13:30:00,1,0,0,3,2.015202
h,1.35028,0.792854,1.35028,0.792854,"{'att': 261, 'def': 18}","{'att': 189, 'def': 20}",5,3,2,0,1.8762999999999999,w,2023-03-05 16:30:00,1,0,0,3,0.557426
h,1.16098,1.12895,1.16098,1.12895,"{'att': 231, 'def': 32}","{'att': 199, 'def': 18}",8,5,0,4,1.3411000000000002,l,2023-03-10 16:00:00,0,0,1,0,0.03203
a,0.0417534,1.38088,0.0417534,0.626607,"{'att': 110, 'def': 31}","{'att': 142, 'def': 28}",1,2,0,3,0.15159999999999998,l,2023-03-18 13:30:00,0,0,1,0,-0.5848536
a,0.669177,1.50393,0.669177,0.749659,"{'att': 232, 'def': 18}","{'att': 73, 'def': 12}",3,6,2,0,0.6119000000000001,w,2023-04-01 11:00:00,1,0,0,3,-0.08048199999999994
h,1.00689,1.06447,1.00689,1.06447,"{'att': 195, 'def': 26}","{'att': 320, 'def': 13}",13,5,1,2,1.2687,l,2023-04-09 11:00:00,0,0,1,0,-0.057579999999999965
h,0.64761,1.39786,0.64761,1.39786,"{'att': 310, 'def': 24}","{'att': 234, 'def': 16}",7,10,0,2,0.7159000000000001,l,2023-04-15 13:30:00,0,0,1,0,-0.7502500000000001
a,0.470888,1.36742,0.470888,1.36742,"{'att': 145, 'def': 34}","{'att': 239, 'def': 20}",0,5,0,1,0.5418000000000001,l,2023-04-23 13:30:00,0,0,1,0,-0.8965320000000001
h,2.00655,0.416555,2.00655,0.416555,"{'att': 244, 'def': 18}","{'att': 234, 'def': 20}",8,1,3,1,2.5519,w,2023-04-30 13:30:00,1,0,0,3,1.5899949999999998
a,1.5744,2.1089,0.820122,2.1089,"{'att': 271, 'def': 18}","{'att': 235, 'def': 15}",7,15,0,3,0.9833999999999999,l,2023-05-08 14:00:00,0,0,1,0,-1.2887780000000002
h,2.11429,0.274526,2.11429,0.274526,"{'att': 198, 'def': 24}","{'att': 178, 'def': 16}",11,5,1,0,2.6871,w,2023-05-14 16:00:00,1,0,0,3,1.839764
a,0.449381,1.24,0.449381,1.24,"{'att': 223, 'def': 19}","{'att': 329, 'def': 22}",3,3,0,4,0.6735,l,2023-05-22 16:00:00,0,0,1,0,-0.790619
h,0.648892,1.28121,0.648892,1.28121,"{'att': 354, 'def': 17}","{'att': 231, 'def': 7}",8,15,1,1,0.7992,d,2023-05-27 16:00:00,0,1,0,1,-0.6323179999999999
a,1.73383,1.27448,1.73383,1.27448,"{'att': 277, 'def': 23}","{'att': 227, 'def': 20}",11,14,0,1,1.7298,l,2023-06-03 14:00:00,0,0,1,0,0.4593499999999999
