h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.20929,0.949188,0.455012,0.949188,"{'att': 258, 'def': 14}","{'att': 135, 'def': 23}",5,11,2,0,1.6527999999999998,w,2019-07-14 13:30:00,1,0,0,3,-0.494176
h,1.16054,1.24534,1.16054,1.24534,"{'att': 238, 'def': 20}","{'att': 223, 'def': 23}",3,4,2,3,1.2971,l,2019-07-20 13:30:00,0,0,1,0,-0.08479999999999999
a,0.947916,0.93685,0.947916,0.93685,"{'att': 161, 'def': 19}","{'att': 329, 'def': 18}",12,4,1,2,1.3569,l,2019-07-27 11:00:00,0,0,1,0,0.01106600000000002
h,1.05107,3.06176,1.05107,3.06176,"{'att': 211, 'def': 22}","{'att': 192, 'def': 28}",1,5,1,2,0.2294,l,2019-08-03 14:30:00,0,0,1,0,-2.0106900000000003
a,0.410793,1.21501,0.410793,1.21501,"{'att': 177, 'def': 13}","{'att': 169, 'def': 17}",6,12,0,1,0.6243000000000001,l,2019-08-12 18:00:00,0,0,1,0,-0.804217
a,1.95456,0.887251,1.95456,0.887251,"{'att': 223, 'def': 11}","{'att': 203, 'def': 13}",7,6,3,1,2.2113,w,2019-08-17 12:00:00,1,0,0,3,1.067309
h,1.08984,1.80278,1.08984,1.80278,"{'att': 209, 'def': 26}","{'att': 134, 'def': 20}",4,7,1,2,0.8233,l,2019-08-25 17:00:00,0,0,1,0,-0.7129400000000001
h,0.625301,1.3511,0.625301,1.3511,"{'att': 217, 'def': 23}","{'att': 267, 'def': 22}",5,6,0,0,0.6909000000000001,d,2019-08-30 18:00:00,0,1,0,1,-0.725799
a,2.40543,1.94209,0.896879,1.03717,"{'att': 242, 'def': 21}","{'att': 206, 'def': 23}",2,10,2,4,1.7877,l,2019-09-15 16:00:00,0,0,1,0,-0.14029099999999994
a,2.58573,1.50822,2.58573,1.50822,"{'att': 174, 'def': 17}","{'att': 268, 'def': 36}",6,3,1,1,2.1776,d,2019-09-21 11:00:00,0,1,0,1,1.07751
h,1.76105,0.23468,1.00678,0.23468,"{'att': 171, 'def': 26}","{'att': 217, 'def': 21}",3,0,2,0,2.6664,w,2019-09-28 11:00:00,1,0,0,3,0.7721
a,2.46547,0.861406,1.67602,0.861406,"{'att': 263, 'def': 22}","{'att': 186, 'def': 22}",4,6,2,0,2.5264,w,2019-10-05 17:00:00,1,0,0,3,0.8146140000000001
a,0.694933,1.28956,0.694933,1.28956,"{'att': 216, 'def': 12}","{'att': 150, 'def': 16}",1,12,1,0,0.8896999999999999,w,2019-10-20 09:30:00,1,0,0,3,-0.594627
h,0.145866,1.91545,0.145866,1.91545,"{'att': 258, 'def': 25}","{'att': 197, 'def': 7}",2,10,0,2,0.1907,l,2019-10-27 11:00:00,0,0,1,0,-1.769584
h,1.20464,0.611383,1.20464,0.611383,"{'att': 244, 'def': 19}","{'att': 217, 'def': 21}",4,9,0,0,1.8927,d,2019-11-04 13:30:00,0,1,0,1,0.5932569999999999
a,0.486694,3.0737,0.486694,2.31942,"{'att': 259, 'def': 20}","{'att': 275, 'def': 21}",1,6,0,2,0.08990000000000001,l,2019-11-09 16:00:00,0,0,1,0,-1.832726
a,0.660476,1.25424,0.660476,1.25424,"{'att': 316, 'def': 8}","{'att': 234, 'def': 15}",2,17,0,1,0.8696,l,2019-11-24 16:00:00,0,0,1,0,-0.5937640000000001
h,0.746984,0.76611,0.746984,0.76611,"{'att': 178, 'def': 16}","{'att': 304, 'def': 22}",0,4,0,1,1.3258,l,2019-11-30 11:00:00,0,0,1,0,-0.019125999999999976
h,0.624894,1.97773,0.624894,1.97773,"{'att': 154, 'def': 30}","{'att': 178, 'def': 18}",4,4,2,3,0.29969999999999997,l,2019-12-08 11:00:00,0,0,1,0,-1.352836
h,1.63845,1.27373,1.63845,0.519451,"{'att': 199, 'def': 15}","{'att': 191, 'def': 30}",2,1,1,1,1.6631,d,2020-02-28 15:30:00,0,1,0,1,1.118999
a,1.21562,0.540871,1.21562,0.540871,"{'att': 248, 'def': 37}","{'att': 183, 'def': 33}",3,7,1,0,1.9419,w,2020-03-08 11:00:00,1,0,0,3,0.6747489999999999
