h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.12122,1.66051,2.36694,1.66051,"{'att': 145, 'def': 11}","{'att': 244, 'def': 20}",14,2,3,1,2.3079,w,2021-07-24 16:30:00,1,0,0,3,0.7064300000000001
a,2.85415,2.26563,2.09987,1.51136,"{'att': 207, 'def': 26}","{'att': 234, 'def': 11}",10,3,4,2,1.7719,w,2021-08-01 17:00:00,1,0,0,3,0.5885100000000001
h,0.996821,1.70759,0.996821,1.70759,"{'att': 280, 'def': 12}","{'att': 169, 'def': 21}",7,7,3,2,0.7599,w,2021-08-07 14:00:00,1,0,0,3,-0.710769
a,1.44212,1.18052,0.687846,0.426246,"{'att': 213, 'def': 27}","{'att': 219, 'def': 15}",5,6,1,1,1.5969,d,2021-08-15 14:30:00,0,1,0,1,0.26159999999999994
a,1.97477,0.505235,1.97477,0.505235,"{'att': 153, 'def': 7}","{'att': 331, 'def': 16}",16,10,1,1,2.4625,d,2021-08-21 15:00:00,0,1,0,1,1.469535
h,1.39361,0.431573,1.39361,0.431573,"{'att': 242, 'def': 18}","{'att': 302, 'def': 25}",8,2,1,0,2.1904,w,2021-08-26 17:45:00,1,0,0,3,0.962037
h,2.05106,0.706164,2.05106,0.706164,"{'att': 171, 'def': 10}","{'att': 304, 'def': 17}",17,4,3,1,2.3781,w,2021-09-11 13:30:00,1,0,0,3,1.344896
a,3.0602,0.215112,3.0602,0.215112,"{'att': 199, 'def': 25}","{'att': 349, 'def': 22}",17,3,3,1,2.9103999999999997,w,2021-09-20 15:30:00,1,0,0,3,2.845088
h,2.20068,0.386345,1.44641,0.386345,"{'att': 272, 'def': 28}","{'att': 285, 'def': 7}",14,2,2,1,2.6557999999999997,w,2021-09-25 13:30:00,1,0,0,3,1.060065
h,0.896077,2.0157,0.896077,2.0157,"{'att': 258, 'def': 11}","{'att': 272, 'def': 24}",14,13,1,2,0.5806,l,2021-10-03 13:30:00,0,0,1,0,-1.1196229999999998
a,3.18221,0.830646,3.18221,0.830646,"{'att': 123, 'def': 29}","{'att': 293, 'def': 25}",19,2,1,2,2.7030999999999996,l,2021-10-16 11:00:00,0,0,1,0,2.3515639999999998
h,5.22781,0.587668,4.47354,0.587668,"{'att': 290, 'def': 16}","{'att': 264, 'def': 24}",9,5,7,1,2.9965999999999995,w,2021-10-24 16:00:00,1,0,0,3,3.885872
h,2.58806,1.17708,2.58806,0.422803,"{'att': 151, 'def': 18}","{'att': 320, 'def': 36}",8,5,4,1,2.4156999999999997,w,2021-10-29 16:00:00,1,0,0,3,2.165257
a,0.485989,0.435323,0.485989,0.435323,"{'att': 160, 'def': 13}","{'att': 330, 'def': 25}",12,4,0,0,1.3365,d,2021-11-07 11:00:00,0,1,0,1,0.05066599999999999
h,4.47097,0.684394,4.47097,0.684394,"{'att': 220, 'def': 41}","{'att': 237, 'def': 12}",23,2,5,1,2.9370999999999996,w,2021-11-19 16:00:00,1,0,0,3,3.786576
a,0.926534,1.35796,0.926534,1.35796,"{'att': 252, 'def': 18}","{'att': 258, 'def': 10}",7,12,2,0,0.9711000000000001,w,2021-11-28 17:00:00,1,0,0,3,-0.4314260000000001
h,1.86942,1.03126,1.11514,0.276985,"{'att': 84, 'def': 17}","{'att': 275, 'def': 8}",10,3,2,2,2.0755,d,2021-12-03 16:00:00,0,1,0,1,0.838155
a,2.06385,0.706375,1.30958,0.706375,"{'att': 206, 'def': 15}","{'att': 347, 'def': 24}",4,2,1,1,2.5626,d,2021-12-12 11:00:00,0,1,0,1,0.603205
h,3.2355,0.983901,2.48123,0.983901,"{'att': 173, 'def': 29}","{'att': 241, 'def': 17}",20,7,3,2,2.6724,w,2022-02-28 16:00:00,1,0,0,3,1.4973290000000001
h,1.57356,0.316252,1.57356,0.316252,"{'att': 160, 'def': 30}","{'att': 371, 'def': 15}",10,6,2,0,2.5077,w,2022-03-07 13:30:00,1,0,0,3,1.257308
a,0.823111,1.07219,0.823111,1.07219,"{'att': 195, 'def': 27}","{'att': 331, 'def': 14}",10,1,1,1,1.0872000000000002,d,2022-03-13 13:30:00,0,1,0,1,-0.24907899999999994
h,2.55945,0.178365,2.55945,0.178365,"{'att': 153, 'def': 23}","{'att': 343, 'def': 19}",22,0,3,0,2.8564000000000003,w,2022-03-19 16:30:00,1,0,0,3,2.381085
a,0.977,0.650868,0.977,0.650868,"{'att': 219, 'def': 14}","{'att': 322, 'def': 15}",11,1,0,0,1.5767,d,2022-04-03 16:00:00,0,1,0,1,0.326132
a,0.932487,0.265534,0.932487,0.265534,"{'att': 173, 'def': 35}","{'att': 226, 'def': 30}",12,8,2,0,2.0496,w,2022-04-09 16:30:00,1,0,0,3,0.6669529999999999
h,2.65633,0.968887,1.8678,0.968887,"{'att': 197, 'def': 21}","{'att': 288, 'def': 13}",11,4,3,1,2.5358,w,2022-04-16 13:30:00,1,0,0,3,0.8989129999999999
a,3.48876,0.389506,3.48876,0.389506,"{'att': 265, 'def': 11}","{'att': 361, 'def': 21}",17,6,3,1,2.9326,w,2022-04-25 16:00:00,1,0,0,3,3.099254
h,2.03745,0.646136,2.03745,0.646136,"{'att': 148, 'def': 17}","{'att': 374, 'def': 38}",13,1,3,1,2.379,w,2022-04-30 16:30:00,1,0,0,3,1.3913140000000002
h,2.27088,0.667984,2.27088,0.667984,"{'att': 177, 'def': 32}","{'att': 370, 'def': 17}",13,1,1,0,2.5326,w,2022-05-07 13:30:00,1,0,0,3,1.6028959999999999
a,1.2909,0.635077,0.536623,0.635077,"{'att': 170, 'def': 27}","{'att': 366, 'def': 18}",12,4,1,1,2.0069,d,2022-05-15 13:30:00,0,1,0,1,-0.09845400000000004
a,1.18811,1.08683,1.18811,0.332555,"{'att': 113, 'def': 12}","{'att': 304, 'def': 20}",14,1,0,1,1.3839,l,2022-05-21 14:00:00,0,0,1,0,0.8555550000000001
