h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.14749,0.322065,2.14749,0.322065,"{'att': 119, 'def': 24}","{'att': 338, 'def': 14}",14,5,3,0,2.7422000000000004,w,2020-08-09 14:00:00,1,0,0,3,1.8254249999999999
a,1.45114,1.53065,1.45114,1.53065,"{'att': 216, 'def': 35}","{'att': 320, 'def': 23}",13,5,0,1,1.3385999999999998,l,2020-08-15 16:00:00,0,0,1,0,-0.07950999999999997
h,1.94598,0.663454,1.94598,0.663454,"{'att': 126, 'def': 21}","{'att': 340, 'def': 30}",9,2,2,0,2.4194,w,2020-08-18 17:00:00,1,0,0,3,1.282526
a,1.348,1.23848,1.348,1.23848,"{'att': 122, 'def': 14}","{'att': 312, 'def': 13}",9,4,0,1,1.4499,l,2020-08-22 11:00:00,0,0,1,0,0.10952000000000006
h,0.904273,0.834914,0.904273,0.834914,"{'att': 174, 'def': 17}","{'att': 198, 'def': 23}",14,8,1,1,1.3858,d,2020-08-26 17:30:00,0,1,0,1,0.06935899999999995
h,1.5528,0.62749,1.5528,0.62749,"{'att': 115, 'def': 17}","{'att': 259, 'def': 23}",21,6,1,1,2.1206,d,2020-08-30 17:00:00,0,1,0,1,0.92531
a,0.0,0.0,0.0,0.0,"{'att': 0, 'def': 0}","{'att': 0, 'def': 0}",0,0,3,0,1.32,w,2020-09-13 16:00:00,1,0,0,3,0.0
h,5.32246,0.980698,4.41647,0.226424,"{'att': 129, 'def': 18}","{'att': 273, 'def': 13}",25,2,7,2,2.9732000000000003,w,2020-09-18 17:00:00,1,0,0,3,4.190046000000001
a,1.38558,1.02561,1.38558,0.271335,"{'att': 102, 'def': 22}","{'att': 368, 'def': 22}",17,1,1,1,1.5866,d,2020-09-26 17:00:00,0,1,0,1,1.114245
a,1.11258,1.4769,1.11258,1.4769,"{'att': 165, 'def': 23}","{'att': 326, 'def': 34}",13,1,0,2,1.0548000000000002,l,2020-10-04 17:00:00,0,0,1,0,-0.3643200000000002
h,2.55788,0.800658,1.80361,0.800658,"{'att': 233, 'def': 28}","{'att': 174, 'def': 20}",6,4,3,1,2.6801,w,2020-10-17 13:30:00,1,0,0,3,1.002952
h,1.69185,1.22856,1.69185,1.22856,"{'att': 212, 'def': 20}","{'att': 202, 'def': 25}",3,5,1,3,1.7598,l,2020-10-24 16:00:00,0,0,1,0,0.46329
a,0.213508,1.592,0.213508,1.592,"{'att': 131, 'def': 15}","{'att': 264, 'def': 30}",6,3,0,2,0.1832,l,2020-10-31 13:30:00,0,0,1,0,-1.378492
a,0.998271,2.66564,0.243996,1.91137,"{'att': 263, 'def': 21}","{'att': 193, 'def': 20}",4,12,1,3,0.2801,l,2020-11-08 16:00:00,0,0,1,0,-1.6673740000000001
h,1.48972,0.189986,1.48972,0.189986,"{'att': 157, 'def': 12}","{'att': 270, 'def': 16}",26,3,1,0,2.4334000000000002,w,2020-11-21 11:00:00,1,0,0,3,1.299734
a,0.417643,1.03996,0.417643,1.03996,"{'att': 96, 'def': 20}","{'att': 402, 'def': 29}",10,5,0,1,0.7128,l,2020-11-28 13:30:00,0,0,1,0,-0.622317
h,2.58954,0.649798,1.081,0.649798,"{'att': 151, 'def': 20}","{'att': 268, 'def': 13}",13,2,5,0,2.6828,w,2020-12-05 16:00:00,1,0,0,3,0.431202
h,3.04922,1.31638,3.04922,0.562107,"{'att': 217, 'def': 21}","{'att': 298, 'def': 26}",11,7,5,0,2.4984,w,2020-12-13 13:30:00,1,0,0,3,2.487113
h,1.08158,0.377757,1.08158,0.377757,"{'att': 145, 'def': 22}","{'att': 325, 'def': 12}",9,7,1,0,2.0324999999999998,w,2020-12-17 15:00:00,1,0,0,3,0.703823
h,2.54238,1.35377,2.54238,1.35377,"{'att': 199, 'def': 19}","{'att': 209, 'def': 22}",10,3,2,2,2.1799,d,2021-02-28 16:00:00,0,1,0,1,1.1886100000000002
