h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.65282,1.21141,0.898549,1.21141,"{'att': 199, 'def': 15}","{'att': 192, 'def': 20}",6,2,2,3,1.7401,l,2019-07-13 13:30:00,0,0,1,0,-0.31286100000000006
h,1.12735,1.7705,1.12735,1.7705,"{'att': 316, 'def': 16}","{'att': 71, 'def': 25}",4,14,2,3,0.8971,l,2019-07-20 11:00:00,0,0,1,0,-0.6431499999999999
h,0.93685,0.947916,0.93685,0.947916,"{'att': 329, 'def': 18}","{'att': 161, 'def': 19}",4,12,2,1,1.3056,w,2019-07-27 11:00:00,1,0,0,3,-0.01106600000000002
a,0.314473,0.745677,0.314473,0.745677,"{'att': 301, 'def': 17}","{'att': 227, 'def': 18}",6,5,0,0,0.7977000000000001,d,2019-08-04 19:30:00,0,1,0,1,-0.43120400000000003
a,0.608228,1.0268,0.608228,1.0268,"{'att': 216, 'def': 26}","{'att': 159, 'def': 23}",9,4,0,1,0.9446,l,2019-08-11 12:00:00,0,0,1,0,-0.41857199999999994
h,0.900395,0.809611,0.900395,0.809611,"{'att': 193, 'def': 21}","{'att': 119, 'def': 19}",3,5,2,0,1.4087999999999998,w,2019-08-18 14:30:00,1,0,0,3,0.09078399999999998
h,1.0643,1.54003,1.0643,1.54003,"{'att': 242, 'def': 19}","{'att': 109, 'def': 19}",3,14,1,0,0.9971000000000001,w,2019-08-24 14:30:00,1,0,0,3,-0.47573
h,1.21165,1.82723,1.21165,1.07296,"{'att': 156, 'def': 23}","{'att': 224, 'def': 18}",10,3,1,2,0.8013000000000001,l,2019-08-31 09:30:00,0,0,1,0,0.13868999999999998
a,0.658613,2.34021,0.658613,2.34021,"{'att': 344, 'def': 11}","{'att': 105, 'def': 24}",6,11,0,0,0.3261,d,2019-09-16 17:00:00,0,1,0,1,-1.681597
h,0.920475,2.44372,0.920475,2.44372,"{'att': 344, 'def': 17}","{'att': 126, 'def': 13}",7,10,1,0,0.3812,w,2019-09-20 14:30:00,1,0,0,3,-1.5232449999999997
a,0.0953737,0.335117,0.0953737,0.335117,"{'att': 337, 'def': 12}","{'att': 125, 'def': 17}",0,6,0,0,0.8629,d,2019-09-29 11:00:00,0,1,0,1,-0.2397433
h,0.646211,1.40815,0.646211,1.40815,"{'att': 170, 'def': 19}","{'att': 183, 'def': 21}",6,5,0,1,0.7295,l,2019-10-05 09:30:00,0,0,1,0,-0.761939
h,1.68093,1.20743,1.68093,1.20743,"{'att': 238, 'def': 17}","{'att': 219, 'def': 11}",6,10,1,1,1.7470999999999999,d,2019-10-20 12:00:00,0,1,0,1,0.47350000000000003
a,0.289181,1.21467,0.289181,1.21467,"{'att': 188, 'def': 19}","{'att': 225, 'def': 17}",7,5,0,3,0.5013000000000001,l,2019-10-26 12:00:00,0,0,1,0,-0.9254889999999999
h,1.22456,0.866107,0.470283,0.866107,"{'att': 250, 'def': 16}","{'att': 141, 'def': 14}",8,3,1,1,1.7137,d,2019-11-02 11:00:00,0,1,0,1,-0.39582399999999995
a,0.302892,0.729144,0.302892,0.729144,"{'att': 246, 'def': 21}","{'att': 170, 'def': 30}",4,6,0,0,0.8262999999999999,d,2019-11-10 08:30:00,0,1,0,1,-0.426252
h,1.14482,1.0075,1.14482,1.0075,"{'att': 187, 'def': 14}","{'att': 262, 'def': 17}",22,7,1,1,1.4359000000000002,d,2019-11-24 08:30:00,0,1,0,1,0.1373199999999999
a,0.76611,0.746984,0.76611,0.746984,"{'att': 304, 'def': 22}","{'att': 178, 'def': 16}",4,0,1,0,1.3099,w,2019-11-30 11:00:00,1,0,0,3,0.019125999999999976
a,0.767775,0.411263,0.767775,0.411263,"{'att': 360, 'def': 25}","{'att': 99, 'def': 22}",4,10,1,0,1.6882000000000001,w,2019-12-07 16:00:00,1,0,0,3,0.356512
a,0.273918,2.25148,0.273918,1.49721,"{'att': 354, 'def': 27}","{'att': 108, 'def': 21}",2,7,0,2,0.12010000000000001,l,2020-03-01 13:30:00,0,0,1,0,-1.2232919999999998
a,1.0025,1.44574,1.0025,1.44574,"{'att': 306, 'def': 16}","{'att': 72, 'def': 10}",3,21,0,0,1.0051,d,2020-03-09 16:00:00,0,1,0,1,-0.4432400000000001
a,0.393292,1.46735,0.393292,1.46735,"{'att': 321, 'def': 13}","{'att': 124, 'def': 15}",1,20,0,0,0.472,d,2020-03-15 13:30:00,0,1,0,1,-1.074058
h,2.16655,0.538339,1.41227,0.538339,"{'att': 231, 'def': 31}","{'att': 234, 'def': 11}",8,3,2,1,2.5574,w,2020-06-21 12:00:00,1,0,0,3,0.8739309999999999
a,0.25207,1.00112,0.25207,1.00112,"{'att': 262, 'def': 13}","{'att': 212, 'def': 16}",2,18,0,0,0.5906,d,2020-06-27 13:30:00,0,1,0,1,-0.74905
h,0.536439,0.475289,0.536439,0.475289,"{'att': 245, 'def': 25}","{'att': 213, 'def': 13}",6,2,0,0,1.3332,d,2020-07-01 12:00:00,0,1,0,1,0.06114999999999998
h,0.491241,0.356389,0.491241,0.356389,"{'att': 227, 'def': 23}","{'att': 236, 'def': 16}",4,2,1,1,1.3902,d,2020-07-05 13:30:00,0,1,0,1,0.13485199999999997
a,2.51742,1.54108,1.76314,1.54108,"{'att': 156, 'def': 10}","{'att': 104, 'def': 17}",6,11,2,1,2.1119000000000003,w,2020-07-08 17:30:00,1,0,0,3,0.22205999999999992
a,1.19306,1.18442,0.438789,1.18442,"{'att': 267, 'def': 10}","{'att': 60, 'def': 17}",6,8,1,1,1.3852,d,2020-07-12 13:30:00,0,1,0,1,-0.745631
h,0.177016,2.23324,0.177016,1.47896,"{'att': 252, 'def': 10}","{'att': 243, 'def': 26}",1,4,0,1,0.09029999999999999,l,2020-07-16 15:00:00,0,0,1,0,-1.301944
h,0.69679,0.657883,0.69679,0.657883,"{'att': 242, 'def': 18}","{'att': 248, 'def': 22}",4,5,0,0,1.3632,d,2020-07-22 16:00:00,0,1,0,1,0.038907000000000025
