h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.39992,1.91086,1.39992,1.91086,"{'att': 226, 'def': 10}","{'att': 267, 'def': 13}",12,10,0,1,1.0067,l,2021-07-25 17:00:00,0,0,1,0,-0.51094
h,0.816605,2.80847,0.816605,1.29992,"{'att': 174, 'def': 16}","{'att': 283, 'def': 19}",3,6,2,3,0.2111,l,2021-07-31 14:30:00,0,0,1,0,-0.48331499999999994
h,1.45741,0.449925,0.703135,0.449925,"{'att': 205, 'def': 21}","{'att': 224, 'def': 13}",3,6,1,1,2.2941000000000003,d,2021-08-06 14:00:00,0,1,0,1,0.25320999999999994
a,1.49607,1.66054,0.741793,1.66054,"{'att': 240, 'def': 9}","{'att': 175, 'def': 14}",7,5,2,1,1.2476,w,2021-08-14 14:30:00,1,0,0,3,-0.9187469999999999
h,0.505235,1.97477,0.505235,1.97477,"{'att': 331, 'def': 16}","{'att': 153, 'def': 7}",10,16,1,1,0.36729999999999996,d,2021-08-21 15:00:00,0,1,0,1,-1.469535
h,1.49001,1.28392,0.735735,1.28392,"{'att': 180, 'def': 15}","{'att': 212, 'def': 12}",9,3,1,2,1.5172,l,2021-08-26 13:30:00,0,0,1,0,-0.5481849999999999
a,0.310772,1.52252,0.310772,1.52252,"{'att': 273, 'def': 13}","{'att': 162, 'def': 12}",3,3,1,3,0.4111,l,2021-09-12 13:30:00,0,0,1,0,-1.211748
h,1.76225,2.26272,1.76225,1.50845,"{'att': 166, 'def': 16}","{'att': 184, 'def': 18}",11,14,3,2,1.0145,w,2021-09-18 11:00:00,1,0,0,3,0.2538
a,0.729729,1.73159,0.729729,1.73159,"{'att': 184, 'def': 19}","{'att': 213, 'def': 16}",10,4,0,2,0.6294,l,2021-09-25 16:00:00,0,0,1,0,-1.001861
h,1.31439,0.439972,1.31439,0.439972,"{'att': 229, 'def': 34}","{'att': 200, 'def': 24}",12,4,0,1,2.1778999999999997,l,2021-10-03 11:00:00,0,0,1,0,0.8744179999999999
a,1.08175,1.8954,1.08175,1.14113,"{'att': 280, 'def': 11}","{'att': 126, 'def': 16}",2,14,1,1,0.7329,d,2021-10-17 16:00:00,0,1,0,1,-0.05937999999999999
h,1.83797,0.294322,1.08369,0.294322,"{'att': 187, 'def': 27}","{'att': 84, 'def': 7}",11,4,1,1,2.6548000000000003,d,2021-10-24 11:00:00,0,1,0,1,0.7893680000000001
h,1.32015,0.567044,1.32015,0.567044,"{'att': 208, 'def': 18}","{'att': 163, 'def': 22}",6,8,1,0,2.0837,w,2021-10-31 11:00:00,1,0,0,3,0.7531059999999999
a,0.413292,0.7168,0.413292,0.7168,"{'att': 320, 'def': 11}","{'att': 159, 'def': 26}",6,6,0,0,0.9503,d,2021-11-06 11:00:00,0,1,0,1,-0.303508
a,2.41918,1.76156,1.6649,1.00729,"{'att': 139, 'def': 16}","{'att': 113, 'def': 17}",6,1,2,2,1.9054,d,2021-11-21 11:00:00,0,1,0,1,0.65761
h,1.5116,1.07099,1.5116,0.316713,"{'att': 238, 'def': 29}","{'att': 91, 'def': 17}",5,0,1,1,1.7609,d,2021-11-29 14:00:00,0,1,0,1,1.194887
a,0.0334632,1.98952,0.0334632,1.98952,"{'att': 244, 'def': 9}","{'att': 94, 'def': 15}",0,14,0,2,0.11059999999999999,l,2021-12-05 13:30:00,0,0,1,0,-1.9560568
a,0.877173,0.666086,0.877173,0.666086,"{'att': 227, 'def': 27}","{'att': 119, 'def': 34}",10,6,0,2,1.5297,l,2021-12-12 16:00:00,0,0,1,0,0.21108700000000002
a,0.606596,1.88029,0.606596,1.12601,"{'att': 180, 'def': 24}","{'att': 114, 'def': 17}",1,8,1,2,0.3961,l,2022-02-27 16:00:00,0,0,1,0,-0.5194139999999999
a,0.316252,1.57356,0.316252,1.57356,"{'att': 371, 'def': 15}","{'att': 160, 'def': 30}",6,10,0,2,0.3054,l,2022-03-07 13:30:00,0,0,1,0,-1.257308
h,0.865233,0.303386,0.865233,0.303386,"{'att': 237, 'def': 23}","{'att': 196, 'def': 21}",11,1,0,0,1.8895999999999997,d,2022-03-12 11:00:00,0,1,0,1,0.561847
h,2.41598,1.19952,1.6617,1.19952,"{'att': 398, 'def': 27}","{'att': 93, 'def': 13}",9,5,1,1,2.2573000000000003,d,2022-03-20 11:00:00,0,1,0,1,0.46218000000000004
a,1.34296,0.651335,1.34296,0.651335,"{'att': 344, 'def': 32}","{'att': 74, 'def': 24}",3,4,2,1,2.0285,w,2022-04-02 11:00:00,1,0,0,3,0.6916249999999999
h,1.38488,1.25844,0.630606,1.25844,"{'att': 326, 'def': 24}","{'att': 159, 'def': 18}",9,5,1,2,1.4719,l,2022-04-10 11:00:00,0,0,1,0,-0.627834
h,0.788658,0.687562,0.788658,0.687562,"{'att': 324, 'def': 28}","{'att': 98, 'def': 19}",2,4,1,1,1.4447,d,2022-04-16 11:00:00,0,1,0,1,0.10109599999999996
a,0.976775,1.34936,0.976775,1.34936,"{'att': 376, 'def': 17}","{'att': 126, 'def': 18}",5,4,1,2,1.0364,l,2022-04-23 11:00:00,0,0,1,0,-0.37258499999999994
a,1.68783,0.591677,0.933556,0.591677,"{'att': 93, 'def': 16}","{'att': 271, 'def': 11}",18,3,1,1,2.3251,d,2022-05-01 13:30:00,0,1,0,1,0.34187900000000004
h,0.786254,1.12147,0.786254,0.367195,"{'att': 160, 'def': 20}","{'att': 151, 'def': 25}",8,2,0,0,0.9625,d,2022-05-08 11:00:00,0,1,0,1,0.419059
h,2.16984,0.492167,2.16984,0.492167,"{'att': 224, 'def': 29}","{'att': 235, 'def': 21}",10,2,2,1,2.5916,w,2022-05-14 11:00:00,1,0,0,3,1.6776730000000002
a,1.66984,1.79302,1.66984,0.284473,"{'att': 127, 'def': 16}","{'att': 213, 'def': 19}",7,2,2,1,1.2096,w,2022-05-21 14:00:00,1,0,0,3,1.385367
