h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.18828,0.198839,1.18828,0.198839,"{'att': 118, 'def': 39}","{'att': 227, 'def': 25}",13,2,0,0,2.2906999999999997,d,2016-07-30 21:00:00,0,1,0,1,0.989441
a,0.905738,0.59396,0.905738,0.59396,"{'att': 113, 'def': 17}","{'att': 319, 'def': 10}",7,1,1,0,1.5795,w,2016-08-07 17:00:00,1,0,0,3,0.311778
a,0.762471,0.245084,0.762471,0.245084,"{'att': 138, 'def': 21}","{'att': 330, 'def': 10}",9,2,1,0,1.7934999999999999,w,2016-08-13 16:30:00,1,0,0,3,0.517387
a,0.960765,0.775779,0.960765,0.775779,"{'att': 240, 'def': 25}","{'att': 166, 'def': 21}",5,5,1,1,1.5271,d,2016-08-20 18:00:00,0,1,0,1,0.18498599999999998
a,0.641557,0.410996,0.641557,0.410996,"{'att': 153, 'def': 21}","{'att': 225, 'def': 16}",3,4,1,0,1.4914,w,2016-08-27 16:30:00,1,0,0,3,0.23056100000000007
h,1.69365,0.29312,1.69365,0.29312,"{'att': 169, 'def': 23}","{'att': 290, 'def': 9}",6,0,3,0,2.5359000000000003,w,2016-09-10 21:30:00,1,0,0,3,1.40053
a,1.04672,0.708567,1.04672,0.708567,"{'att': 210, 'def': 19}","{'att': 293, 'def': 16}",5,8,2,1,1.6226,w,2016-09-18 18:15:00,1,0,0,3,0.33815300000000015
h,1.05506,0.477177,1.05506,0.477177,"{'att': 204, 'def': 22}","{'att': 286, 'def': 24}",14,3,1,1,1.9278000000000002,d,2016-09-24 18:00:00,0,1,0,1,0.5778830000000001
a,0.491128,0.689836,0.491128,0.689836,"{'att': 147, 'def': 19}","{'att': 217, 'def': 13}",3,5,0,2,1.0888,l,2016-10-02 20:00:00,0,0,1,0,-0.198708
h,0.370245,0.253855,0.370245,0.253855,"{'att': 278, 'def': 30}","{'att': 251, 'def': 21}",3,5,1,0,1.3307,w,2016-10-14 20:30:00,1,0,0,3,0.11639
a,0.663457,0.412503,0.663457,0.412503,"{'att': 149, 'def': 28}","{'att': 233, 'def': 18}",12,5,0,1,1.5333,l,2016-10-23 17:30:00,0,0,1,0,0.25095399999999995
a,1.3646,1.05709,1.3646,1.05709,"{'att': 292, 'def': 18}","{'att': 202, 'def': 21}",6,6,1,3,1.6492,l,2016-10-29 19:00:00,0,0,1,0,0.30750999999999995
h,1.61082,0.496125,0.856544,0.496125,"{'att': 134, 'def': 30}","{'att': 217, 'def': 23}",6,1,2,2,2.3682000000000003,d,2016-11-06 20:00:00,0,1,0,1,0.360419
a,1.12217,0.285662,1.12217,0.285662,"{'att': 129, 'def': 26}","{'att': 335, 'def': 15}",14,1,1,0,2.0930999999999997,w,2016-11-18 20:00:00,1,0,0,3,0.8365079999999998
h,0.945601,1.17545,0.945601,1.17545,"{'att': 151, 'def': 32}","{'att': 249, 'def': 29}",10,0,0,0,1.1522000000000001,d,2016-11-26 15:00:00,0,1,0,1,-0.22984900000000008
h,1.31084,0.44042,0.556563,0.44042,"{'att': 239, 'def': 33}","{'att': 242, 'def': 23}",3,6,2,0,2.2331000000000003,w,2016-11-30 20:30:00,1,0,0,3,0.11614300000000005
h,2.27446,0.901724,1.52018,0.901724,"{'att': 243, 'def': 11}","{'att': 433, 'def': 15}",11,9,4,0,2.4198999999999997,w,2016-12-03 15:00:00,1,0,0,3,0.6184560000000001
h,0.302897,0.406861,0.302897,0.406861,"{'att': 257, 'def': 22}","{'att': 169, 'def': 16}",5,7,0,0,1.0952000000000002,d,2017-03-04 13:30:00,0,1,0,1,-0.10396399999999995
h,2.06429,0.150432,2.06429,0.150432,"{'att': 206, 'def': 34}","{'att': 320, 'def': 14}",16,1,4,0,2.8131999999999997,w,2017-03-11 11:00:00,1,0,0,3,1.9138580000000003
a,1.35328,0.428655,1.35328,0.428655,"{'att': 281, 'def': 38}","{'att': 226, 'def': 19}",10,4,1,0,2.2314,w,2017-03-19 13:30:00,1,0,0,3,0.924625
h,0.737388,1.31299,0.737388,1.31299,"{'att': 257, 'def': 12}","{'att': 226, 'def': 13}",12,3,2,1,0.8109999999999999,w,2017-04-02 14:30:00,1,0,0,3,-0.5756020000000001
a,1.12286,1.1082,1.12286,0.353929,"{'att': 290, 'def': 16}","{'att': 160, 'def': 23}",8,4,1,1,1.3017,d,2017-04-09 14:30:00,0,1,0,1,0.768931
h,1.47575,0.133333,1.47575,0.133333,"{'att': 252, 'def': 28}","{'att': 225, 'def': 18}",15,2,0,0,2.463,d,2017-04-15 12:30:00,0,1,0,1,1.342417
a,1.01198,1.79276,1.01198,1.03848,"{'att': 194, 'def': 17}","{'att': 237, 'def': 5}",13,2,2,0,0.6788000000000001,w,2017-04-21 15:00:00,1,0,0,3,-0.026499999999999968
h,0.997985,0.607334,0.997985,0.607334,"{'att': 259, 'def': 21}","{'att': 201, 'def': 23}",5,1,4,0,1.6441000000000001,w,2017-04-26 17:30:00,1,0,0,3,0.39065099999999997
h,1.50148,3.26685,1.50148,3.26685,"{'att': 159, 'def': 22}","{'att': 209, 'def': 12}",17,8,1,2,0.3348,l,2017-04-30 15:00:00,0,0,1,0,-1.7653699999999999
a,0.980434,0.230095,0.980434,0.230095,"{'att': 174, 'def': 29}","{'att': 295, 'def': 16}",9,1,2,0,2.0738000000000003,w,2017-05-06 12:00:00,1,0,0,3,0.7503390000000001
h,3.05595,0.309886,2.30168,0.309886,"{'att': 174, 'def': 27}","{'att': 351, 'def': 12}",17,0,3,0,2.911,w,2017-05-12 17:30:00,1,0,0,3,1.991794
a,2.22703,0.339136,2.22703,0.339136,"{'att': 150, 'def': 13}","{'att': 285, 'def': 15}",25,1,2,0,2.661,w,2017-05-17 17:30:00,1,0,0,3,1.8878940000000002
h,1.82669,0.117066,1.82669,0.117066,"{'att': 139, 'def': 23}","{'att': 400, 'def': 24}",6,1,4,0,2.6673,w,2017-05-21 13:00:00,1,0,0,3,1.7096239999999998
