h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.0408,0.0551835,1.0408,0.0551835,"{'att': 111, 'def': 19}","{'att': 335, 'def': 16}",6,1,0,1,2.335,l,2018-07-28 16:30:00,0,0,1,0,0.9856164999999999
h,1.25048,0.974015,1.25048,0.974015,"{'att': 259, 'def': 27}","{'att': 129, 'def': 29}",1,8,1,2,1.5937999999999999,l,2018-08-04 14:00:00,0,0,1,0,0.27646500000000007
h,0.985309,1.15631,0.985309,1.15631,"{'att': 205, 'def': 25}","{'att': 232, 'def': 23}",5,4,1,1,1.1797,d,2018-08-10 17:30:00,0,1,0,1,-0.17100099999999996
a,1.03114,2.77597,1.03114,2.77597,"{'att': 170, 'def': 22}","{'att': 199, 'def': 22}",6,7,1,4,0.33319999999999994,l,2018-08-19 19:00:00,0,0,1,0,-1.74483
h,0.822457,0.73399,0.822457,0.73399,"{'att': 176, 'def': 29}","{'att': 349, 'def': 21}",2,3,2,1,1.3845,w,2018-08-25 14:00:00,1,0,0,3,0.08846699999999996
a,1.40163,2.814,0.647353,2.814,"{'att': 233, 'def': 13}","{'att': 214, 'def': 15}",4,8,0,4,0.5365,l,2018-09-01 13:30:00,0,0,1,0,-2.166647
h,0.340441,0.510062,0.340441,0.510062,"{'att': 136, 'def': 18}","{'att': 277, 'def': 17}",3,5,1,1,1.0694,d,2018-09-17 14:30:00,0,1,0,1,-0.16962100000000002
a,0.382784,1.34967,0.382784,1.34967,"{'att': 268, 'def': 29}","{'att': 111, 'def': 15}",0,7,2,1,0.4892,w,2018-09-22 08:30:00,1,0,0,3,-0.9668859999999999
h,2.07423,1.59227,2.07423,1.59227,"{'att': 206, 'def': 32}","{'att': 185, 'def': 19}",5,6,2,1,1.7233,w,2018-09-29 08:30:00,1,0,0,3,0.48195999999999994
a,0.627905,1.05264,0.627905,1.05264,"{'att': 260, 'def': 14}","{'att': 296, 'def': 21}",7,3,0,1,0.9364999999999999,l,2018-10-06 16:00:00,0,0,1,0,-0.424735
h,1.90287,0.941043,1.90287,0.941043,"{'att': 182, 'def': 17}","{'att': 195, 'def': 17}",5,3,1,1,2.1237999999999997,d,2018-10-20 11:00:00,0,1,0,1,0.9618270000000001
h,0.969783,0.801916,0.969783,0.801916,"{'att': 110, 'def': 21}","{'att': 237, 'def': 21}",3,8,1,1,1.462,d,2018-10-27 11:00:00,0,1,0,1,0.167867
a,1.80676,1.34706,1.80676,1.34706,"{'att': 225, 'def': 14}","{'att': 181, 'def': 26}",5,7,2,1,1.7699000000000003,w,2018-11-04 16:00:00,1,0,0,3,0.4597
h,1.17802,0.848882,1.17802,0.848882,"{'att': 185, 'def': 14}","{'att': 270, 'def': 20}",5,8,2,1,1.6246,w,2018-11-10 11:00:00,1,0,0,3,0.32913800000000004
a,1.1596,2.00409,0.40532,2.00409,"{'att': 230, 'def': 18}","{'att': 157, 'def': 27}",4,8,2,1,0.7547,w,2018-11-23 17:30:00,1,0,0,3,-1.59877
a,0.752842,1.83354,0.752842,1.83354,"{'att': 254, 'def': 14}","{'att': 156, 'def': 20}",4,11,0,2,0.5743,l,2018-12-02 11:00:00,0,0,1,0,-1.080698
a,0.505537,1.76965,0.505537,1.76965,"{'att': 171, 'def': 12}","{'att': 299, 'def': 16}",3,9,0,4,0.4072,l,2018-12-09 11:00:00,0,0,1,0,-1.264113
h,0.24714,1.50975,0.24714,1.50975,"{'att': 243, 'def': 26}","{'att': 226, 'def': 17}",2,8,0,1,0.3785,l,2019-03-02 08:30:00,0,0,1,0,-1.26261
a,0.668585,1.84705,0.668585,1.09278,"{'att': 252, 'def': 18}","{'att': 200, 'def': 38}",5,4,1,1,0.457,d,2019-03-11 14:30:00,0,1,0,1,-0.4241950000000001
h,0.443751,0.963853,0.443751,0.963853,"{'att': 220, 'def': 16}","{'att': 142, 'def': 30}",3,12,0,1,0.8405,l,2019-03-16 11:00:00,0,0,1,0,-0.520102
a,0.376372,0.977885,0.376372,0.977885,"{'att': 173, 'def': 20}","{'att': 230, 'def': 16}",2,13,1,2,0.7524,l,2019-03-30 16:00:00,0,0,1,0,-0.601513
h,2.33115,2.31363,2.33115,1.55935,"{'att': 146, 'def': 10}","{'att': 197, 'def': 19}",5,3,3,2,1.3949000000000003,w,2019-04-07 12:00:00,1,0,0,3,0.7718
a,1.65138,2.34193,1.65138,2.34193,"{'att': 277, 'def': 16}","{'att': 135, 'def': 24}",3,5,0,0,0.9152,d,2019-04-13 12:00:00,0,1,0,1,-0.69055
h,0.904602,1.99131,0.904602,1.99131,"{'att': 269, 'def': 27}","{'att': 236, 'def': 19}",3,8,2,1,0.5561,w,2019-04-21 14:30:00,1,0,0,3,-1.0867079999999998
