h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.38884,0.290146,0.634566,0.290146,"{'att': 198, 'def': 22}","{'att': 346, 'def': 27}",6,4,1,0,2.4507,w,2016-07-31 21:30:00,1,0,0,3,0.34441999999999995
a,0.381362,1.78248,0.381362,0.922604,"{'att': 313, 'def': 24}","{'att': 239, 'def': 15}",5,9,0,4,0.2462,l,2016-08-08 20:30:00,0,0,1,0,-0.541242
h,1.13773,0.356966,1.13773,0.356966,"{'att': 312, 'def': 12}","{'att': 238, 'def': 12}",0,5,1,1,2.1224,d,2016-08-14 21:30:00,0,1,0,1,0.7807639999999999
a,0.964337,0.45471,0.964337,0.45471,"{'att': 184, 'def': 17}","{'att': 196, 'def': 36}",2,4,3,1,1.8259,w,2016-08-20 15:30:00,1,0,0,3,0.509627
h,1.36067,0.204316,1.36067,0.204316,"{'att': 170, 'def': 22}","{'att': 162, 'def': 21}",10,1,2,1,2.4089,w,2016-08-28 20:15:00,1,0,0,3,1.156354
a,0.29312,1.69365,0.29312,1.69365,"{'att': 290, 'def': 9}","{'att': 169, 'def': 23}",0,6,0,3,0.28859999999999997,l,2016-09-10 21:30:00,0,0,1,0,-1.40053
h,0.221119,1.16198,0.221119,0.407705,"{'att': 203, 'def': 15}","{'att': 207, 'def': 15}",6,3,1,3,0.36719999999999997,l,2016-09-17 20:00:00,0,0,1,0,-0.18658599999999997
a,0.673232,0.795447,0.673232,0.795447,"{'att': 180, 'def': 29}","{'att': 240, 'def': 19}",7,4,0,0,1.1814999999999998,d,2016-09-25 15:30:00,0,1,0,1,-0.12221499999999996
h,1.76292,1.36727,1.00864,0.612996,"{'att': 140, 'def': 22}","{'att': 200, 'def': 33}",4,8,2,1,1.6771,w,2016-10-01 20:30:00,1,0,0,3,0.395644
a,1.26264,0.649103,1.26264,0.649103,"{'att': 231, 'def': 17}","{'att': 175, 'def': 17}",10,4,0,0,1.9955,d,2016-10-17 20:30:00,0,1,0,1,0.613537
h,1.29023,0.556855,0.536037,0.556855,"{'att': 274, 'def': 33}","{'att': 192, 'def': 25}",4,6,3,1,2.1083,w,2016-10-22 20:30:00,1,0,0,3,-0.020818000000000003
a,2.50834,0.911258,2.50834,0.156983,"{'att': 326, 'def': 22}","{'att': 225, 'def': 31}",3,4,4,1,2.5584999999999996,w,2016-10-30 13:00:00,1,0,0,3,2.351357
h,1.69368,1.37192,1.69368,1.37192,"{'att': 237, 'def': 23}","{'att': 158, 'def': 25}",3,3,2,1,1.6191,w,2016-11-06 18:00:00,1,0,0,3,0.32176000000000005
h,0.293462,0.0181321,0.293462,0.0181321,"{'att': 142, 'def': 45}","{'att': 267, 'def': 25}",6,1,0,0,1.4891,d,2016-11-21 20:00:00,0,1,0,1,0.2753299
h,0.702234,0.240366,0.702234,0.240366,"{'att': 208, 'def': 33}","{'att': 166, 'def': 29}",2,1,0,1,1.7578,l,2016-11-26 19:00:00,0,0,1,0,0.46186800000000006
h,1.07989,0.231879,1.07989,0.231879,"{'att': 287, 'def': 24}","{'att': 280, 'def': 15}",1,1,2,1,2.1134999999999997,w,2016-12-01 19:00:00,1,0,0,3,0.8480110000000001
a,0.202616,0.225896,0.202616,0.225896,"{'att': 221, 'def': 32}","{'att': 227, 'def': 37}",2,2,0,2,1.1489,l,2016-12-04 17:00:00,0,0,1,0,-0.023280000000000023
h,2.24973,0.599879,1.49546,0.599879,"{'att': 156, 'def': 24}","{'att': 285, 'def': 16}",9,3,0,1,2.5907,l,2017-03-05 16:00:00,0,0,1,0,0.895581
a,0.252103,0.676372,0.252103,0.676372,"{'att': 303, 'def': 24}","{'att': 164, 'def': 28}",2,11,0,0,0.8411000000000001,d,2017-03-12 16:00:00,0,1,0,1,-0.42426899999999995
h,0.428655,1.35328,0.428655,1.35328,"{'att': 226, 'def': 19}","{'att': 281, 'def': 38}",4,10,0,1,0.5157,l,2017-03-19 13:30:00,0,0,1,0,-0.924625
a,0.211151,1.15826,0.211151,1.15826,"{'att': 185, 'def': 25}","{'att': 251, 'def': 24}",4,3,1,1,0.39580000000000004,d,2017-04-02 11:30:00,0,1,0,1,-0.9471090000000001
h,1.67888,1.03088,1.67888,0.276605,"{'att': 162, 'def': 21}","{'att': 240, 'def': 25}",7,3,3,1,1.9423,w,2017-04-08 14:30:00,1,0,0,3,1.402275
a,0.0889536,1.20697,0.0889536,1.20697,"{'att': 125, 'def': 14}","{'att': 287, 'def': 28}",1,0,1,2,0.3179,l,2017-04-16 10:30:00,0,0,1,0,-1.1180164000000001
h,0.355267,0.878967,0.355267,0.878967,"{'att': 130, 'def': 32}","{'att': 247, 'def': 40}",3,3,0,1,0.6105,l,2017-04-22 17:00:00,0,0,1,0,-0.5237
a,1.98245,0.501925,1.98245,0.501925,"{'att': 284, 'def': 25}","{'att': 142, 'def': 22}",2,8,1,0,2.5994,w,2017-04-26 17:30:00,1,0,0,3,1.480525
h,1.9137,0.448968,1.9137,0.448968,"{'att': 358, 'def': 29}","{'att': 244, 'def': 15}",12,9,5,2,2.5007,w,2017-04-29 17:00:00,1,0,0,3,1.464732
a,0.9026,0.555323,0.9026,0.555323,"{'att': 282, 'def': 13}","{'att': 154, 'def': 23}",2,5,1,0,1.7248,w,2017-05-07 17:00:00,1,0,0,3,0.34727699999999995
a,1.51114,0.509832,1.51114,0.509832,"{'att': 270, 'def': 29}","{'att': 215, 'def': 25}",16,1,2,1,2.2516999999999996,w,2017-05-14 10:00:00,1,0,0,3,1.0013079999999999
a,0.61298,0.941401,0.61298,0.941401,"{'att': 404, 'def': 20}","{'att': 214, 'def': 11}",6,7,0,3,0.9769000000000001,l,2017-05-17 17:30:00,0,0,1,0,-0.3284210000000001
