h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.325138,2.1776,0.325138,2.1776,"{'att': 269, 'def': 33}","{'att': 92, 'def': 19}",4,8,0,4,0.2029,l,2014-08-04 17:00:00,0,0,1,0,-1.852462
h,0.360411,0.190173,0.360411,0.190173,"{'att': 128, 'def': 24}","{'att': 161, 'def': 19}",6,3,0,1,1.3820999999999999,l,2014-08-08 15:00:00,0,0,1,0,0.17023799999999997
a,0.617434,0.954046,0.617434,0.954046,"{'att': 133, 'def': 34}","{'att': 236, 'def': 20}",4,5,1,1,1.0081,d,2014-08-12 17:00:00,0,1,0,1,-0.3366119999999999
a,0.316348,1.15919,0.316348,1.15919,"{'att': 243, 'def': 21}","{'att': 145, 'def': 39}",1,9,0,1,0.493,l,2014-08-18 18:00:00,0,0,1,0,-0.8428419999999999
a,0.197221,1.55724,0.197221,1.55724,"{'att': 471, 'def': 14}","{'att': 252, 'def': 21}",3,7,0,2,0.3092,l,2014-08-23 14:00:00,0,0,1,0,-1.3600189999999999
h,1.4545,0.848683,1.4545,0.848683,"{'att': 262, 'def': 24}","{'att': 191, 'def': 21}",1,4,2,0,1.9572,w,2014-08-30 14:00:00,1,0,0,3,0.6058169999999999
h,2.41613,0.264105,2.41613,0.264105,"{'att': 329, 'def': 26}","{'att': 139, 'def': 19}",6,4,2,1,2.8596,w,2014-09-15 14:00:00,1,0,0,3,2.152025
h,1.03792,1.72432,1.03792,0.970044,"{'att': 252, 'def': 14}","{'att': 183, 'def': 26}",0,11,1,2,0.7805000000000001,l,2014-09-22 14:00:00,0,0,1,0,0.06787599999999994
a,0.242173,2.01062,0.242173,2.01062,"{'att': 273, 'def': 16}","{'att': 197, 'def': 33}",3,7,1,3,0.15739999999999998,l,2014-09-28 13:00:00,0,0,1,0,-1.7684469999999999
h,1.56669,0.7988,1.56669,0.7988,"{'att': 285, 'def': 25}","{'att': 166, 'def': 24}",4,6,2,0,2.0933,w,2014-10-25 11:00:00,1,0,0,3,0.76789
a,0.333673,0.970351,0.333673,0.970351,"{'att': 232, 'def': 24}","{'att': 152, 'def': 20}",3,11,1,1,0.7342,d,2014-11-03 13:30:00,0,1,0,1,-0.636678
h,0.525769,1.38045,0.525769,1.38045,"{'att': 183, 'def': 25}","{'att': 243, 'def': 18}",3,3,0,1,0.5820000000000001,l,2014-11-08 10:00:00,0,0,1,0,-0.8546809999999999
a,0.349176,1.80643,0.349176,1.80643,"{'att': 161, 'def': 20}","{'att': 185, 'def': 24}",6,10,0,4,0.2865,l,2014-11-23 13:00:00,0,0,1,0,-1.457254
a,1.41546,1.67511,1.41546,0.920836,"{'att': 219, 'def': 31}","{'att': 221, 'def': 25}",5,2,1,1,1.1239000000000001,d,2014-11-28 16:00:00,0,1,0,1,0.49462399999999995
a,0.433426,1.2634,0.433426,1.2634,"{'att': 362, 'def': 8}","{'att': 175, 'def': 18}",2,12,1,2,0.6121,l,2014-12-02 16:00:00,0,0,1,0,-0.8299740000000001
a,0.298553,1.57249,0.298553,1.57249,"{'att': 286, 'def': 18}","{'att': 160, 'def': 29}",2,6,0,5,0.3558,l,2014-12-07 13:00:00,0,0,1,0,-1.2739369999999999
