h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.95799,1.04565,1.20372,1.04565,"{'att': 228, 'def': 28}","{'att': 247, 'def': 13}",7,7,0,0,2.0887,d,2018-07-30 18:00:00,0,1,0,1,0.15806999999999993
h,1.10699,0.0666186,1.10699,0.0666186,"{'att': 305, 'def': 17}","{'att': 245, 'def': 23}",3,0,3,0,2.3767,w,2018-08-06 17:30:00,1,0,0,3,1.0403714
h,0.703006,0.69905,0.703006,0.69905,"{'att': 299, 'def': 11}","{'att': 157, 'def': 15}",4,11,0,1,1.3157,l,2018-08-13 17:30:00,0,0,1,0,0.003956000000000071
a,0.145577,0.958973,0.145577,0.958973,"{'att': 218, 'def': 13}","{'att': 171, 'def': 16}",0,10,0,3,0.5333,l,2018-08-20 19:30:00,0,0,1,0,-0.813396
h,0.500344,2.05277,0.500344,2.05277,"{'att': 275, 'def': 26}","{'att': 192, 'def': 12}",4,7,0,2,0.2855,l,2018-08-26 16:30:00,0,0,1,0,-1.552426
a,0.271311,1.11595,0.271311,1.11595,"{'att': 232, 'def': 15}","{'att': 164, 'def': 26}",1,6,1,2,0.5370999999999999,l,2018-09-02 18:30:00,0,0,1,0,-0.8446389999999999
h,0.46627,1.34593,0.46627,1.34593,"{'att': 242, 'def': 30}","{'att': 260, 'def': 7}",8,5,0,3,0.6061000000000001,l,2018-09-15 13:30:00,0,0,1,0,-0.8796600000000001
a,0.232151,0.422243,0.232151,0.422243,"{'att': 270, 'def': 13}","{'att': 158, 'def': 19}",3,4,0,0,1.0116999999999998,d,2018-09-22 16:00:00,0,1,0,1,-0.19009199999999998
h,1.45755,0.210637,1.45755,0.210637,"{'att': 236, 'def': 18}","{'att': 286, 'def': 18}",10,2,2,1,2.4507,w,2018-09-29 13:30:00,1,0,0,3,1.246913
a,0.21336,1.75895,0.21336,1.75895,"{'att': 303, 'def': 16}","{'att': 170, 'def': 26}",2,7,1,1,0.2654,d,2018-10-05 16:30:00,0,1,0,1,-1.54559
h,1.01242,0.240607,1.01242,0.240607,"{'att': 218, 'def': 29}","{'att': 248, 'def': 18}",3,2,0,0,2.0928,d,2018-10-20 13:30:00,0,1,0,1,0.7718130000000001
a,0.801916,0.969783,0.801916,0.969783,"{'att': 237, 'def': 21}","{'att': 110, 'def': 21}",8,3,1,1,1.1917,d,2018-10-27 11:00:00,0,1,0,1,-0.167867
h,1.47341,0.799971,1.47341,0.799971,"{'att': 218, 'def': 11}","{'att': 294, 'def': 17}",10,7,1,2,1.8755999999999997,l,2018-11-05 13:30:00,0,0,1,0,0.6734390000000001
h,1.40675,0.447186,1.40675,0.447186,"{'att': 314, 'def': 22}","{'att': 190, 'def': 19}",6,6,2,0,2.2125,w,2018-11-11 11:00:00,1,0,0,3,0.959564
a,0.0518166,1.18736,0.0518166,0.433087,"{'att': 241, 'def': 13}","{'att': 255, 'def': 11}",2,1,0,1,0.2038,l,2018-11-24 13:30:00,0,0,1,0,-0.3812704
a,0.511755,2.04341,0.511755,1.28913,"{'att': 233, 'def': 24}","{'att': 219, 'def': 19}",4,5,0,0,0.2639,d,2018-12-01 16:00:00,0,1,0,1,-0.7773750000000001
a,0.446641,1.68232,0.446641,1.68232,"{'att': 362, 'def': 14}","{'att': 94, 'def': 20}",2,14,1,1,0.4394,d,2018-12-09 13:30:00,0,1,0,1,-1.235679
