h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.867226,3.11719,0.867226,3.11719,"{'att': 241, 'def': 16}","{'att': 70, 'def': 23}",0,9,2,2,0.14850000000000002,d,2015-07-17 20:00:00,0,1,0,1,-2.249964
h,0.995154,1.0611,0.995154,1.0611,"{'att': 186, 'def': 21}","{'att': 169, 'def': 22}",2,9,1,2,1.2805,l,2015-07-25 17:00:00,0,0,1,0,-0.06594599999999995
a,0.749518,0.660127,0.749518,0.660127,"{'att': 255, 'def': 23}","{'att': 126, 'def': 21}",3,3,1,1,1.4244999999999999,d,2015-07-31 21:00:00,0,1,0,1,0.089391
h,0.353812,2.85495,0.353812,2.85495,"{'att': 257, 'def': 19}","{'att': 111, 'def': 19}",1,7,0,1,0.1106,l,2015-08-09 17:00:00,0,0,1,0,-2.501138
a,0.677223,1.38137,0.677223,1.38137,"{'att': 189, 'def': 27}","{'att': 94, 'def': 21}",2,10,1,0,0.6914,w,2015-08-17 20:00:00,1,0,0,3,-0.704147
h,0.181509,1.63277,0.181509,1.63277,"{'att': 252, 'def': 24}","{'att': 136, 'def': 18}",2,12,0,3,0.2315,l,2015-08-23 14:30:00,0,0,1,0,-1.4512610000000001
a,0.477545,1.9579,0.477545,1.20362,"{'att': 254, 'def': 28}","{'att': 138, 'def': 26}",5,13,0,2,0.3095,l,2015-08-29 15:00:00,0,0,1,0,-0.7260749999999999
h,0.428044,0.490608,0.428044,0.490608,"{'att': 190, 'def': 38}","{'att': 147, 'def': 28}",3,6,0,1,1.1925,l,2015-09-14 17:00:00,0,0,1,0,-0.06256400000000001
a,1.4181,2.39831,0.66383,1.64403,"{'att': 296, 'def': 24}","{'att': 179, 'def': 16}",5,12,1,4,0.7075,l,2015-09-19 17:00:00,0,0,1,0,-0.9802000000000001
a,0.18675,1.98135,0.18675,1.98135,"{'att': 175, 'def': 24}","{'att': 110, 'def': 23}",1,14,1,1,0.1997,d,2015-09-26 17:30:00,0,1,0,1,-1.7946
h,0.326268,1.45252,0.326268,1.45252,"{'att': 386, 'def': 20}","{'att': 114, 'def': 33}",3,6,1,1,0.4111,d,2015-10-04 17:00:00,0,1,0,1,-1.126252
a,0.931145,1.18133,0.931145,1.18133,"{'att': 200, 'def': 23}","{'att': 142, 'def': 31}",3,8,1,3,1.1606,l,2015-10-17 20:00:00,0,0,1,0,-0.250185
h,1.84301,2.0217,1.84301,2.0217,"{'att': 215, 'def': 31}","{'att': 218, 'def': 26}",8,7,1,0,1.2218,w,2015-10-23 18:00:00,1,0,0,3,-0.17869000000000002
a,0.209956,2.99903,0.209956,2.24475,"{'att': 363, 'def': 20}","{'att': 112, 'def': 34}",1,17,0,2,0.0398,l,2015-10-31 15:30:00,0,0,1,0,-2.0347939999999998
h,1.03753,0.775718,1.03753,0.775718,"{'att': 146, 'def': 21}","{'att': 150, 'def': 22}",2,6,2,1,1.5966,w,2015-11-07 17:15:00,1,0,0,3,0.26181200000000004
a,0.896607,1.08474,0.896607,0.330468,"{'att': 212, 'def': 20}","{'att': 147, 'def': 17}",4,3,1,1,1.088,d,2015-11-23 20:00:00,0,1,0,1,0.5661390000000001
h,2.20311,1.61979,2.20311,0.865512,"{'att': 145, 'def': 19}","{'att': 178, 'def': 25}",7,4,2,2,1.8582999999999998,d,2015-11-28 13:30:00,0,1,0,1,1.3375980000000003
a,0.428548,3.40755,0.428548,1.899,"{'att': 328, 'def': 14}","{'att': 86, 'def': 27}",1,17,1,1,0.041499999999999995,d,2015-12-03 20:00:00,0,1,0,1,-1.470452
h,1.33023,1.86734,1.33023,1.11306,"{'att': 151, 'def': 27}","{'att': 153, 'def': 16}",9,3,1,1,0.8787,d,2016-03-06 15:30:00,0,1,0,1,0.21717000000000009
a,0.185783,1.46132,0.185783,0.707045,"{'att': 316, 'def': 25}","{'att': 144, 'def': 35}",2,5,0,2,0.2348,l,2016-03-13 18:00:00,0,0,1,0,-0.521262
h,0.205536,0.328671,0.205536,0.328671,"{'att': 188, 'def': 25}","{'att': 125, 'def': 23}",3,2,0,1,1.0476,l,2016-03-19 15:30:00,0,0,1,0,-0.123135
a,0.272525,0.769197,0.272525,0.769197,"{'att': 305, 'def': 23}","{'att': 160, 'def': 22}",0,3,0,1,0.7719,l,2016-04-02 13:00:00,0,0,1,0,-0.496672
h,0.201478,0.21304,0.201478,0.21304,"{'att': 323, 'def': 25}","{'att': 97, 'def': 27}",2,3,1,0,1.1419000000000001,w,2016-04-10 15:30:00,1,0,0,3,-0.011562000000000017
h,1.13091,0.517618,1.13091,0.517618,"{'att': 280, 'def': 31}","{'att': 96, 'def': 19}",2,6,2,0,1.9498,w,2016-04-17 15:30:00,1,0,0,3,0.6132920000000001
a,0.122253,1.45926,0.122253,1.45926,"{'att': 419, 'def': 22}","{'att': 71, 'def': 23}",1,14,0,4,0.2827,l,2016-04-24 15:30:00,0,0,1,0,-1.337007
h,0.796844,1.16829,0.796844,1.16829,"{'att': 246, 'def': 11}","{'att': 141, 'def': 26}",3,10,1,1,0.9984999999999999,d,2016-05-01 13:00:00,0,1,0,1,-0.37144600000000005
a,0.212184,1.14587,0.212184,1.14587,"{'att': 225, 'def': 21}","{'att': 143, 'def': 20}",2,2,0,1,0.4688,l,2016-05-06 19:00:00,0,0,1,0,-0.9336859999999999
h,0.621548,1.56538,0.621548,1.56538,"{'att': 318, 'def': 9}","{'att': 97, 'def': 17}",1,9,1,3,0.5159,l,2016-05-11 18:00:00,0,0,1,0,-0.943832
a,0.170513,0.367869,0.170513,0.367869,"{'att': 247, 'def': 26}","{'att': 133, 'def': 30}",0,3,0,1,0.9384,l,2016-05-16 18:00:00,0,0,1,0,-0.197356
h,1.94832,1.01851,1.19405,1.01851,"{'att': 263, 'def': 26}","{'att': 55, 'def': 23}",4,11,3,1,2.1286,w,2016-05-21 14:30:00,1,0,0,3,0.17554000000000003
