h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.46113,2.12941,1.46113,0.620854,"{'att': 200, 'def': 8}","{'att': 296, 'def': 13}",9,4,2,2,0.8608,d,2020-08-09 17:00:00,0,1,0,1,0.840276
h,2.59424,0.350143,1.83996,0.350143,"{'att': 96, 'def': 26}","{'att': 329, 'def': 25}",9,4,2,0,2.8395,w,2020-08-14 17:00:00,1,0,0,3,1.489817
a,2.8522,0.271005,2.09792,0.271005,"{'att': 99, 'def': 16}","{'att': 278, 'def': 12}",17,1,1,1,2.8844999999999996,d,2020-08-19 13:00:00,0,1,0,1,1.8269149999999998
h,1.56274,0.712562,1.56274,0.712562,"{'att': 165, 'def': 25}","{'att': 204, 'def': 23}",10,4,2,1,2.0509999999999997,w,2020-08-23 16:00:00,1,0,0,3,0.850178
a,2.81689,0.946118,2.06261,0.946118,"{'att': 85, 'def': 25}","{'att': 306, 'def': 18}",15,1,1,0,2.6327,w,2020-08-26 15:30:00,1,0,0,3,1.1164919999999998
h,1.00804,0.45495,1.00804,0.45495,"{'att': 103, 'def': 23}","{'att': 356, 'def': 28}",3,1,2,1,1.8925,w,2020-08-29 15:00:00,1,0,0,3,0.5530900000000001
a,0.777525,0.85,0.777525,0.7694,"{'att': 157, 'def': 18}","{'att': 256, 'def': 30}",10,4,1,3,1.2967000000000002,l,2020-09-13 16:00:00,0,0,1,0,0.008125000000000049
a,0.307787,1.68725,0.307787,1.68725,"{'att': 221, 'def': 38}","{'att': 191, 'def': 26}",4,15,2,0,0.3549,w,2020-09-20 13:30:00,1,0,0,3,-1.3794629999999999
a,0.647471,0.508339,0.647471,0.508339,"{'att': 117, 'def': 18}","{'att': 247, 'def': 20}",2,6,2,0,1.4352,w,2020-09-26 11:00:00,1,0,0,3,0.13913200000000003
h,1.724,1.8535,1.724,1.8535,"{'att': 172, 'def': 19}","{'att': 307, 'def': 24}",3,10,1,1,1.28,d,2020-10-03 16:00:00,0,1,0,1,-0.12949999999999995
