h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.07459,0.802206,1.07459,0.802206,"{'att': 266, 'def': 13}","{'att': 166, 'def': 25}",7,4,2,0,1.6196,w,2016-07-31 16:30:00,1,0,0,3,0.27238399999999996
a,0.357706,0.608329,0.357706,0.608329,"{'att': 197, 'def': 12}","{'att': 297, 'def': 10}",4,4,0,0,0.9813,d,2016-08-07 22:30:00,0,1,0,1,-0.250623
h,0.245084,0.762471,0.245084,0.762471,"{'att': 330, 'def': 10}","{'att': 138, 'def': 21}",2,9,0,1,0.7783,l,2016-08-13 16:30:00,0,0,1,0,-0.517387
a,0.490173,0.962276,0.490173,0.962276,"{'att': 317, 'def': 8}","{'att': 206, 'def': 17}",3,6,0,1,0.7857000000000001,l,2016-08-21 16:30:00,0,0,1,0,-0.472103
h,1.51667,0.496236,1.51667,0.496236,"{'att': 210, 'def': 17}","{'att': 256, 'def': 13}",8,4,1,1,2.2426,d,2016-08-28 18:00:00,0,1,0,1,1.0204339999999998
a,0.233805,2.52178,0.233805,2.52178,"{'att': 247, 'def': 21}","{'att': 199, 'def': 17}",1,4,1,3,0.0875,l,2016-09-12 20:30:00,0,0,1,0,-2.2879750000000003
h,0.534521,0.209932,0.534521,0.209932,"{'att': 144, 'def': 20}","{'att': 289, 'def': 13}",7,7,0,1,1.5884,l,2016-09-17 17:30:00,0,0,1,0,0.324589
a,0.458161,0.590893,0.458161,0.590893,"{'att': 207, 'def': 27}","{'att': 196, 'def': 29}",2,11,1,0,1.107,w,2016-09-25 13:00:00,1,0,0,3,-0.13273200000000002
a,0.725315,1.0706,0.725315,1.0706,"{'att': 187, 'def': 39}","{'att': 242, 'def': 22}",4,5,1,1,0.9712000000000001,d,2016-10-01 13:00:00,0,1,0,1,-0.34528499999999995
h,0.369649,2.00517,0.369649,2.00517,"{'att': 295, 'def': 19}","{'att': 160, 'def': 23}",2,7,0,2,0.2431,l,2016-10-16 15:00:00,0,0,1,0,-1.6355210000000002
h,0.455802,0.24217,0.455802,0.24217,"{'att': 302, 'def': 30}","{'att': 162, 'def': 20}",4,5,0,1,1.4567,l,2016-10-22 18:00:00,0,0,1,0,0.213632
h,0.911258,2.50834,0.156983,2.50834,"{'att': 225, 'def': 31}","{'att': 326, 'def': 22}",4,3,1,4,0.2884,l,2016-10-30 13:00:00,0,0,1,0,-2.351357
a,1.06537,1.84756,1.06537,1.84756,"{'att': 253, 'def': 12}","{'att': 218, 'def': 25}",7,9,2,2,0.7915,d,2016-11-05 17:00:00,0,1,0,1,-0.7821900000000002
a,0.103506,0.969496,0.103506,0.969496,"{'att': 345, 'def': 18}","{'att': 260, 'def': 44}",2,10,0,3,0.4236,l,2016-11-20 15:30:00,0,0,1,0,-0.86599
a,0.0842728,0.790285,0.0842728,0.790285,"{'att': 229, 'def': 21}","{'att': 143, 'def': 33}",2,16,1,1,0.5358,d,2016-11-26 18:00:00,0,1,0,1,-0.7060122
h,0.34499,0.299066,0.34499,0.299066,"{'att': 171, 'def': 22}","{'att': 215, 'def': 21}",2,8,1,0,1.2643,w,2016-11-30 18:00:00,1,0,0,3,0.04592400000000002
a,0.901724,2.27446,0.901724,1.52018,"{'att': 433, 'def': 15}","{'att': 243, 'def': 11}",9,11,0,4,0.3964,l,2016-12-03 15:00:00,0,0,1,0,-0.6184560000000001
h,0.334886,0.21407,0.334886,0.21407,"{'att': 139, 'def': 21}","{'att': 215, 'def': 23}",2,6,1,0,1.3508,w,2017-03-05 08:30:00,1,0,0,3,0.120816
a,0.236573,1.37787,0.236573,0.623599,"{'att': 126, 'def': 17}","{'att': 190, 'def': 28}",5,7,0,2,0.31020000000000003,l,2017-03-10 16:00:00,0,0,1,0,-0.387026
h,0.765137,1.36965,0.765137,1.36965,"{'att': 220, 'def': 29}","{'att': 125, 'def': 24}",4,1,1,0,0.8291999999999999,w,2017-03-18 11:00:00,1,0,0,3,-0.6045130000000001
a,1.99366,1.5111,1.23939,1.5111,"{'att': 184, 'def': 38}","{'att': 157, 'def': 20}",3,4,3,2,1.7455,w,2017-03-31 17:30:00,1,0,0,3,-0.2717100000000001
h,0.672695,1.38573,0.672695,1.38573,"{'att': 180, 'def': 17}","{'att': 124, 'def': 28}",2,5,2,0,0.7262,w,2017-04-10 15:30:00,1,0,0,3,-0.7130349999999999
h,1.1317,0.237197,1.1317,0.237197,"{'att': 139, 'def': 35}","{'att': 281, 'def': 21}",11,4,1,0,2.195,w,2017-04-16 13:00:00,1,0,0,3,0.8945029999999999
a,0.676984,3.55008,0.676984,3.55008,"{'att': 247, 'def': 6}","{'att': 131, 'def': 25}",3,21,0,2,0.0726,l,2017-04-22 12:00:00,0,0,1,0,-2.873096
a,0.250018,0.828408,0.250018,0.828408,"{'att': 317, 'def': 18}","{'att': 212, 'def': 28}",1,2,0,1,0.6893,l,2017-04-25 17:30:00,0,0,1,0,-0.57839
a,0.448968,1.9137,0.448968,1.9137,"{'att': 244, 'def': 15}","{'att': 358, 'def': 29}",9,12,2,5,0.3359,l,2017-04-29 17:00:00,0,0,1,0,-1.464732
