h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.924069,1.39765,0.924069,1.39765,"{'att': 222, 'def': 22}","{'att': 87, 'def': 16}",4,12,1,2,0.9787999999999999,l,2023-07-23 17:00:00,0,0,1,0,-0.47358100000000003
h,1.30051,1.89033,1.30051,1.89033,"{'att': 134, 'def': 38}","{'att': 80, 'def': 13}",6,13,1,4,0.9087,l,2023-07-30 14:30:00,0,0,1,0,-0.58982
a,0.815977,0.617613,0.815977,0.617613,"{'att': 149, 'def': 14}","{'att': 167, 'def': 27}",6,2,1,2,1.4868,l,2023-08-06 14:30:00,0,0,1,0,0.19836399999999998
a,0.130055,1.74181,0.130055,1.74181,"{'att': 389, 'def': 26}","{'att': 110, 'def': 19}",6,18,0,2,0.1555,l,2023-08-13 14:30:00,0,0,1,0,-1.611755
h,1.61744,0.673532,1.61744,0.673532,"{'att': 80, 'def': 22}","{'att': 97, 'def': 11}",9,5,2,0,2.1972,w,2023-08-20 14:30:00,1,0,0,3,0.943908
h,0.690914,1.58644,0.690914,0.832164,"{'att': 259, 'def': 17}","{'att': 98, 'def': 19}",3,6,0,0,0.5803,d,2023-08-25 17:00:00,0,1,0,1,-0.14125
a,0.991017,1.56197,0.991017,0.807693,"{'att': 198, 'def': 19}","{'att': 188, 'def': 10}",6,6,0,3,0.8335,l,2023-09-02 14:30:00,0,0,1,0,0.18332400000000004
a,0.352835,1.01715,0.352835,1.01715,"{'att': 155, 'def': 19}","{'att': 108, 'def': 10}",6,10,0,0,0.7302,d,2023-09-17 11:00:00,0,1,0,1,-0.664315
h,0.453426,2.59023,0.453426,2.59023,"{'att': 150, 'def': 27}","{'att': 169, 'def': 23}",5,13,0,1,0.10719999999999999,l,2023-09-25 16:00:00,0,0,1,0,-2.136804
h,1.87417,0.76019,1.1199,0.76019,"{'att': 174, 'def': 17}","{'att': 112, 'def': 16}",7,6,2,0,2.2434,w,2023-10-01 11:00:00,1,0,0,3,0.35970999999999986
a,0.844731,1.34182,0.844731,1.34182,"{'att': 235, 'def': 27}","{'att': 155, 'def': 19}",8,16,0,0,0.9556,d,2023-10-08 13:30:00,0,1,0,1,-0.497089
a,1.58575,1.10208,0.728712,1.10208,"{'att': 314, 'def': 28}","{'att': 54, 'def': 11}",4,4,2,1,1.8153000000000001,w,2023-10-21 09:00:00,1,0,0,3,-0.3733679999999999
h,1.52207,0.506679,0.767791,0.506679,"{'att': 137, 'def': 19}","{'att': 73, 'def': 16}",13,6,2,0,2.2803000000000004,w,2023-10-28 11:00:00,1,0,0,3,0.261112
a,0.384117,1.14007,0.384117,1.14007,"{'att': 182, 'def': 20}","{'att': 111, 'def': 17}",8,13,2,1,0.6495,w,2023-11-04 13:30:00,1,0,0,3,-0.7559529999999999
h,1.37723,0.679659,1.37723,0.679659,"{'att': 85, 'def': 21}","{'att': 182, 'def': 16}",9,1,1,1,1.9521,d,2023-11-11 11:00:00,0,1,0,1,0.6975709999999999
