h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.86852,0.961505,1.86852,0.961505,"{'att': 375, 'def': 30}","{'att': 248, 'def': 13}",10,4,2,0,2.0827,w,2020-08-10 14:00:00,1,0,0,3,0.9070149999999999
h,1.48952,0.131569,1.48952,0.131569,"{'att': 232, 'def': 21}","{'att': 221, 'def': 15}",8,3,0,0,2.5651,d,2020-08-15 12:30:00,0,1,0,1,1.357951
h,1.14852,0.415137,0.394241,0.415137,"{'att': 252, 'def': 19}","{'att': 93, 'def': 19}",5,7,2,0,2.1765,w,2020-08-19 16:00:00,1,0,0,3,-0.02089599999999997
a,0.799801,1.61554,0.799801,0.861264,"{'att': 175, 'def': 26}","{'att': 195, 'def': 15}",3,4,0,2,0.6231,l,2020-08-22 14:30:00,0,0,1,0,-0.061463000000000045
h,0.153465,0.737699,0.153465,0.737699,"{'att': 225, 'def': 13}","{'att': 130, 'def': 12}",1,10,1,0,0.678,w,2020-08-26 17:45:00,1,0,0,3,-0.584234
a,0.577392,0.563216,0.577392,0.563216,"{'att': 162, 'def': 14}","{'att': 295, 'def': 18}",5,6,1,1,1.2802,d,2020-08-30 11:00:00,0,1,0,1,0.014175999999999966
h,0.60034,1.58897,0.60034,0.834698,"{'att': 224, 'def': 28}","{'att': 151, 'def': 22}",2,3,0,1,0.5294,l,2020-09-13 13:30:00,0,0,1,0,-0.23435800000000007
h,1.13933,0.851315,1.13933,0.851315,"{'att': 137, 'def': 25}","{'att': 276, 'def': 24}",10,5,1,0,1.5695999999999999,w,2020-09-21 16:00:00,1,0,0,3,0.2880149999999999
a,1.70269,1.58689,1.70269,1.58689,"{'att': 131, 'def': 18}","{'att': 280, 'def': 23}",12,8,0,1,1.4169,l,2020-09-28 16:00:00,0,0,1,0,0.11580000000000013
h,1.4769,1.11258,1.4769,1.11258,"{'att': 326, 'def': 34}","{'att': 165, 'def': 23}",1,13,2,0,1.6671,w,2020-10-04 17:00:00,1,0,0,3,0.3643200000000002
a,0.536987,1.82946,0.536987,1.82946,"{'att': 311, 'def': 24}","{'att': 194, 'def': 30}",3,8,1,3,0.4202,l,2020-10-18 13:30:00,0,0,1,0,-1.2924730000000002
h,1.21217,0.338913,1.21217,0.338913,"{'att': 319, 'def': 28}","{'att': 287, 'def': 40}",6,9,3,1,2.1399,w,2020-10-24 11:00:00,1,0,0,3,0.873257
a,2.5361,1.79455,1.78183,0.286004,"{'att': 74, 'def': 19}","{'att': 259, 'def': 16}",14,1,2,1,1.9,w,2020-11-01 16:00:00,1,0,0,3,1.495826
h,3.55072,0.668049,2.79644,0.668049,"{'att': 226, 'def': 42}","{'att': 233, 'def': 19}",9,6,5,1,2.8635,w,2020-11-08 16:00:00,1,0,0,3,2.128391
a,0.48884,0.914731,0.48884,0.914731,"{'att': 296, 'def': 20}","{'att': 177, 'def': 27}",4,4,1,1,0.8393999999999999,d,2020-11-21 16:00:00,0,1,0,1,-0.42589099999999996
a,1.20417,3.03175,0.449893,1.5232,"{'att': 135, 'def': 13}","{'att': 224, 'def': 16}",8,2,1,4,0.2476,l,2020-11-28 16:00:00,0,0,1,0,-1.0733070000000002
h,2.17992,0.585184,2.17992,0.585184,"{'att': 282, 'def': 31}","{'att': 232, 'def': 12}",6,3,1,0,2.5333,w,2020-12-06 13:30:00,1,0,0,3,1.5947360000000002
a,1.56597,2.20146,0.811698,1.44719,"{'att': 283, 'def': 17}","{'att': 248, 'def': 23}",9,11,1,3,0.8404,l,2020-12-12 16:00:00,0,0,1,0,-0.635492
a,0.915738,1.89877,0.915738,1.89877,"{'att': 228, 'def': 28}","{'att': 290, 'def': 28}",8,6,0,2,0.6603,l,2020-12-16 15:00:00,0,0,1,0,-0.983032
a,1.21256,0.93996,0.458289,0.93996,"{'att': 196, 'def': 28}","{'att': 217, 'def': 16}",4,7,2,1,1.6343999999999999,w,2021-02-28 13:30:00,1,0,0,3,-0.481671
h,2.95017,0.247707,2.1959,0.247707,"{'att': 95, 'def': 27}","{'att': 336, 'def': 20}",20,3,2,0,2.8933,w,2021-03-07 13:30:00,1,0,0,3,1.9481929999999998
h,1.38983,1.41844,1.38983,0.664164,"{'att': 117, 'def': 20}","{'att': 145, 'def': 24}",6,10,1,2,1.3134,l,2021-03-13 16:00:00,0,0,1,0,0.7256659999999999
a,2.83609,1.18693,2.83609,1.18693,"{'att': 193, 'def': 23}","{'att': 216, 'def': 24}",12,5,3,2,2.4159,w,2021-03-18 16:00:00,1,0,0,3,1.64916
h,2.18868,0.205069,1.43441,0.205069,"{'att': 172, 'def': 23}","{'att': 365, 'def': 19}",6,1,4,0,2.7983000000000002,w,2021-04-03 16:00:00,1,0,0,3,1.229341
h,1.62414,1.3548,1.62414,1.3548,"{'att': 190, 'def': 27}","{'att': 265, 'def': 25}",4,3,2,2,1.557,d,2021-04-11 13:30:00,0,1,0,1,0.2693399999999999
a,2.78987,0.266019,2.0356,0.266019,"{'att': 131, 'def': 21}","{'att': 193, 'def': 13}",9,2,3,0,2.8887,w,2021-04-17 13:30:00,1,0,0,3,1.769581
h,1.67222,0.362881,1.67222,0.362881,"{'att': 166, 'def': 10}","{'att': 314, 'def': 26}",12,5,0,1,2.5176,l,2021-04-24 16:00:00,0,0,1,0,1.309339
a,1.05181,0.60277,1.05181,0.60277,"{'att': 162, 'def': 21}","{'att': 218, 'def': 7}",6,2,0,2,1.7229999999999999,l,2021-05-01 11:00:00,0,0,1,0,0.4490399999999999
a,0.448216,0.978085,0.448216,0.978085,"{'att': 229, 'def': 30}","{'att': 149, 'def': 15}",4,2,0,0,0.8003,d,2021-05-08 13:30:00,0,1,0,1,-0.5298689999999999
h,1.16718,1.29466,1.16718,1.29466,"{'att': 211, 'def': 25}","{'att': 220, 'def': 19}",8,10,3,2,1.2610000000000001,w,2021-05-16 11:00:00,1,0,0,3,-0.12747999999999982
