h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.87879,0.711845,1.87879,0.711845,"{'att': 225, 'def': 22}","{'att': 179, 'def': 19}",7,3,2,0,2.2910999999999997,w,2021-07-23 19:00:00,1,0,0,3,1.1669450000000001
a,2.80847,0.816605,1.29992,0.816605,"{'att': 283, 'def': 19}","{'att': 174, 'def': 16}",6,3,3,2,2.681,w,2021-07-31 14:30:00,1,0,0,3,0.48331499999999994
h,2.37064,0.32655,1.61637,0.32655,"{'att': 298, 'def': 19}","{'att': 203, 'def': 13}",6,4,2,1,2.7995,w,2021-08-08 17:00:00,1,0,0,3,1.2898200000000002
a,0.930477,0.993975,0.930477,0.993975,"{'att': 173, 'def': 37}","{'att': 272, 'def': 10}",7,1,1,2,1.2462,l,2021-08-14 17:00:00,0,0,1,0,-0.06349800000000005
a,2.33137,0.0677464,2.33137,0.0677464,"{'att': 149, 'def': 22}","{'att': 260, 'def': 11}",10,3,1,0,2.8087999999999997,w,2021-08-21 15:00:00,1,0,0,3,2.2636236000000003
h,1.85119,0.461417,1.85119,0.461417,"{'att': 203, 'def': 20}","{'att': 207, 'def': 16}",5,4,1,1,2.4614000000000003,d,2021-08-27 16:00:00,0,1,0,1,1.389773
h,2.33983,1.46278,1.58556,0.708506,"{'att': 210, 'def': 25}","{'att': 301, 'def': 11}",4,3,1,2,2.0323,l,2021-09-12 16:00:00,0,0,1,0,0.8770540000000001
a,0.478106,1.59916,0.478106,1.59916,"{'att': 293, 'def': 24}","{'att': 134, 'def': 9}",3,11,1,0,0.49019999999999997,w,2021-09-19 16:00:00,1,0,0,3,-1.121054
h,1.33585,0.448428,1.33585,0.448428,"{'att': 250, 'def': 26}","{'att': 185, 'def': 22}",2,3,2,0,2.1223,w,2021-09-26 11:00:00,1,0,0,3,0.8874219999999999
h,0.710726,1.21306,0.710726,1.21306,"{'att': 220, 'def': 25}","{'att': 303, 'def': 11}",6,4,0,1,0.9003000000000001,l,2021-10-02 13:30:00,0,0,1,0,-0.5023340000000001
a,1.20168,1.71253,1.20168,1.71253,"{'att': 190, 'def': 20}","{'att': 127, 'def': 13}",3,4,2,2,0.9668999999999999,d,2021-10-16 16:00:00,0,1,0,1,-0.51085
h,2.71184,0.741613,2.71184,0.741613,"{'att': 270, 'def': 21}","{'att': 306, 'def': 14}",8,5,4,1,2.6676,w,2021-10-22 16:00:00,1,0,0,3,1.970227
a,1.17708,2.58806,0.422803,2.58806,"{'att': 320, 'def': 36}","{'att': 151, 'def': 18}",5,8,1,4,0.4105,l,2021-10-29 16:00:00,0,0,1,0,-2.165257
h,0.453863,0.828049,0.453863,0.828049,"{'att': 309, 'def': 21}","{'att': 129, 'def': 19}",2,11,1,0,0.9561,w,2021-11-06 13:30:00,1,0,0,3,-0.374186
h,1.13676,0.8627,1.13676,0.8627,"{'att': 228, 'def': 17}","{'att': 347, 'def': 12}",7,2,5,1,1.5541999999999998,w,2021-11-21 13:30:00,1,0,0,3,0.27405999999999997
a,1.76365,1.02402,1.00938,0.269746,"{'att': 227, 'def': 18}","{'att': 178, 'def': 10}",6,3,3,2,1.9607,w,2021-11-28 13:30:00,1,0,0,3,0.7396339999999999
h,1.98952,0.0334632,1.98952,0.0334632,"{'att': 94, 'def': 15}","{'att': 244, 'def': 9}",14,0,2,0,2.7907999999999995,w,2021-12-05 13:30:00,1,0,0,3,1.9560568
h,0.706375,2.06385,0.706375,1.30958,"{'att': 347, 'def': 24}","{'att': 206, 'def': 15}",2,4,1,1,0.2934,d,2021-12-12 11:00:00,0,1,0,1,-0.603205
a,1.8761,0.238537,1.8761,0.238537,"{'att': 203, 'def': 18}","{'att': 263, 'def': 13}",7,2,3,0,2.6013,w,2022-02-26 11:00:00,1,0,0,3,1.637563
h,0.750477,1.18031,0.750477,1.18031,"{'att': 365, 'def': 23}","{'att': 215, 'def': 15}",7,5,0,2,0.9436,l,2022-03-06 16:00:00,0,0,1,0,-0.429833
a,2.2654,0.491359,1.51113,0.491359,"{'att': 211, 'def': 26}","{'att': 338, 'def': 22}",4,2,4,1,2.6688,w,2022-03-12 13:30:00,1,0,0,3,1.019771
h,1.71412,0.337311,0.959842,0.337311,"{'att': 147, 'def': 12}","{'att': 240, 'def': 19}",4,4,1,1,2.5637000000000003,d,2022-03-20 17:00:00,0,1,0,1,0.622531
a,1.95396,0.432527,1.19969,0.432527,"{'att': 329, 'def': 26}","{'att': 149, 'def': 17}",10,4,1,0,2.5641999999999996,w,2022-04-03 11:00:00,1,0,0,3,0.7671629999999999
a,1.24611,0.194184,1.24611,0.194184,"{'att': 136, 'def': 25}","{'att': 257, 'def': 15}",4,1,1,0,2.6564000000000005,w,2022-04-09 11:00:00,1,0,0,3,1.0519260000000001
h,2.87743,0.487706,2.87743,0.487706,"{'att': 140, 'def': 24}","{'att': 265, 'def': 21}",10,6,2,0,2.8035,w,2022-04-15 16:30:00,1,0,0,3,2.389724
a,0.608535,1.76577,0.608535,1.76577,"{'att': 265, 'def': 25}","{'att': 173, 'def': 19}",10,4,0,1,0.5233,l,2022-04-24 16:30:00,0,0,1,0,-1.157235
h,1.3772,0.668681,1.3772,0.668681,"{'att': 316, 'def': 31}","{'att': 220, 'def': 16}",15,6,2,3,1.9166999999999998,l,2022-04-30 11:00:00,0,0,1,0,0.708519
a,1.24184,3.02982,1.24184,3.02982,"{'att': 297, 'def': 21}","{'att': 215, 'def': 19}",7,3,2,5,0.2773,l,2022-05-06 15:00:00,0,0,1,0,-1.78798
a,1.70966,1.59417,0.955384,1.59417,"{'att': 265, 'def': 30}","{'att': 185, 'def': 20}",5,12,3,3,1.4053,d,2022-05-14 13:30:00,0,1,0,1,-0.6387860000000001
h,0.731755,2.78554,0.731755,2.03126,"{'att': 389, 'def': 19}","{'att': 252, 'def': 18}",7,9,1,5,0.174,l,2022-05-21 14:00:00,0,0,1,0,-1.299505
