h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.25003,1.31554,2.25003,1.31554,"{'att': 328, 'def': 21}","{'att': 130, 'def': 17}",9,6,2,1,2.101,w,2021-07-25 16:00:00,1,0,0,3,0.9344900000000003
h,0.864762,1.71507,0.864762,1.71507,"{'att': 162, 'def': 17}","{'att': 225, 'def': 21}",10,6,1,2,0.6304,l,2021-08-02 17:00:00,0,0,1,0,-0.8503080000000001
a,1.17722,0.411329,1.17722,0.411329,"{'att': 267, 'def': 20}","{'att': 122, 'def': 17}",7,2,1,2,2.0526999999999997,l,2021-08-08 17:00:00,0,0,1,0,0.7658909999999999
h,0.993975,0.930477,0.993975,0.930477,"{'att': 272, 'def': 10}","{'att': 173, 'def': 37}",1,7,2,1,1.4298,w,2021-08-14 17:00:00,1,0,0,3,0.06349800000000005
a,0.283227,1.74445,0.283227,1.74445,"{'att': 368, 'def': 8}","{'att': 112, 'def': 17}",2,6,0,2,0.2117,l,2021-08-21 13:00:00,0,0,1,0,-1.461223
h,2.44221,1.00528,2.44221,1.00528,"{'att': 179, 'def': 44}","{'att': 203, 'def': 15}",10,3,2,1,2.4187000000000003,w,2021-08-26 17:30:00,1,0,0,3,1.4369300000000003
a,0.706164,2.05106,0.706164,2.05106,"{'att': 304, 'def': 17}","{'att': 171, 'def': 10}",4,17,1,3,0.4404,l,2021-09-11 13:30:00,0,0,1,0,-1.344896
h,0.310526,1.23157,0.310526,1.23157,"{'att': 229, 'def': 33}","{'att': 195, 'def': 24}",3,5,0,2,0.4804,l,2021-09-18 16:00:00,0,0,1,0,-0.921044
a,1.95062,0.46297,1.19634,0.46297,"{'att': 222, 'def': 31}","{'att': 151, 'def': 22}",5,5,2,1,2.5888,w,2021-09-26 13:30:00,1,0,0,3,0.73337
h,0.226685,1.18919,0.226685,0.396366,"{'att': 201, 'def': 15}","{'att': 171, 'def': 24}",8,4,0,1,0.3474,l,2021-10-03 16:00:00,0,0,1,0,-0.169681
a,1.03392,1.4692,1.03392,1.4692,"{'att': 131, 'def': 21}","{'att': 199, 'def': 14}",18,6,0,2,0.9759,l,2021-10-17 13:30:00,0,0,1,0,-0.4352800000000001
h,2.64117,0.388082,2.64117,0.388082,"{'att': 187, 'def': 20}","{'att': 214, 'def': 24}",11,9,1,0,2.7845,w,2021-10-24 13:30:00,1,0,0,3,2.253088
a,0.567044,1.32015,0.567044,1.32015,"{'att': 163, 'def': 22}","{'att': 208, 'def': 18}",8,6,0,1,0.641,l,2021-10-31 11:00:00,0,0,1,0,-0.7531059999999999
h,1.63938,0.336352,1.63938,0.336352,"{'att': 215, 'def': 32}","{'att': 249, 'def': 19}",19,3,3,1,2.4008000000000003,w,2021-11-07 16:00:00,1,0,0,3,1.303028
a,1.68333,0.343351,1.68333,0.343351,"{'att': 202, 'def': 33}","{'att': 182, 'def': 18}",10,7,2,1,2.4225000000000003,w,2021-11-20 13:30:00,1,0,0,3,1.339979
h,1.89459,0.387523,1.14032,0.387523,"{'att': 159, 'def': 13}","{'att': 152, 'def': 23}",6,5,2,0,2.5912,w,2021-11-27 13:30:00,1,0,0,3,0.7527969999999999
a,1.28012,0.487136,1.28012,0.487136,"{'att': 135, 'def': 22}","{'att': 216, 'def': 17}",8,3,1,2,2.0614999999999997,l,2021-12-04 14:00:00,0,0,1,0,0.7929839999999999
h,4.90953,1.83483,2.6467,1.83483,"{'att': 283, 'def': 29}","{'att': 211, 'def': 17}",10,5,4,1,2.8318000000000003,w,2021-12-12 13:30:00,1,0,0,3,0.8118700000000001
h,1.88029,0.606596,1.12601,0.606596,"{'att': 114, 'def': 17}","{'att': 180, 'def': 24}",8,1,2,1,2.3964999999999996,w,2022-02-27 16:00:00,1,0,0,3,0.5194139999999999
h,0.715741,1.09769,0.715741,1.09769,"{'att': 226, 'def': 26}","{'att': 163, 'def': 23}",9,1,1,2,0.9698,l,2022-03-07 16:00:00,0,0,1,0,-0.3819490000000001
a,0.450376,1.00416,0.450376,1.00416,"{'att': 203, 'def': 22}","{'att': 159, 'def': 16}",10,11,0,0,0.8205,d,2022-03-13 09:00:00,0,1,0,1,-0.5537839999999999
h,2.03994,0.990509,2.03994,0.990509,"{'att': 179, 'def': 31}","{'att': 176, 'def': 19}",14,4,2,3,2.1198,l,2022-03-19 13:30:00,0,0,1,0,1.0494310000000002
a,0.607826,0.221906,0.607826,0.221906,"{'att': 136, 'def': 27}","{'att': 197, 'def': 22}",9,7,0,0,1.7264,d,2022-04-02 11:00:00,0,1,0,1,0.38592
