h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.0282554,0.978791,0.0282554,0.978791,"{'att': 343, 'def': 10}","{'att': 199, 'def': 26}",3,3,0,1,0.3746,l,2018-07-28 21:30:00,0,0,1,0,-0.9505355999999999
h,1.87773,0.761499,1.87773,0.761499,"{'att': 176, 'def': 15}","{'att': 205, 'def': 11}",5,5,1,0,2.2776,w,2018-08-05 21:30:00,1,0,0,3,1.116231
a,0.739078,1.03474,0.739078,1.03474,"{'att': 147, 'def': 18}","{'att': 174, 'def': 11}",4,3,1,3,1.0765,l,2018-08-12 16:30:00,0,0,1,0,-0.295662
h,1.1334,0.45152,1.1334,0.45152,"{'att': 265, 'def': 29}","{'att': 205, 'def': 31}",5,5,1,1,1.9657,d,2018-08-18 21:30:00,0,1,0,1,0.68188
a,0.73399,0.822457,0.73399,0.822457,"{'att': 349, 'def': 21}","{'att': 176, 'def': 29}",3,2,1,2,1.2432,l,2018-08-25 14:00:00,0,0,1,0,-0.08846699999999996
h,1.11595,0.271311,1.11595,0.271311,"{'att': 164, 'def': 26}","{'att': 232, 'def': 15}",6,1,2,1,2.1553,w,2018-09-02 18:30:00,1,0,0,3,0.8446389999999999
a,1.60606,0.750654,0.851782,0.750654,"{'att': 266, 'def': 12}","{'att': 138, 'def': 30}",4,11,2,1,2.1851000000000003,w,2018-09-16 16:00:00,1,0,0,3,0.101128
h,0.401264,0.376319,0.401264,0.376319,"{'att': 226, 'def': 15}","{'att': 211, 'def': 30}",3,5,1,1,1.2532999999999999,d,2018-09-22 16:00:00,0,1,0,1,0.024944999999999995
a,0.244911,1.64623,0.244911,1.64623,"{'att': 243, 'def': 8}","{'att': 189, 'def': 21}",5,11,0,2,0.3043,l,2018-09-29 16:00:00,0,0,1,0,-1.401319
h,0.935584,0.522147,0.935584,0.522147,"{'att': 176, 'def': 21}","{'att': 211, 'def': 22}",5,2,0,0,1.6778000000000002,d,2018-10-07 11:00:00,0,1,0,1,0.41343699999999994
a,1.43717,0.620788,1.43717,0.620788,"{'att': 278, 'def': 11}","{'att': 103, 'def': 31}",4,11,1,0,2.0974,w,2018-10-21 16:00:00,1,0,0,3,0.816382
h,0.29429,0.318388,0.29429,0.318388,"{'att': 226, 'def': 25}","{'att': 235, 'def': 26}",1,3,0,0,1.1681,d,2018-10-28 12:30:00,0,1,0,1,-0.02409800000000001
a,0.392819,1.6714,0.392819,0.917127,"{'att': 335, 'def': 14}","{'att': 219, 'def': 20}",5,2,0,1,0.3277,l,2018-11-04 11:00:00,0,0,1,0,-0.524308
a,1.34373,0.909435,1.34373,0.909435,"{'att': 226, 'def': 17}","{'att': 248, 'def': 21}",3,8,2,1,1.7647,w,2018-11-10 13:30:00,1,0,0,3,0.4342950000000001
h,0.459652,1.04504,0.459652,1.04504,"{'att': 270, 'def': 20}","{'att': 213, 'def': 34}",5,7,0,2,0.7705,l,2018-11-23 15:00:00,0,0,1,0,-0.585388
a,0.121566,1.82952,0.121566,1.07524,"{'att': 263, 'def': 14}","{'att': 160, 'def': 25}",2,11,1,1,0.13019999999999998,d,2018-12-01 11:00:00,0,1,0,1,-0.953674
h,2.33412,0.439316,2.33412,0.439316,"{'att': 213, 'def': 37}","{'att': 260, 'def': 23}",5,1,2,0,2.7256,w,2018-12-10 16:30:00,1,0,0,3,1.894804
a,0.204848,1.00758,0.204848,1.00758,"{'att': 291, 'def': 24}","{'att': 283, 'def': 27}",2,5,0,1,0.5049,l,2019-03-02 16:00:00,0,0,1,0,-0.8027319999999999
h,1.84705,0.668585,1.09278,0.668585,"{'att': 200, 'def': 38}","{'att': 252, 'def': 18}",4,5,1,1,2.3419,d,2019-03-11 14:30:00,0,1,0,1,0.4241950000000001
a,1.03189,0.592672,1.03189,0.592672,"{'att': 304, 'def': 18}","{'att': 184, 'def': 31}",4,5,1,0,1.7586,w,2019-03-17 11:00:00,1,0,0,3,0.439218
h,0.674893,1.75714,0.674893,1.00286,"{'att': 296, 'def': 25}","{'att': 207, 'def': 18}",5,11,1,3,0.4911,l,2019-03-30 13:30:00,0,0,1,0,-0.3279670000000001
a,1.19703,0.947378,1.19703,0.947378,"{'att': 214, 'def': 8}","{'att': 232, 'def': 26}",11,10,3,1,1.5415999999999999,w,2019-04-08 15:00:00,1,0,0,3,0.24965199999999999
h,0.621722,1.64265,0.621722,1.64265,"{'att': 280, 'def': 21}","{'att': 243, 'def': 27}",5,7,1,3,0.5705,l,2019-04-13 17:30:00,0,0,1,0,-1.020928
a,0.853618,0.360564,0.853618,0.360564,"{'att': 331, 'def': 30}","{'att': 325, 'def': 31}",1,2,1,0,1.8141,w,2019-04-19 17:30:00,1,0,0,3,0.493054
h,0.930041,1.15101,0.930041,0.396731,"{'att': 289, 'def': 10}","{'att': 216, 'def': 30}",3,6,1,1,1.0647,d,2019-04-24 17:00:00,0,1,0,1,0.53331
a,0.343873,0.758146,0.343873,0.758146,"{'att': 214, 'def': 18}","{'att': 261, 'def': 27}",0,6,0,0,0.8506,d,2019-04-27 17:00:00,0,1,0,1,-0.414273
h,0.503732,1.67829,0.503732,1.67829,"{'att': 280, 'def': 18}","{'att': 243, 'def': 22}",9,8,1,1,0.4916,d,2019-05-04 14:30:00,0,1,0,1,-1.1745580000000002
h,1.55583,1.53901,1.55583,1.53901,"{'att': 321, 'def': 23}","{'att': 233, 'def': 25}",7,4,2,1,1.3526,w,2019-05-11 14:30:00,1,0,0,3,0.016820000000000057
a,0.505942,1.32767,0.505942,0.573395,"{'att': 239, 'def': 19}","{'att': 259, 'def': 31}",7,9,0,1,0.565,l,2019-05-18 13:30:00,0,0,1,0,-0.06745299999999999
h,0.44639,0.592324,0.44639,0.592324,"{'att': 227, 'def': 21}","{'att': 254, 'def': 27}",4,6,1,0,1.0873,w,2019-05-26 11:00:00,1,0,0,3,-0.14593399999999995
