h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.11719,0.867226,3.11719,0.867226,"{'att': 70, 'def': 23}","{'att': 241, 'def': 16}",9,0,2,2,2.7666000000000004,d,2015-07-17 20:00:00,0,1,0,1,2.249964
a,1.11679,0.544814,1.11679,0.544814,"{'att': 240, 'def': 31}","{'att': 142, 'def': 15}",10,6,1,0,1.8775999999999997,w,2015-07-26 21:00:00,1,0,0,3,0.5719759999999999
h,2.82556,0.955019,2.82556,0.955019,"{'att': 153, 'def': 25}","{'att': 211, 'def': 17}",10,7,1,0,2.5486999999999997,w,2015-08-03 20:00:00,1,0,0,3,1.8705409999999998
a,0.964013,0.685259,0.964013,0.685259,"{'att': 133, 'def': 19}","{'att': 271, 'def': 26}",8,4,2,0,1.5954,w,2015-08-09 20:00:00,1,0,0,3,0.27875400000000006
h,2.36242,1.92167,1.60814,1.92167,"{'att': 144, 'def': 25}","{'att': 259, 'def': 21}",6,12,1,2,1.6794000000000002,l,2015-08-14 22:30:00,0,0,1,0,-0.3135300000000001
a,1.81343,0.564029,1.81343,0.564029,"{'att': 172, 'def': 29}","{'att': 283, 'def': 22}",12,5,3,1,2.3938,w,2015-08-22 16:00:00,1,0,0,3,1.2494010000000002
h,2.51455,0.939741,1.76027,0.939741,"{'att': 104, 'def': 24}","{'att': 301, 'def': 19}",5,5,1,2,2.4686,l,2015-08-29 20:30:00,0,0,1,0,0.820529
h,0.584594,0.582656,0.584594,0.582656,"{'att': 243, 'def': 26}","{'att': 223, 'def': 23}",6,4,1,0,1.2834,w,2015-09-13 14:30:00,1,0,0,3,0.0019379999999999953
a,1.13929,2.63784,1.13929,2.63784,"{'att': 134, 'def': 22}","{'att': 203, 'def': 34}",5,9,0,3,0.4423,l,2015-09-19 20:00:00,0,0,1,0,-1.4985500000000003
h,1.00222,1.7383,1.00222,1.7383,"{'att': 166, 'def': 19}","{'att': 216, 'def': 25}",10,6,2,2,0.8258,d,2015-09-26 20:00:00,0,1,0,1,-0.7360799999999998
a,1.13125,0.474442,1.13125,0.474442,"{'att': 204, 'def': 30}","{'att': 224, 'def': 32}",4,9,1,0,1.9505,w,2015-10-03 15:30:00,1,0,0,3,0.6568080000000001
h,1.19069,0.919275,1.19069,0.919275,"{'att': 173, 'def': 30}","{'att': 287, 'def': 28}",17,6,1,2,1.5654,l,2015-10-18 14:30:00,0,0,1,0,0.2714150000000001
a,1.49256,1.69432,1.49256,1.69432,"{'att': 134, 'def': 30}","{'att': 291, 'def': 21}",10,4,3,2,1.2011999999999998,w,2015-10-25 14:30:00,1,0,0,3,-0.20175999999999994
h,0.713115,1.49378,0.713115,1.49378,"{'att': 229, 'def': 32}","{'att': 252, 'def': 25}",15,7,0,1,0.7218,l,2015-11-01 20:30:00,0,0,1,0,-0.780665
a,0.821247,0.60918,0.821247,0.60918,"{'att': 258, 'def': 25}","{'att': 174, 'def': 28}",5,8,1,2,1.6028,l,2015-11-07 20:30:00,0,0,1,0,0.2120669999999999
h,2.74712,1.57606,1.99284,1.57606,"{'att': 240, 'def': 20}","{'att': 164, 'def': 32}",10,9,3,2,2.2006,w,2015-11-22 20:30:00,1,0,0,3,0.41677999999999993
a,2.70414,1.53455,1.94986,1.53455,"{'att': 188, 'def': 16}","{'att': 178, 'def': 17}",9,5,2,2,2.2009,d,2015-11-30 20:15:00,0,1,0,1,0.41530999999999985
h,1.91914,0.889667,1.91914,0.889667,"{'att': 244, 'def': 25}","{'att': 269, 'def': 25}",7,7,1,0,2.1716,w,2015-12-04 20:00:00,1,0,0,3,1.029473
a,0.28828,2.49728,0.28828,2.49728,"{'att': 198, 'def': 22}","{'att': 201, 'def': 27}",3,10,0,1,0.0689,l,2016-03-06 20:30:00,0,0,1,0,-2.209
h,2.69823,0.775247,1.94395,0.775247,"{'att': 83, 'def': 19}","{'att': 289, 'def': 27}",4,5,2,1,2.6744,w,2016-03-12 18:00:00,1,0,0,3,1.168703
a,1.63389,0.26248,1.63389,0.26248,"{'att': 166, 'def': 35}","{'att': 307, 'def': 24}",6,2,4,0,2.4754,w,2016-03-18 20:30:00,1,0,0,3,1.37141
a,1.37585,1.42092,1.37585,1.42092,"{'att': 104, 'def': 23}","{'att': 307, 'def': 22}",3,3,0,2,1.3318,l,2016-04-02 20:30:00,0,0,1,0,-0.04506999999999994
h,1.3979,1.98395,1.3979,1.98395,"{'att': 99, 'def': 22}","{'att': 219, 'def': 25}",7,3,2,2,0.9496,d,2016-04-10 20:30:00,0,1,0,1,-0.5860500000000002
a,1.76943,2.72125,1.76943,2.72125,"{'att': 235, 'def': 15}","{'att': 158, 'def': 19}",3,7,2,5,0.7063,l,2016-04-16 20:30:00,0,0,1,0,-0.9518199999999999
h,1.90967,1.43406,1.90967,1.43406,"{'att': 129, 'def': 19}","{'att': 189, 'def': 6}",17,4,2,2,1.737,d,2016-04-23 18:00:00,0,1,0,1,0.4756100000000001
a,1.01745,0.28342,1.01745,0.28342,"{'att': 293, 'def': 20}","{'att': 185, 'def': 19}",3,9,2,0,2.1024999999999996,w,2016-04-30 20:30:00,1,0,0,3,0.73403
h,1.33871,0.925846,1.33871,0.925846,"{'att': 147, 'def': 19}","{'att': 280, 'def': 16}",10,10,3,0,1.6878000000000002,w,2016-05-08 20:30:00,1,0,0,3,0.4128640000000001
a,0.919286,0.38505,0.919286,0.38505,"{'att': 226, 'def': 33}","{'att': 163, 'def': 19}",6,3,1,0,1.8908,w,2016-05-12 18:00:00,1,0,0,3,0.534236
h,1.66792,0.638148,1.66792,0.638148,"{'att': 263, 'def': 34}","{'att': 190, 'def': 20}",4,4,3,0,2.2134,w,2016-05-16 20:30:00,1,0,0,3,1.029772
a,1.01851,1.94832,1.01851,1.19405,"{'att': 55, 'def': 23}","{'att': 263, 'def': 26}",11,4,1,3,0.6346,l,2016-05-21 14:30:00,0,0,1,0,-0.17554000000000003
