h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.43059,0.795425,1.43059,0.795425,"{'att': 233, 'def': 23}","{'att': 260, 'def': 20}",4,7,0,1,1.8885999999999998,l,2017-07-18 17:30:00,0,0,1,0,0.635165
h,1.33248,0.240787,1.33248,0.240787,"{'att': 264, 'def': 26}","{'att': 222, 'def': 14}",5,4,1,0,2.3792999999999997,w,2017-07-24 17:30:00,1,0,0,3,1.091693
a,0.816105,1.70019,0.816105,0.945918,"{'att': 189, 'def': 11}","{'att': 159, 'def': 24}",4,4,1,2,0.6061000000000001,l,2017-07-29 15:30:00,0,0,1,0,-0.12981300000000007
h,1.2689,1.42324,0.514624,1.42324,"{'att': 106, 'def': 16}","{'att': 175, 'def': 13}",4,11,1,2,1.2153,l,2017-08-06 13:00:00,0,0,1,0,-0.9086160000000001
a,0.230477,2.19247,0.230477,2.19247,"{'att': 314, 'def': 28}","{'att': 229, 'def': 17}",2,5,0,2,0.17709999999999998,l,2017-08-09 17:30:00,0,0,1,0,-1.961993
h,1.71234,1.11956,1.71234,1.11956,"{'att': 178, 'def': 36}","{'att': 133, 'def': 22}",5,7,2,2,1.8487999999999998,d,2017-08-14 17:30:00,0,1,0,1,0.5927799999999999
a,0.270013,1.4088,0.270013,0.654527,"{'att': 313, 'def': 40}","{'att': 158, 'def': 23}",2,5,2,1,0.3189,w,2017-08-21 18:00:00,1,0,0,3,-0.38451399999999997
h,0.981957,0.291087,0.981957,0.291087,"{'att': 128, 'def': 14}","{'att': 240, 'def': 7}",8,2,0,1,2.0088,l,2017-08-26 13:00:00,0,0,1,0,0.69087
a,1.13101,1.17606,1.13101,0.421786,"{'att': 258, 'def': 14}","{'att': 154, 'def': 23}",4,8,2,2,1.2639,d,2017-09-09 14:30:00,0,1,0,1,0.7092240000000001
h,0.886981,1.50334,0.886981,1.50334,"{'att': 264, 'def': 25}","{'att': 229, 'def': 13}",8,5,1,0,0.7565999999999999,w,2017-09-15 17:30:00,1,0,0,3,-0.6163589999999999
a,0.600161,1.37984,0.600161,1.37984,"{'att': 264, 'def': 14}","{'att': 190, 'def': 24}",4,5,0,1,0.6685,l,2017-09-24 14:30:00,0,0,1,0,-0.779679
h,1.4026,0.706298,1.4026,0.706298,"{'att': 298, 'def': 21}","{'att': 172, 'def': 14}",8,4,1,0,1.9215000000000002,w,2017-09-29 17:30:00,1,0,0,3,0.6963020000000001
a,0.413664,0.675777,0.413664,0.675777,"{'att': 287, 'def': 15}","{'att': 174, 'def': 13}",0,5,1,0,1.0356,w,2017-10-15 17:00:00,1,0,0,3,-0.262113
a,1.30769,1.62744,1.30769,0.873166,"{'att': 113, 'def': 12}","{'att': 175, 'def': 16}",8,4,2,3,1.0821,l,2017-10-22 17:00:00,0,0,1,0,0.434524
h,0.826455,0.212849,0.826455,0.212849,"{'att': 219, 'def': 8}","{'att': 229, 'def': 20}",3,7,1,0,1.8932,w,2017-10-27 17:30:00,1,0,0,3,0.6136060000000001
a,1.44772,1.09916,1.44772,1.09916,"{'att': 250, 'def': 18}","{'att': 261, 'def': 18}",7,6,2,1,1.6297000000000001,w,2017-11-05 08:00:00,1,0,0,3,0.34856
h,0.180377,0.970025,0.180377,0.970025,"{'att': 346, 'def': 21}","{'att': 173, 'def': 22}",1,5,0,0,0.4687,d,2017-11-18 16:00:00,0,1,0,1,-0.789648
a,1.57318,2.21804,1.57318,2.21804,"{'att': 143, 'def': 30}","{'att': 307, 'def': 24}",5,9,2,3,0.9159999999999999,l,2017-11-25 13:30:00,0,0,1,0,-0.6448599999999998
h,1.29236,1.74281,1.29236,1.74281,"{'att': 210, 'def': 19}","{'att': 167, 'def': 22}",4,9,0,1,1.0227,l,2017-12-01 16:30:00,0,0,1,0,-0.45045
