h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.814127,0.826853,0.814127,0.826853,"{'att': 172, 'def': 17}","{'att': 241, 'def': 22}",8,5,1,1,1.3601,d,2015-07-18 22:00:00,0,1,0,1,-0.012725999999999904
h,1.05145,0.130666,1.05145,0.130666,"{'att': 124, 'def': 23}","{'att': 290, 'def': 30}",10,0,1,1,2.2217,d,2015-07-25 22:00:00,0,1,0,1,0.920784
a,0.477496,3.28239,0.477496,3.28239,"{'att': 261, 'def': 29}","{'att': 265, 'def': 38}",4,9,0,3,0.0669,l,2015-08-01 18:00:00,0,0,1,0,-2.804894
h,1.09587,0.416573,1.09587,0.416573,"{'att': 112, 'def': 24}","{'att': 257, 'def': 24}",12,5,0,0,1.9321000000000002,d,2015-08-07 20:00:00,0,1,0,1,0.6792969999999998
a,0.607677,0.579886,0.607677,0.579886,"{'att': 290, 'def': 22}","{'att': 200, 'def': 29}",3,6,0,0,1.344,d,2015-08-16 14:30:00,0,1,0,1,0.02779100000000001
h,0.485241,1.14736,0.485241,1.14736,"{'att': 154, 'def': 24}","{'att': 305, 'def': 16}",11,4,1,1,0.5282,d,2015-08-21 21:00:00,0,1,0,1,-0.6621189999999999
a,1.60035,1.92437,1.60035,1.92437,"{'att': 259, 'def': 23}","{'att': 230, 'def': 30}",11,7,3,3,1.1445,d,2015-08-28 18:00:00,0,1,0,1,-0.32402
a,2.09936,0.805453,2.09936,0.805453,"{'att': 139, 'def': 18}","{'att': 195, 'def': 33}",8,6,2,0,2.3759999999999994,w,2015-09-13 20:00:00,1,0,0,3,1.293907
h,2.39831,1.4181,1.64403,0.66383,"{'att': 179, 'def': 16}","{'att': 296, 'def': 24}",12,5,4,1,2.0730999999999997,w,2015-09-19 17:00:00,1,0,0,3,0.9802000000000001
a,0.956022,0.636757,0.956022,0.636757,"{'att': 230, 'def': 21}","{'att': 192, 'def': 17}",4,5,1,1,1.6431,d,2015-09-27 17:30:00,0,1,0,1,0.319265
h,1.94492,1.86713,1.94492,1.86713,"{'att': 202, 'def': 14}","{'att': 179, 'def': 29}",7,10,2,1,1.4464,w,2015-10-04 17:00:00,1,0,0,3,0.07779000000000003
a,0.403338,0.676669,0.403338,0.676669,"{'att': 185, 'def': 19}","{'att': 308, 'def': 24}",6,6,2,0,0.9961,w,2015-10-18 17:00:00,1,0,0,3,-0.273331
h,0.462358,1.11688,0.462358,1.11688,"{'att': 264, 'def': 23}","{'att': 257, 'def': 36}",2,8,0,0,0.5646,d,2015-10-25 20:00:00,0,1,0,1,-0.654522
a,0.479875,0.949338,0.479875,0.949338,"{'att': 130, 'def': 31}","{'att': 335, 'def': 24}",10,5,0,1,0.7865,l,2015-11-02 18:00:00,0,0,1,0,-0.469463
h,0.60918,0.821247,0.60918,0.821247,"{'att': 174, 'def': 28}","{'att': 258, 'def': 25}",8,5,2,1,1.016,w,2015-11-07 20:30:00,1,0,0,3,-0.2120669999999999
a,1.43046,0.679094,1.43046,0.679094,"{'att': 169, 'def': 18}","{'att': 284, 'def': 30}",6,6,2,2,2.1578,d,2015-11-22 18:00:00,0,1,0,1,0.7513660000000001
h,2.73194,1.08147,2.73194,1.08147,"{'att': 240, 'def': 25}","{'att': 268, 'def': 28}",3,3,4,1,2.5205,w,2015-11-28 18:30:00,1,0,0,3,1.6504699999999999
a,0.372356,0.471027,0.372356,0.471027,"{'att': 182, 'def': 19}","{'att': 349, 'def': 43}",3,8,0,0,1.1453000000000002,d,2015-12-03 20:00:00,0,1,0,1,-0.09867099999999995
h,0.967412,1.49017,0.213137,1.49017,"{'att': 251, 'def': 34}","{'att': 343, 'def': 25}",1,6,2,1,0.8518999999999999,w,2016-03-06 18:00:00,1,0,0,3,-1.277033
a,0.587008,0.104787,0.587008,0.104787,"{'att': 168, 'def': 32}","{'att': 275, 'def': 32}",3,1,1,0,1.7917,w,2016-03-14 20:00:00,1,0,0,3,0.48222099999999996
h,2.46872,0.857111,2.46872,0.857111,"{'att': 159, 'def': 26}","{'att': 295, 'def': 17}",13,1,1,1,2.4508,d,2016-03-19 18:00:00,0,1,0,1,1.6116089999999998
h,1.42204,0.555524,1.42204,0.555524,"{'att': 126, 'def': 32}","{'att': 249, 'def': 23}",14,3,3,2,2.1298,w,2016-04-02 15:30:00,1,0,0,3,0.866516
a,0.21304,0.201478,0.21304,0.201478,"{'att': 97, 'def': 27}","{'att': 323, 'def': 25}",3,2,0,1,1.1638000000000002,l,2016-04-10 15:30:00,0,0,1,0,0.011562000000000017
h,0.400723,0.771547,0.400723,0.771547,"{'att': 271, 'def': 22}","{'att': 278, 'def': 21}",9,2,0,1,0.9058,l,2016-04-16 15:30:00,0,0,1,0,-0.370824
a,1.27555,1.48018,0.521275,0.725901,"{'att': 258, 'def': 24}","{'att': 165, 'def': 35}",7,3,1,0,1.1745,w,2016-04-23 20:30:00,1,0,0,3,-0.20462599999999997
h,0.505905,0.931988,0.505905,0.931988,"{'att': 163, 'def': 34}","{'att': 261, 'def': 21}",3,4,0,1,0.8703000000000001,l,2016-05-01 18:00:00,0,0,1,0,-0.426083
a,0.133744,1.59097,0.133744,1.59097,"{'att': 240, 'def': 12}","{'att': 229, 'def': 31}",1,7,0,1,0.1709,l,2016-05-07 15:30:00,0,0,1,0,-1.457226
h,0.860467,0.171272,0.860467,0.171272,"{'att': 191, 'def': 20}","{'att': 340, 'def': 34}",2,2,2,0,2.1608,w,2016-05-12 20:00:00,1,0,0,3,0.689195
a,0.638148,1.66792,0.638148,1.66792,"{'att': 190, 'def': 20}","{'att': 263, 'def': 34}",4,4,0,3,0.5634,l,2016-05-16 20:30:00,0,0,1,0,-1.029772
h,0.909559,2.26031,0.909559,2.26031,"{'att': 168, 'def': 24}","{'att': 335, 'def': 21}",6,6,0,2,0.486,l,2016-05-21 14:30:00,0,0,1,0,-1.350751
