h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.290146,1.38884,0.290146,0.634566,"{'att': 346, 'def': 27}","{'att': 198, 'def': 22}",4,6,0,1,0.3429,l,2016-07-31 21:30:00,0,0,1,0,-0.34441999999999995
a,0.212558,2.29214,0.212558,2.29214,"{'att': 309, 'def': 25}","{'att': 158, 'def': 33}",4,16,0,1,0.11030000000000001,l,2016-08-08 20:30:00,0,0,1,0,-2.079582
h,0.729801,0.665069,0.729801,0.665069,"{'att': 347, 'def': 17}","{'att': 173, 'def': 18}",3,14,1,1,1.3980000000000001,d,2016-08-13 19:00:00,0,1,0,1,0.06473200000000001
a,1.03253,1.52731,1.03253,0.773036,"{'att': 333, 'def': 14}","{'att': 180, 'def': 19}",4,12,0,0,0.8993,d,2016-08-21 21:30:00,0,1,0,1,0.259494
h,0.302113,0.901865,0.302113,0.14759,"{'att': 132, 'def': 25}","{'att': 272, 'def': 24}",1,2,0,1,0.5598,l,2016-08-26 19:30:00,0,0,1,0,0.15452300000000002
a,0.767088,0.692426,0.767088,0.692426,"{'att': 184, 'def': 18}","{'att': 243, 'def': 25}",6,2,1,2,1.3749,l,2016-09-09 21:00:00,0,0,1,0,0.074662
h,0.708567,1.04672,0.708567,1.04672,"{'att': 293, 'def': 16}","{'att': 210, 'def': 19}",8,5,1,2,1.0472,l,2016-09-18 18:15:00,0,0,1,0,-0.33815300000000015
a,0.279956,0.229011,0.279956,0.229011,"{'att': 281, 'def': 14}","{'att': 221, 'def': 19}",5,6,0,0,1.2578,d,2016-09-26 18:00:00,0,1,0,1,0.05094499999999999
h,0.628813,0.447609,0.628813,0.447609,"{'att': 204, 'def': 23}","{'att': 192, 'def': 22}",1,7,2,1,1.4655,w,2016-10-01 15:30:00,1,0,0,3,0.18120399999999998
a,1.40501,2.11246,1.40501,2.11246,"{'att': 190, 'def': 29}","{'att': 188, 'def': 19}",10,6,0,3,0.8508,l,2016-10-15 18:00:00,0,0,1,0,-0.7074499999999999
h,1.42806,1.54396,0.673785,0.789688,"{'att': 194, 'def': 14}","{'att': 209, 'def': 22}",3,5,1,1,1.2189,d,2016-10-21 19:00:00,0,1,0,1,-0.11590299999999998
a,0.415716,0.697814,0.415716,0.697814,"{'att': 219, 'def': 16}","{'att': 174, 'def': 22}",2,7,0,1,1.0146,l,2016-10-31 18:00:00,0,0,1,0,-0.28209800000000007
h,1.84756,1.06537,1.84756,1.06537,"{'att': 218, 'def': 25}","{'att': 253, 'def': 12}",9,7,2,2,1.9585,d,2016-11-05 17:00:00,0,1,0,1,0.7821900000000002
a,1.56252,1.52349,1.56252,0.769211,"{'att': 227, 'def': 19}","{'att': 191, 'def': 14}",4,10,1,3,1.3822,l,2016-11-20 20:30:00,0,0,1,0,0.7933089999999999
h,1.71672,0.463719,1.71672,0.463719,"{'att': 121, 'def': 22}","{'att': 123, 'def': 16}",11,0,3,0,2.3319,w,2016-11-27 15:00:00,1,0,0,3,1.253001
h,2.37564,0.700589,1.62137,0.700589,"{'att': 274, 'def': 17}","{'att': 157, 'def': 24}",3,3,4,0,2.6414,w,2016-12-01 19:00:00,1,0,0,3,0.920781
a,0.857209,0.869653,0.857209,0.869653,"{'att': 247, 'def': 20}","{'att': 179, 'def': 20}",3,12,1,1,1.3619,d,2016-12-05 20:00:00,0,1,0,1,-0.01244400000000001
h,0.522494,2.01964,0.522494,2.01964,"{'att': 297, 'def': 18}","{'att': 244, 'def': 17}",3,10,0,3,0.3869,l,2017-03-05 11:00:00,0,0,1,0,-1.4971459999999999
a,1.05117,1.1811,1.05117,1.1811,"{'att': 186, 'def': 14}","{'att': 230, 'def': 23}",9,9,0,1,1.1827,l,2017-03-11 08:30:00,0,0,1,0,-0.1299300000000001
h,0.376038,1.62849,0.376038,1.62849,"{'att': 201, 'def': 18}","{'att': 244, 'def': 32}",7,7,0,0,0.4136,d,2017-03-19 11:00:00,0,1,0,1,-1.252452
a,1.31299,0.737388,1.31299,0.737388,"{'att': 226, 'def': 13}","{'att': 257, 'def': 12}",3,12,1,2,1.9083999999999999,l,2017-04-02 14:30:00,0,0,1,0,0.5756020000000001
h,1.21524,1.21436,1.21524,0.460089,"{'att': 100, 'def': 21}","{'att': 229, 'def': 21}",7,7,2,2,1.2852999999999999,d,2017-04-08 12:00:00,0,1,0,1,0.7551510000000001
a,0.518749,1.82005,0.518749,1.06578,"{'att': 189, 'def': 26}","{'att': 126, 'def': 18}",1,13,3,1,0.3968,w,2017-04-15 15:00:00,1,0,0,3,-0.5470309999999999
h,1.09446,0.740408,1.09446,0.740408,"{'att': 189, 'def': 25}","{'att': 183, 'def': 20}",3,7,0,0,1.6341,d,2017-04-23 12:30:00,0,1,0,1,0.35405200000000003
a,0.515285,1.04889,0.515285,1.04889,"{'att': 115, 'def': 15}","{'att': 217, 'def': 15}",3,4,0,2,0.858,l,2017-04-26 17:30:00,0,0,1,0,-0.5336050000000001
h,2.38528,0.7835,1.63101,0.7835,"{'att': 103, 'def': 20}","{'att': 209, 'def': 16}",9,9,1,1,2.5148999999999995,d,2017-05-01 13:30:00,0,1,0,1,0.8475100000000001
a,1.80699,0.938406,1.80699,0.938406,"{'att': 240, 'def': 18}","{'att': 260, 'def': 10}",2,5,3,1,2.0321,w,2017-05-08 12:30:00,1,0,0,3,0.8685840000000001
h,1.44192,1.46161,1.44192,1.46161,"{'att': 191, 'def': 17}","{'att': 228, 'def': 12}",11,10,1,3,1.3650000000000002,l,2017-05-13 14:00:00,0,0,1,0,-0.019689999999999985
a,3.34093,0.241549,3.34093,0.241549,"{'att': 322, 'def': 25}","{'att': 163, 'def': 28}",13,3,2,0,2.9195,w,2017-05-17 13:00:00,1,0,0,3,3.099381
h,1.89653,0.920999,1.14226,0.920999,"{'att': 241, 'def': 20}","{'att': 293, 'def': 13}",9,3,1,3,2.1572,l,2017-05-21 13:00:00,0,0,1,0,0.22126100000000004
